month,ID,country,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out,中文名称,iso2,GPRC,GPRHC
2011-05-01T00:00:00Z,POL,Poland,0.67438608,0.177923136,0.325714128,-0.076047792,-0.397457328,0.583989648,-0.486418896,0.212359872,1.00010021972656,0.101875350952148,波兰,PL,0.0142811238765717,0.0113610541447997
2011-05-01T00:00:00Z,PRT,Portugal,-0.615556656,-1.849539696,-0.542378592,-0.015783504,1.34877216,1.089061776,4.181193696,3.037607088,-1.15793518066406,-1.86532312011719,葡萄牙,PT,0.0107108429074287,0.0113610541447997
2011-05-01T00:00:00Z,SWE,Sweden,16.114957584,8.029498944,0.740389824,2.205385968,0.872397312,1.899759936,-17.874100848,-18.307429776,16.85534765625,10.234884765625,瑞典,SE,0.0357028096914291,0
2011-05-01T00:00:00Z,THA,Thailand,-0.03617,-0.37393,-0.82022,-0.38957,0.56425,0.48633,1.1209,0.51046,-0.856390014648438,-0.7635,泰国,TH,0.0107108429074287,0.0227221082895994
2011-05-01T00:00:00Z,TUR,Türkiye,-0.592,,-0.193,,0.838,-0.031,7.562,1.066,-0.785,-1.157,土耳其,TR,0.167803213000298,0.20449897646904
2011-05-01T00:00:00Z,UKR,Ukraine,-0.072,,0.009,,0.943,0.001,0.13,0.473,-0.063,0.001,乌克兰,UA,0,0
2011-05-01T00:00:00Z,ZAF,South Africa,1.99684819832106,,-0.0840985544140376,,,,,,1.91274963378906,,南非,ZA,0.0678353384137154,0.0454442165791988
2011-06-01T00:00:00Z,BEL,Belgium,-15.700632992,0.962584629,-0.257552539,-0.471939848,9.012900024,-1.848910685,-3.612929751,0.587047128,-15.958185546875,0.490644805908203,比利时,BE,0.115219816565514,0.081718422472477
2011-06-01T00:00:00Z,BRA,Brazil,0.032980227,-3.036127585,-0.483199874,-0.398752632,9.23998,1.756930447,2.431288353,3.248499622,-0.450219635009766,-3.43488037109375,巴西,BR,0.0540092885494232,0.0350221805274487
2011-06-01T00:00:00Z,CAN,Canada,-3.78,-2.894,2.055,3.785,,,,,-1.725,0.891,加拿大,CA,0.147625386714935,0.163436844944954
2011-06-01T00:00:00Z,CHL,Chile,0.25326622,-0.061820569,0.853618388,-2.711601784,0.201092017,-0.419684196,0.145499356,-2.041286129,1.10688464355469,-2.77342236328125,智利,CL,0.0180030968040228,0.0233481209725142
2011-06-01T00:00:00Z,CHN,China,,,,,,,,,,,中国,CN,0.363662540912628,0.373569935560226
2011-06-01T00:00:00Z,COL,Colombia,,,,,,,,,,,哥伦比亚,CO,0.0036006192676723,0
2011-06-01T00:00:00Z,DEU,Germany,-19.575431805,-11.535188297,18.997017723,3.320845028,19.963918875,11.184111093,-76.79094417,-52.159425091,-0.578413940429688,-8.21434375,德国,DE,0.259244590997696,0.315199613571167
2011-06-01T00:00:00Z,DNK,Denmark,-5.2497004367825,-8.00587530439488,0.0585597773568861,-2.54164895056241,0.343821267055777,3.05477175215492,2.74728460438329,0.0199064589695025,-5.191140625,-10.5475244140625,丹麦,DK,0.0396068133413792,0.0583702996373177
2011-06-01T00:00:00Z,ESP,Spain,,,,,-11.037349311,-8.633046,7.464707108,-5.181266441,-15.844517092,-8.494917264,西班牙,ES,0.0612105280160904,0.105066545307636
2011-06-01T00:00:00Z,FIN,Finland,0.117984962,2.027326969,0.553953785,-1.220137168,-2.339555466,-1.589919305,-7.907870136,-5.276229947,0.671938720703125,0.807189880371094,芬兰,FI,0.0288049541413784,0.0350221805274487
2011-06-01T00:00:00Z,FRA,France,34.904843819,-65.447121726,1.992794785,-6.46039609,5.025871613,11.863244045,-149.367523051,-67.12193265,36.89763671875,-71.907515625,法国,FR,0.406869977712631,0.408592104911804
2011-06-01T00:00:00Z,HUN,Hungary,-0.0353885226413055,0.0469739543931698,-1.22605641413596,-0.0242678050362045,-2.23796066140711,-0.835610072408949,-0.543461580028099,-1.11907489462877,-1.26144494628906,0.022706148147583,匈牙利,HU,0.0036006192676723,0
2011-06-01T00:00:00Z,IDN,Indonesia,1.13265854800937,,,,,,,,1.13265856933594,,印度尼西亚,ID,0.0360061936080456,0.0466962419450283
2011-06-01T00:00:00Z,IND,India,0.0693722977750692,,1.01955647665436,,5.317,1.44,,,0.789,0.069,印度,IN,0.190832823514938,0.221807137131691
2011-06-01T00:00:00Z,ITA,Italy,-0.969518403779,-9.761619643283,23.961242193355,0.199288111546,5.532343645,7.152478611,1.906065766043,-4.381275161523,22.991724609375,-9.56233203125,意大利,IT,0.226839020848274,0.24515525996685
2011-06-01T00:00:00Z,JPN,Japan,-1.64774542327067,42.6138223368964,-5.68472785354466,7.64745054675022,0.243678584592702,9.24920751935127,-8.42405700946062,-63.4100749477823,-7.33247314453125,50.2612734375,日本,JP,0.0828142464160919,0.0933924838900566
2011-06-01T00:00:00Z,MEX,Mexico,-0.8946486,,-0.6072,,,,,,-1.5018486328125,,墨西哥,MX,0.104417957365513,0.151762783527374
2011-06-01T00:00:00Z,MYS,Malaysia,1.02574372610935,,,,,,,,1.02574377441406,,马来西亚,MY,0.0216037165373564,0.0350221805274487
2011-06-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.064811147749424,0.128414660692215
2011-06-01T00:00:00Z,PHL,Philippines,0.066101099,-0.168062176,0.023820444,0.000214439,0.121814224,0.263250732,-0.626637466,0.103977574,0.0899215393066406,-0.167847747802734,菲律宾,PH,0.0144024770706892,0.0350221805274487
2011-06-01T00:00:00Z,POL,Poland,2.784157335,0.133812213,1.402869975,0.005755364,1.69783238,1.646034104,1.490639276,0.440285346,4.18702734375,0.139567581176758,波兰,PL,0.0540092885494232,0.0700443610548973
2011-06-01T00:00:00Z,PRT,Portugal,-10.572603668,-5.664717017,-0.004316523,-1.779846317,0.850355031,0.070503209,2.997105803,-1.817256183,-10.576919921875,-7.44456298828125,葡萄牙,PT,0.0288049541413784,0.0466962419450283
2011-06-01T00:00:00Z,SWE,Sweden,-0.903592148,-1.522293778,0.313667338,1.187043825,-1.243158624,-0.936685491,-8.755347485,-6.123707296,-0.5899248046875,-0.33525,瑞典,SE,0.0360061936080456,0.0350221805274487
2011-06-01T00:00:00Z,THA,Thailand,-0.04332,1.10906,-0.72438,-0.29031,1.09826,-0.14215,0.31389,-2.35287,-0.767700012207031,0.818750061035156,泰国,TH,0.0432074330747128,0.0583702996373177
2011-06-01T00:00:00Z,TUR,Türkiye,1.489,,-0.136,,1.016,0.146,2.489,-1.617,1.353,-0.707,土耳其,TR,0.378065019845963,0.431940227746964
2011-06-01T00:00:00Z,UKR,Ukraine,1.262,,0.057,,0.504,-0.001,-0.299,1.193,1.319,0.003,乌克兰,UA,0.0180030968040228,0.0116740604862571
2011-06-01T00:00:00Z,ZAF,South Africa,1.64782449725777,,0.08,,,,,,1.72782446289063,,南非,ZA,0.0828142464160919,0.0933924838900566
2011-07-01T00:00:00Z,BEL,Belgium,-1.011338161,-3.18093667,-0.524925872,1.985589168,33.070329936,37.870263521,13.148822522,26.447420089,-1.53626403808594,-1.19534765625,比利时,BE,0.0663716793060303,0.0587613098323345
2011-07-01T00:00:00Z,BRA,Brazil,5.075902307,-0.848975622,1.754363244,-0.498680757,9.850318,1.34099367,5.982201181,6.075362934,6.830265625,-1.34765637207031,巴西,BR,0.0258112102746964,0.0352567881345749
2011-07-01T00:00:00Z,CAN,Canada,9.024,-0.973,2.94,2.952,,,,,11.964,1.979,加拿大,CA,0.0884955748915672,0.0587613098323345
2011-07-01T00:00:00Z,CHL,Chile,-0.065713012,0.686143785,0.591442556,-1.924521005,1.128628647,0.354563857,0.824807541,1.757476453,0.525729553222656,-1.23837719726563,智利,CL,0.00737463124096394,0.011752262711525
2011-07-01T00:00:00Z,CHN,China,,,,,,,,,,,中国,CN,0.269174039363861,0.352567881345749
2011-07-01T00:00:00Z,COL,Colombia,,,,,,,,,,,哥伦比亚,CO,0.0110619468614459,0.011752262711525
2011-07-01T00:00:00Z,DEU,Germany,-10.906476134,-3.871328306,2.206685663,-5.595880967,2.044072757,-0.092717885,21.392155713,11.770892108,-8.699791015625,-9.467208984375,德国,DE,0.173303827643394,0.152779415249825
2011-07-01T00:00:00Z,DNK,Denmark,-5.11702892216848,0.369442340189966,-0.00582716624905309,0.723151331507488,-1.21962589592681,0.558825243284191,3.23096944622497,-2.50354485946817,-5.12285595703125,1.09259362792969,丹麦,DK,0.047935102134943,0.0352567881345749
2011-07-01T00:00:00Z,ESP,Spain,,,,,3.169525238,4.012544777,7.406019368,-6.438900506,-12.706629532,-8.271861771,西班牙,ES,0.0405604727566242,0.011752262711525
2011-07-01T00:00:00Z,FIN,Finland,0.737463793,0.894370983,-0.629055189,-0.021396435,0.094144314,1.044146028,-15.081633817,-14.847699461,0.108408615112305,0.872974548339844,芬兰,FI,0.0331858396530151,0.0352567881345749
2011-07-01T00:00:00Z,FRA,France,-18.627736311,-25.073768962,6.941003514,7.497310824,-5.809845317,-3.136717371,25.915362072,52.397016457,-11.686732421875,-17.576458984375,法国,FR,0.361356943845749,0.376072406768799
2011-07-01T00:00:00Z,HUN,Hungary,-0.0897271179926426,-0.993773678141986,0.345714599461923,0.0284137703837918,-11.3032339537693,-10.1149014440235,-0.331565365398342,-0.00569922582770549,0.25598747253418,-0.965359924316406,匈牙利,HU,0.00368731562048197,0
2011-07-01T00:00:00Z,IDN,Indonesia,1.62057199579587,,,,,,,,1.62057202148438,,印度尼西亚,ID,0.047935102134943,0.0940181016921997
2011-07-01T00:00:00Z,IND,India,0.587676582495313,,1.79926099019964,,1.23507,1.102,,,1.56,-0.063,印度,IN,0.169616520404816,0.223292976617813
2011-07-01T00:00:00Z,ITA,Italy,-38.102424825753,-4.21183117259,0.905509967061,3.997745576125,4.514647785,1.347975405,11.338353189472,1.167985740922,-37.1969140625,-0.214085479736328,意大利,IT,0.136430680751801,0.1410271525383
2011-07-01T00:00:00Z,JPN,Japan,9.02131715771231,-28.8020302054964,11.4391804902204,2.91169844020797,-0.256164892300074,12.9363580094083,2.19273334983907,55.56773953949,20.460498046875,-25.890330078125,日本,JP,0.110619470477104,0.188036203384399
2011-07-01T00:00:00Z,MEX,Mexico,7.0517017,,-1.2957,,,,,,5.75600146484375,,墨西哥,MX,0.0774336308240891,0.176283940672874
2011-07-01T00:00:00Z,MYS,Malaysia,0.647224064738661,,,,,,,,0.647224060058594,,马来西亚,MY,0.0110619468614459,0
2011-07-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0516224205493927,0.0470090508460999
2011-07-01T00:00:00Z,PHL,Philippines,0.204898566,-0.03425248,0.222970015,0.000139023,-0.165334846,0.21658785,1.560945903,0.543775828,0.427868560791016,-0.0341134567260742,菲律宾,PH,0.0405604727566242,0.0470090508460999
2011-07-01T00:00:00Z,POL,Poland,1.171098209,-0.024249293,0.108408604,-0.138363613,-0.249625075,-0.694670923,-2.346475705,-0.433634416,1.2795068359375,-0.162612899780273,波兰,PL,0.00737463124096394,0.011752262711525
2011-07-01T00:00:00Z,PRT,Portugal,-1.603306196,-1.295197532,-0.298123661,-0.472147999,0.808785243,0.516367298,1.821549833,0.881533122,-1.90142980957031,-1.76734545898438,葡萄牙,PT,0.0258112102746964,0
2011-07-01T00:00:00Z,SWE,Sweden,4.159466964,-2.072601337,0.146922187,-0.017117148,2.780110121,2.566145771,7.687025881,6.956694233,4.30638916015625,-2.08971850585937,瑞典,SE,0.0737463161349297,0.0235045254230499
2011-07-01T00:00:00Z,THA,Thailand,0.12325,0.37471,1.16072,0.6608,1.14599,-0.98635,-4.80622,-1.81096,1.28396997070313,1.03551000976562,泰国,TH,0.0331858396530151,0.0352567881345749
2011-07-01T00:00:00Z,TUR,Türkiye,1.725,,0.113,,2.675,0.121,2.457,3.984,1.838,-0.096,土耳其,TR,0.250737458467484,0.258549779653549
2011-07-01T00:00:00Z,UKR,Ukraine,0.222,,0.059,,0.418,0.003,-1.027,-0.227,0.281,0,乌克兰,UA,0.00368731562048197,0.011752262711525
2011-07-01T00:00:00Z,ZAF,South Africa,1.41188707280832,,-0.438930163447251,,,,,,0.972956909179688,,南非,ZA,0.0294985249638557,0.0352567881345749
2011-08-01T00:00:00Z,BEL,Belgium,-4.301531678,1.006894044,-0.837644048,-6.054273162,-1.884699108,1.87179021,23.748069354,20.14505249,-5.13917578125,-5.04737890625,比利时,BE,0.0599542856216431,0.0602554827928543
2011-08-01T00:00:00Z,BRA,Brazil,0.378296046,0.050468438,-0.072510034,-0.347690096,6.756707,0.776399198,4.861166122,-1.403823345,0.305786010742188,-0.297221649169922,巴西,BR,0.0637014284729958,0.0723065808415413
2011-08-01T00:00:00Z,CAN,Canada,8.054,-1.891,0.624,4.387,,,,,8.678,2.496,加拿大,CA,0.09742571413517,0.0723065808415413
2011-08-01T00:00:00Z,CHL,Chile,0.119264049,0.936856288,0.33357369,-4.51913113,1.61731867,1.055990734,0.583797891,1.315009791,0.452837738037109,-3.58227490234375,智利,CL,0,0
2011-08-01T00:00:00Z,CHN,China,,,,,,,,,,,中国,CN,0.299771428108215,0.373584002256393
2011-08-01T00:00:00Z,COL,Colombia,,,,,,,,,,,哥伦比亚,CO,0.00374714285135269,0.0120510961860418
2011-08-01T00:00:00Z,DEU,Germany,52.851897056,2.434044434,-3.268819838,-8.420904462,2.45269062,3.921436348,85.67205306,144.700140648,49.583078125,-5.98685986328125,德国,DE,0.236069992184639,0.156664252281189
2011-08-01T00:00:00Z,DNK,Denmark,3.12404465685042,-3.92972544163458,-1.08159356074531,-1.85012479925701,2.11017162316429,0.192713271288431,-2.81388464291934,2.10223864713736,2.042451171875,-5.77985009765625,丹麦,DK,0.0187357142567635,0.0120510961860418
2011-08-01T00:00:00Z,ESP,Spain,,,,,1.504603778,3.597279576,26.889234534,4.985703272,-14.617175502,3.726368556,西班牙,ES,0.048712857067585,0.0482043847441673
2011-08-01T00:00:00Z,FIN,Finland,5.892194776,2.68218214,-0.361449144,-5.190811318,0.16494703,1.048489382,33.87868564,44.01217057,5.53074560546875,-2.50862915039063,芬兰,FI,0.0187357142567635,0
2011-08-01T00:00:00Z,FRA,France,-0.090362286,-20.024569442,-14.832323802,-12.190302678,2.98338976,2.960440608,42.90774263,32.216306442,-14.9226865234375,-32.214873046875,法国,FR,0.445910006761551,0.445890575647354
2011-08-01T00:00:00Z,HUN,Hungary,-0.287344833145252,-0.445864904078672,1.6613359127304,0.0245741307969262,1.31375141060777,1.61997420602934,-0.418082648180988,0.212579934440325,1.37399108886719,-0.421290771484375,匈牙利,HU,0.00374714285135269,0
2011-08-01T00:00:00Z,IDN,Indonesia,-0.17538521400779,,,,,,,,-0.175385208129883,,印度尼西亚,ID,0.0112414285540581,0.0120510961860418
2011-08-01T00:00:00Z,IND,India,0.665101126639693,,-2.45827149041786,,6.17707,1.038,,,-1.797,-0.063,印度,IN,0.134897142648697,0.108459867537022
2011-08-01T00:00:00Z,ITA,Italy,-31.697119170372,-0.04652223407,-4.405359378936,-5.795867144802,1.170406752,6.480266796,51.70252463613,2.525488198788,-36.10248046875,-5.84238916015625,意大利,IT,0.213587135076523,0.204868644475937
2011-08-01T00:00:00Z,JPN,Japan,78.632920696325,-0.221972920696325,-29.4015087040619,8.30932301740812,-0.0456608639587363,7.75355254674404,50.2197678916828,51.4093230174082,49.2314140625,8.08735009765625,日本,JP,0.0936785712838173,0.108459867537022
2011-08-01T00:00:00Z,MEX,Mexico,2.7453273,,-0.551,,,,,,2.19432739257813,,墨西哥,MX,0.0412185713648796,0.0361532904207706
2011-08-01T00:00:00Z,MYS,Malaysia,-0.165436298690249,,,,,,,,-0.165436294555664,,马来西亚,MY,0.00749428570270538,0
2011-08-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0449657142162323,0.0361532904207706
2011-08-01T00:00:00Z,PHL,Philippines,0.327634787,-0.149076921,-0.124444944,-0.000250746,0.134311405,0.208642261,0.974553759,0.651401669,0.203189849853516,-0.149327667236328,菲律宾,PH,0.0149885714054108,0
2011-08-01T00:00:00Z,POL,Poland,3.868366434,-0.04302966,-0.074584744,-0.669828374,0.461851684,-0.553648292,-3.742146098,0.949521164,3.79378173828125,-0.712858032226563,波兰,PL,0.0112414285540581,0.0120510961860418
2011-08-01T00:00:00Z,PRT,Portugal,-1.863184278,0.299773298,-0.45898304,-0.306944908,-0.032989406,0.649747866,-0.219451266,-3.151205434,-2.32216748046875,-0.00717162322998047,葡萄牙,PT,0.0262299999594688,0.0241021923720837
2011-08-01T00:00:00Z,SWE,Sweden,9.843751886,-1.40563556,0.76736227,-3.352010514,0.755887694,3.218618568,-13.2674785,10.968260334,10.6111142578125,-4.75764599609375,瑞典,SE,0.0262299999594688,0.0120510961860418
2011-08-01T00:00:00Z,THA,Thailand,-0.10584,1.3885,-1.68807,-0.01085,1.01104,-0.14392,1.32347,0.21445,-1.79391003417969,1.37765002441406,泰国,TH,0.00749428570270538,0
2011-08-01T00:00:00Z,TUR,Türkiye,-0.79,,-0.545,,0.931,0.091,1.208,2.578,-1.335,0.241,土耳其,TR,0.393449991941452,0.518197178840637
2011-08-01T00:00:00Z,UKR,Ukraine,-0.508,,0.023,,0.942,0,1.444,0.269,-0.485,0.031,乌克兰,UA,0.0337242856621742,0
2011-08-01T00:00:00Z,ZAF,South Africa,1.55256433113449,,-1.38215368158317,,,,,,0.17041064453125,,南非,ZA,0.0899314284324646,0.0843576788902283
2011-09-01T00:00:00Z,BEL,Belgium,-5.075622,-5.206437,-0.705024,0.918459,1.07406,2.882061,44.193438,34.178517,-5.78064599609375,-4.28797802734375,比利时,BE,0.0390625,0.0469153188169003
2011-09-01T00:00:00Z,BRA,Brazil,-1.326022497,0.144655758,0.408526946,-0.678342442,9.994204,0.786714014,0.849630067,2.582353005,-0.917495544433594,-0.533686706542969,巴西,BR,0.0710227265954018,0.0586441457271576
2011-09-01T00:00:00Z,CAN,Canada,13.612,-0.01,0.703,0.939,,,,,14.315,0.929,加拿大,CA,0.142045453190804,0.105559468269348
2011-09-01T00:00:00Z,CHL,Chile,0.78102872,1.740815276,0.109919368,-2.676921969,1.980194581,1.098114935,-0.60423641,-2.239927427,0.890948120117188,-0.936106689453125,智利,CL,0.00355113646946847,0.0117288297042251
2011-09-01T00:00:00Z,CHN,China,,,,,,,,,,,中国,CN,0.280539780855179,0.281491905450821
2011-09-01T00:00:00Z,COL,Colombia,,,,,,,,,,,哥伦比亚,CO,0.0426136367022991,0.0469153188169003
2011-09-01T00:00:00Z,DEU,Germany,-13.840227,0.49572,-1.04652,-6.977259,23.90472,19.042533,80.160678,69.761574,-14.88674609375,-6.4815390625,德国,DE,0.184659093618393,0.164203613996506
2011-09-01T00:00:00Z,DNK,Denmark,-1.35236707380208,-7.22988131075873,-0.0285697850555098,-0.274001495599486,6.08536421682358,6.72521235595268,2.35556919065059,8.22445496903342,-1.38093688964844,-7.5038828125,丹麦,DK,0.0177556816488504,0.0117288297042251
2011-09-01T00:00:00Z,ESP,Spain,,,,,5.740713,3.793635,5.510754,1.315035,-3.397059,-2.504763,西班牙,ES,0.0426136367022991,0.0469153188169003
2011-09-01T00:00:00Z,FIN,Finland,-0.290547,2.72646,0.553554,-2.14812,1.564272,0.119799,40.581567,41.727231,0.263006988525391,0.578339965820313,芬兰,FI,0.0177556816488504,0.0351864881813526
2011-09-01T00:00:00Z,FRA,France,-2.844882,-54.796338,0.388314,-1.319166,2.259657,15.692292,-65.769651,-20.555856,-2.45656811523438,-56.11550390625,法国,FR,0.298295468091965,0.398780196905136
2011-09-01T00:00:00Z,HUN,Hungary,-0.0887736935804796,-0.812912346842601,-0.916268719237616,0.0313488323384648,2.56543617132684,1.78642266205885,0.517682479840821,-0.555681223164729,-1.00504241943359,-0.781563537597656,匈牙利,HU,0,0
2011-09-01T00:00:00Z,IDN,Indonesia,-3.41453497318722,,,,,,,,-3.41453491210938,,印度尼西亚,ID,0.0284090917557478,0.0469153188169003
2011-09-01T00:00:00Z,IND,India,-0.373855922925334,,-0.0346617035252901,,1.90207,0.963,,,-1.147,-0.063,印度,IN,0.188210234045982,0.187661275267601
2011-09-01T00:00:00Z,ITA,Italy,2.753877447,-4.399963902,-2.599168743,-1.182129714,4.399515,12.873573,50.353195509,27.411444657,0.154708694458008,-5.58209375,意大利,IT,0.149147734045982,0.0821018069982529
2011-09-01T00:00:00Z,JPN,Japan,23.194370774831,73.6696437857514,-26.38748049922,6.30176807072283,-0.162454498179927,16.8628055122205,20.4639625585023,-54.5836063442538,-3.193109375,79.97140625,日本,JP,0.106534093618393,0.0821018069982529
2011-09-01T00:00:00Z,MEX,Mexico,-2.3795104,,0.0983,,,,,,-2.28121044921875,,墨西哥,MX,0.0568181835114956,0.0938306376338005
2011-09-01T00:00:00Z,MYS,Malaysia,-6.27646210113077,,,,,,,,-6.2764619140625,,马来西亚,MY,0.0284090917557478,0.0469153188169003
2011-09-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0248579550534487,0.0351864881813526
2011-09-01T00:00:00Z,PHL,Philippines,0.094259045,0.369252557,-0.078625668,-0.000225369,0.233327547,0.262456253,0.09161876,-0.865329713,0.0156333808898926,0.369027191162109,菲律宾,PH,0.0142045458778739,0
2011-09-01T00:00:00Z,POL,Poland,-0.214812,0.147339,0.451656,-0.308448,4.073166,1.284741,-0.742203,1.718496,0.236844009399414,-0.161108993530273,波兰,PL,0.0497159101068974,0.0586441457271576
2011-09-01T00:00:00Z,PRT,Portugal,-4.191588,-0.992817,-1.557387,-0.245106,0.607257,1.025865,5.209191,0.687123,-5.74897509765625,-1.23792297363281,葡萄牙,PT,0.0319602265954018,0.0351864881813526
2011-09-01T00:00:00Z,SWE,Sweden,0.333234,1.365984,0.435132,-0.90882,6.537996,-2.777409,8.023779,16.515738,0.768366027832031,0.457164001464844,瑞典,SE,0.0248579550534487,0.0234576594084501
2011-09-01T00:00:00Z,THA,Thailand,-0.03464,0.41202,-0.55706,0.22662,0.66704,-1.08006,2.29714,-0.87953,-0.591700012207031,0.638640014648438,泰国,TH,0.0319602265954018,0
2011-09-01T00:00:00Z,TUR,Türkiye,-2.74,,0.811,,0.992,0.114,1.768,-4.57,-1.929,0.142,土耳其,TR,0.401278406381607,0.504339694976807
2011-09-01T00:00:00Z,UKR,Ukraine,-0.662,,-0.039,,0.755,0.022,1.253,1.897,-0.701,0,乌克兰,UA,0.00710227293893695,0
2011-09-01T00:00:00Z,ZAF,South Africa,-2.60621206711889,,-1.12202784719743,,,,,,-3.72823999023438,,南非,ZA,0.0816761329770088,0.0938306376338005
2011-10-01T00:00:00Z,BEL,Belgium,1.387080596,-0.78126081,0.305651159,-0.350882048,-0.264532169,-36.436907672,-34.354916145,-38.840997954,1.69273168945313,-1.13214282226563,比利时,BE,0.101843722164631,0.0819576159119606
2011-10-01T00:00:00Z,BRA,Brazil,-0.023837705,0.996296807,0.426750654,-0.238122261,11.068359,1.615305005,-0.080977019,3.11584498,0.402912933349609,0.758174560546875,巴西,BR,0.0597014911472797,0.0351246930658817
2011-10-01T00:00:00Z,CAN,Canada,7.784,1.099,0.142,0.938,,,,,7.926,2.037,加拿大,CA,0.168568924069405,0.0819576159119606
2011-10-01T00:00:00Z,CHL,Chile,0.00125437,0.719833519,0.219116834,0.263014231,2.608451144,0.229319683,0.281012434,0.144063154,0.220371200561523,0.982847717285156,智利,CL,0.0140474103391171,0.0351246930658817
2011-10-01T00:00:00Z,CHN,China,,,,,,,,,,,中国,CN,0.372256368398666,0.374663382768631
2011-10-01T00:00:00Z,COL,Colombia,,,,,,,,,,,哥伦比亚,CO,0.0210711155086756,0.0234164614230394
2011-10-01T00:00:00Z,DEU,Germany,-26.601245264,-0.672980803,2.752231064,2.992091839,-5.366028195,-0.053454687,26.036544468,4.995957285,-23.849015625,2.31911108398438,德国,DE,0.143985956907272,0.0819576159119606
2011-10-01T00:00:00Z,DNK,Denmark,-1.84872143829239,2.89305923644438,-0.170474894348542,1.34804097127713,1.41572953226846,0.577501611632405,0.158477186447962,-4.86623451042189,-2.0191962890625,4.24110009765625,丹麦,DK,0.0245829671621323,0.0117082307115197
2011-10-01T00:00:00Z,ESP,Spain,,,,,4.706753722,4.154388623,18.979155151,8.418427886,-14.1175199,-4.887677278,西班牙,ES,0.0561896413564682,0.058541152626276
2011-10-01T00:00:00Z,FIN,Finland,0.845680561,-5.585329475,-0.413931166,0.431749395,0.771666379,0.540029402,-10.201621419,-11.536617961,0.431749389648438,-5.153580078125,芬兰,FI,0.0175592619925737,0.0468329228460789
2011-10-01T00:00:00Z,FRA,France,-15.248292125,-49.549753583,-0.23300761,-14.450583719,4.01595469,7.167039957,-0.738771187,34.807225035,-15.4812998046875,-64.0003359375,法国,FR,0.323090434074402,0.292705774307251
2011-10-01T00:00:00Z,HUN,Hungary,0.0567061589943023,0.0702179614723704,-1.11750927014561,-0.0968436284706521,3.68371619788369,2.99941665912996,-1.46031021072624,0.615080944198246,-1.06080310058594,-0.0266256637573242,匈牙利,HU,0.00702370516955853,0
2011-10-01T00:00:00Z,IDN,Indonesia,0.189306666666664,,,,,,,,0.189306671142578,,印度尼西亚,ID,0.0351185239851475,0.0234164614230394
2011-10-01T00:00:00Z,IND,India,0.285098158885159,,0.341247075577256,,3.035,0.427,,,-0.432,0.016,印度,IN,0.200175598263741,0.21074815094471
2011-10-01T00:00:00Z,ITA,Italy,-6.750730742745,-9.800920973349,2.095011169867,-6.043767835776,4.091339505,-5.930728991,-19.860119917319,-1.776402046485,-4.6557197265625,-15.8446884765625,意大利,IT,0.101843722164631,0.105374075472355
2011-10-01T00:00:00Z,JPN,Japan,-41.705018200728,-20.1784191367655,26.8726209048362,-2.056877275091,-2.02425897035881,8.53750650026001,8.17483099323973,18.7530681227249,-14.8323984375,-22.235296875,日本,JP,0.0807726085186005,0.0468329228460789
2011-10-01T00:00:00Z,MEX,Mexico,1.6855144,,0.1911,,,,,,1.87661437988281,,墨西哥,MX,0.186128184199333,0.25758108496666
2011-10-01T00:00:00Z,MYS,Malaysia,1.33494936906061,,,,,,,,1.33494934082031,,马来西亚,MY,0.0175592619925737,0
2011-10-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0105355577543378,0
2011-10-01T00:00:00Z,PHL,Philippines,-0.707124663,0.141502799,0.020706935,0.000287283,0.133960673,0.177083454,0.637097656,0.723405644,-0.686417724609375,0.141790069580078,菲律宾,PH,0.0245829671621323,0.0117082307115197
2011-10-01T00:00:00Z,POL,Poland,-0.037007091,0.016447596,0.372812176,-0.052084054,1.718773782,0.174070391,0.357735213,1.458353512,0.335805084228516,-0.0356364593505859,波兰,PL,0.0175592619925737,0
2011-10-01T00:00:00Z,PRT,Portugal,-3.075700452,-1.255499828,-0.17818229,-0.364588378,0.564700796,1.289765653,0.634603079,-1.83664822,-3.2538828125,-1.62008825683594,葡萄牙,PT,0.0351185239851475,0.0234164614230394
2011-10-01T00:00:00Z,SWE,Sweden,3.766499484,-3.599282258,0.867610689,1.757151506,-8.969422352,5.122055521,0.709987894,15.536125055,4.6341103515625,-1.84213073730469,瑞典,SE,0.00702370516955853,0
2011-10-01T00:00:00Z,THA,Thailand,-0.55008,1.27177,1.00133,0.03907,-2.7212,-0.04813,-2.67385,-1.43547,0.451249969482422,1.31083996582031,泰国,TH,0.0351185239851475,0.0468329228460789
2011-10-01T00:00:00Z,TUR,Türkiye,1.377,,-0.513,,0.606,0.118,-1.683,0.759,0.864,-0.374,土耳其,TR,0.245829671621323,0.245872855186462
2011-10-01T00:00:00Z,UKR,Ukraine,-0.214,,0.069,,0.35,0.056,1.107,1.5,-0.145,0,乌克兰,UA,0.0105355577543378,0
