date,Debt,Equity,Total,country1,name,iso3
2019-12-01,-4.889918000000001,-2.7783625,-7.668280500000001,North Macedonia,North Macedonia,MKD
2019-02-01,-25.880622000000002,-0.11351150000000002,-25.994133500000004,North Macedonia,North Macedonia,MKD
2019-01-01,-3.19659454545452,-0.68498454545454,-3.88157909090906,North Macedonia,North Macedonia,MKD
2019-07-01,-53.511726521739966,-0.33655173913044,-53.84827826087041,North Macedonia,North Macedonia,MKD
2019-06-01,1.355208,-1.919878,-0.56467,North Macedonia,North Macedonia,MKD
2019-03-01,-14.91926857142832,-3.3907428571428,-18.31001142857112,North Macedonia,North Macedonia,MKD
2019-05-01,5.03306590909095,-1.23030500000001,3.8027609090909396,North Macedonia,North Macedonia,MKD
2019-11-01,-10.166876190475838,-3.7573238095236796,-13.924199999999518,North Macedonia,North Macedonia,MKD
2019-10-01,-13.926232173912659,0.0,-13.926232173912659,North Macedonia,North Macedonia,MKD
2019-09-01,-10.89386571428595,-0.99035142857145,-11.8842171428574,North Macedonia,North Macedonia,MKD
2020-04-01,4.127522,-0.21723800000000001,3.910284,North Macedonia,North Macedonia,MKD
2020-08-01,0.9462476190476,-0.59140476190475,0.35484285714285,North Macedonia,North Macedonia,MKD
2020-12-01,-9.7357818181816,-1.5820645454545101,-11.31784636363611,North Macedonia,North Macedonia,MKD
2020-02-01,-0.32715,-0.8724000000000001,-1.1995500000000001,North Macedonia,North Macedonia,MKD
2020-01-01,-6.660218181818399,-0.5550181818182,-7.215236363636599,North Macedonia,North Macedonia,MKD
2020-07-01,-71.64619565217501,-0.34390173913044003,-71.99009739130545,North Macedonia,North Macedonia,MKD
2020-06-01,717.5927163636422,0.0,717.5927163636422,North Macedonia,North Macedonia,MKD
2020-03-01,3.6509249999999698,-2.87648636363634,0.7744386363636298,North Macedonia,North Macedonia,MKD
2020-05-01,-8.72148,-0.3270555,-9.0485355,North Macedonia,North Macedonia,MKD
2020-11-01,-236.40295809524284,-0.11837904761905,-236.52133714286188,North Macedonia,North Macedonia,MKD
2020-10-01,-28.142684545454976,-0.11775181818182,-28.260436363636796,North Macedonia,North Macedonia,MKD
2020-09-01,5.8962045454545,-0.8254686363636299,5.07073590909087,North Macedonia,North Macedonia,MKD
2021-04-01,10.062444000000001,-0.11979100000000001,9.942653000000002,North Macedonia,North Macedonia,MKD
2021-08-01,-8.946581818181679,0.35315454545453995,-8.593427272727139,North Macedonia,North Macedonia,MKD
2021-12-01,-4.5215130434784,0.0,-4.5215130434784,North Macedonia,North Macedonia,MKD
2021-02-01,-30.002792,0.0,-30.002792,North Macedonia,North Macedonia,MKD
2021-01-01,-4.86834,0.0,-4.86834,North Macedonia,North Macedonia,MKD
2021-07-01,-550.4238545454461,0.5910909090909,-549.8327636363553,North Macedonia,North Macedonia,MKD
2021-06-01,-15.781689090909211,-2.7708309090909298,-18.55252000000014,North Macedonia,North Macedonia,MKD
2021-03-01,794.7400178261043,-0.35697260869566,794.3830452174087,North Macedonia,North Macedonia,MKD
2021-05-01,10.566937142857348,-0.12145904761905,10.445478095238299,North Macedonia,North Macedonia,MKD
2021-11-01,3.7666349999998503,0.9131236363636002,4.6797586363634505,North Macedonia,North Macedonia,MKD
2021-10-01,7.30892999999988,0.0,7.30892999999988,North Macedonia,North Macedonia,MKD
2021-09-01,5.53204954545446,-0.11770318181818001,5.41434636363628,North Macedonia,North Macedonia,MKD
2022-04-01,-4.7602442105262,-0.10818736842104999,-4.86843157894725,North Macedonia,North Macedonia,MKD
2022-02-01,5.784369,0.793933,6.578302,North Macedonia,North Macedonia,MKD
2022-01-01,-15.61397714285688,-0.7920133333333199,-16.4059904761902,North Macedonia,North Macedonia,MKD
2022-06-01,-16.799650909090623,-0.21131636363636003,-17.010967272726983,North Macedonia,North Macedonia,MKD
2022-03-01,-17.85070956521718,-2.3139808695651904,-20.164690434782372,North Macedonia,North Macedonia,MKD
2022-05-01,4.866109999999999,-0.317355,4.548754999999999,North Macedonia,North Macedonia,MKD
2005-08-01,-9.176186000000008,23.17618600000001,14.0,Pakistan,Pakistan,PAK
2005-12-01,-25.33040200000022,88.33040200000022,63.0,Pakistan,Pakistan,PAK
2005-07-01,-7.813016999999974,41.813016999999974,34.0,Pakistan,Pakistan,PAK
2005-11-01,-1.6117419999999925,54.61174199999999,53.0,Pakistan,Pakistan,PAK
2005-10-01,-9.404010000000198,71.4040100000002,62.0,Pakistan,Pakistan,PAK
2005-09-01,-5.9364280000000065,79.936428,74.0,Pakistan,Pakistan,PAK
2006-04-01,-14.422086000000107,-51.57791399999989,-66.0,Pakistan,Pakistan,PAK
2006-08-01,21.150744631356755,12.31107,33.46181463135676,Pakistan,Pakistan,PAK
2006-12-01,107.57111055540885,741.374498,848.9456085554089,Pakistan,Pakistan,PAK
2006-02-01,-23.431059000000232,70.43105900000023,47.0,Pakistan,Pakistan,PAK
2006-01-01,-44.210951000000165,41.210951000000165,-3.0,Pakistan,Pakistan,PAK
2006-07-01,17.493837681021585,19.549131999999997,37.04296968102158,Pakistan,Pakistan,PAK
2006-06-01,-22.071086000000136,38.071086000000136,16.0,Pakistan,Pakistan,PAK
2006-03-01,796.5259189999997,-63.52591899999976,733.0,Pakistan,Pakistan,PAK
2006-05-01,-20.604096999999996,-42.395903000000004,-63.0,Pakistan,Pakistan,PAK
2006-11-01,182.0993094290038,-22.29644499999999,159.80286442900382,Pakistan,Pakistan,PAK
2006-10-01,106.39050759937481,320.243783,426.6342905993748,Pakistan,Pakistan,PAK
2006-09-01,70.13601149848827,88.768083,158.9040944984883,Pakistan,Pakistan,PAK
2007-04-01,-12.795257636004642,120.499768,107.70451036399535,Pakistan,Pakistan,PAK
2007-08-01,-13.0,-97.27955099999906,-110.27955099999906,Pakistan,Pakistan,PAK
2007-12-01,-78.1,75.28428399999933,-2.8157160000006627,Pakistan,Pakistan,PAK
2007-02-01,211.60312548010262,182.11560599999999,393.71873148010263,Pakistan,Pakistan,PAK
2007-01-01,28.492421454714986,77.128311,105.62073245471498,Pakistan,Pakistan,PAK
2007-07-01,-50.0,13.702819000000545,-36.297180999999455,Pakistan,Pakistan,PAK
2007-06-01,126.44178842585556,713.286459,839.7282474258556,Pakistan,Pakistan,PAK
2007-03-01,88.60988914363035,45.63765,134.24753914363035,Pakistan,Pakistan,PAK
2007-05-01,33.112087737047034,9.737595,42.84968273704703,Pakistan,Pakistan,PAK
2007-11-01,87.3,-295.27771799999925,-207.97771799999924,Pakistan,Pakistan,PAK
2007-10-01,-0.2,290.00935399999946,289.8093539999995,Pakistan,Pakistan,PAK
2007-09-01,31.5,139.2217469999993,170.7217469999993,Pakistan,Pakistan,PAK
2008-04-01,52.0,144.49247500000104,196.49247500000104,Pakistan,Pakistan,PAK
2008-08-01,-0.6,-57.524676,-58.124676,Pakistan,Pakistan,PAK
2008-12-01,-7.7,-17.75588600000004,-25.45588600000004,Pakistan,Pakistan,PAK
2008-02-01,-51.0,134.98838799999857,83.98838799999857,Pakistan,Pakistan,PAK
2008-01-01,69.0,-146.83326200000002,-77.83326200000002,Pakistan,Pakistan,PAK
2008-07-01,-1.0,-119.212256,-120.212256,Pakistan,Pakistan,PAK
2008-06-01,-10.6,-36.54665199999931,-47.146651999999314,Pakistan,Pakistan,PAK
2008-03-01,22.0,-159.39528700000005,-137.39528700000005,Pakistan,Pakistan,PAK
2008-05-01,-13.1,-43.10723000000087,-56.20723000000087,Pakistan,Pakistan,PAK
2008-11-01,0.01,11.042384999999939,11.052384999999939,Pakistan,Pakistan,PAK
2008-10-01,-14.6,13.621203999999935,-0.9787960000000648,Pakistan,Pakistan,PAK
2008-09-01,-0.6,6.022028000000034,5.422028000000035,Pakistan,Pakistan,PAK
2009-04-01,-2.0,-33.08479400000044,-35.08479400000044,Pakistan,Pakistan,PAK
2009-08-01,-0.03,65.30225300000006,65.27225300000006,Pakistan,Pakistan,PAK
2009-12-01,-31.6,-7.587166000000096,-39.1871660000001,Pakistan,Pakistan,PAK
2009-02-01,-500.7,-45.77643400000028,-546.4764340000003,Pakistan,Pakistan,PAK
2009-01-01,-10.1,-157.43358199999972,-167.5335819999997,Pakistan,Pakistan,PAK
2009-07-01,-30.2,25.782174999999995,-4.417825000000004,Pakistan,Pakistan,PAK
2009-06-01,-1.5,50.637258000000315,49.137258000000315,Pakistan,Pakistan,PAK
2009-03-01,-3.8,-51.38072200000006,-55.18072200000006,Pakistan,Pakistan,PAK
2009-05-01,-102.06626,-8.923266,-110.989526,Pakistan,Pakistan,PAK
2009-11-01,3.1,19.747630000000157,22.84763000000016,Pakistan,Pakistan,PAK
2009-10-01,30.5,49.76242400000015,80.26242400000015,Pakistan,Pakistan,PAK
2009-09-01,-10.2,157.49536199999957,147.29536199999959,Pakistan,Pakistan,PAK
2010-04-01,21.3,114.79269299999967,136.09269299999968,Pakistan,Pakistan,PAK
2010-08-01,-0.1,47.68854799999998,47.58854799999998,Pakistan,Pakistan,PAK
2010-12-01,5.9,54.8529979999999,60.7529979999999,Pakistan,Pakistan,PAK
2010-02-01,-0.15,13.972741000000042,13.822741000000041,Pakistan,Pakistan,PAK
2010-01-01,-600.14,18.980040999999815,-581.1599590000002,Pakistan,Pakistan,PAK
2010-07-01,6.2,41.83400399999972,48.034003999999726,Pakistan,Pakistan,PAK
2010-06-01,20.75,48.48544300000016,69.23544300000016,Pakistan,Pakistan,PAK
2010-03-01,-0.05000000000000002,112.78941100000021,112.73941100000022,Pakistan,Pakistan,PAK
2010-05-01,-68.7,-18.600585,-87.300585,Pakistan,Pakistan,PAK
2010-11-01,33.8,37.36357500000011,71.16357500000011,Pakistan,Pakistan,PAK
2010-10-01,15.0,20.52886599999998,35.52886599999998,Pakistan,Pakistan,PAK
2010-09-01,-59.8,29.976069999999737,-29.82393000000026,Pakistan,Pakistan,PAK
2011-04-01,31.26,23.55782600000002,54.817826000000025,Pakistan,Pakistan,PAK
2011-08-01,0.004779500000000003,-18.149832000000046,-18.145052500000045,Pakistan,Pakistan,PAK
2011-12-01,-0.2774547,-28.764047999999967,-29.041502699999967,Pakistan,Pakistan,PAK
2011-02-01,0.02,7.5374669999999355,7.557466999999935,Pakistan,Pakistan,PAK
2011-01-01,-58.7,71.96246500000012,13.26246500000012,Pakistan,Pakistan,PAK
2011-07-01,1.1452283,-29.404985999999937,-28.259757699999938,Pakistan,Pakistan,PAK
2011-06-01,1.01,-3.3083959999999593,-2.2983959999999595,Pakistan,Pakistan,PAK
2011-03-01,-0.13,-6.5097669999999255,-6.639766999999925,Pakistan,Pakistan,PAK
2011-05-01,5.41,39.07542499999992,44.48542499999992,Pakistan,Pakistan,PAK
2011-11-01,-25.342332199999998,-6.134238999999965,-31.476571199999963,Pakistan,Pakistan,PAK
2011-10-01,-27.7662845,-27.973315000000056,-55.739599500000054,Pakistan,Pakistan,PAK
2011-09-01,-0.0066159999999999995,0.6231840000001654,0.6165680000001654,Pakistan,Pakistan,PAK
2012-04-01,17.7356928,19.56986500000022,37.305557800000216,Pakistan,Pakistan,PAK
2012-08-01,-19.6996393,45.944168,26.244528699999996,Pakistan,Pakistan,PAK
2012-12-01,-0.17230199999999998,-17.093270999999994,-17.265572999999993,Pakistan,Pakistan,PAK
2012-02-01,-0.2930417,15.449869999999876,15.156828299999876,Pakistan,Pakistan,PAK
2012-01-01,2.6118944,-5.907312000000005,-3.2954176000000044,Pakistan,Pakistan,PAK
2012-07-01,18.7555458,28.7775,47.5330458,Pakistan,Pakistan,PAK
2012-06-01,-18.654914999999995,-36.14012599999995,-54.79504099999995,Pakistan,Pakistan,PAK
2012-03-01,-0.058784100000000006,17.18822500000006,17.12944090000006,Pakistan,Pakistan,PAK
2012-05-01,-1.9088868000000003,39.665205999999955,37.75631919999996,Pakistan,Pakistan,PAK
2012-11-01,-0.9450864999999999,19.279218,18.3341315,Pakistan,Pakistan,PAK
2012-10-01,-20.914092200000002,31.202668,10.288575799999997,Pakistan,Pakistan,PAK
2012-09-01,18.8309403,21.579924,40.4108643,Pakistan,Pakistan,PAK
2013-04-01,199.11156929999999,20.682031000000002,219.79360029999998,Pakistan,Pakistan,PAK
2013-08-01,-0.06265479999998914,23.094279,23.03162420000001,Pakistan,Pakistan,PAK
2013-12-01,0.005330000000014934,18.295046,18.300376000000014,Pakistan,Pakistan,PAK
2013-02-01,0.4823223,30.407354,30.8896763,Pakistan,Pakistan,PAK
2013-01-01,-0.0528451,9.82647,9.7736249,Pakistan,Pakistan,PAK
2013-07-01,38.94602249999999,15.414492,54.360514499999994,Pakistan,Pakistan,PAK
2013-06-01,-0.33286020000005345,22.161348999999998,21.828488799999946,Pakistan,Pakistan,PAK
2013-03-01,-0.0662856,28.812490999999966,28.746205399999965,Pakistan,Pakistan,PAK
2013-05-01,-190.37705590000073,-122.003082,-312.3801379000007,Pakistan,Pakistan,PAK
2013-11-01,-112.44596,30.631024999999994,-81.814935,Pakistan,Pakistan,PAK
2013-10-01,0.019145700000012294,33.547035,33.56618070000001,Pakistan,Pakistan,PAK
2013-09-01,30.09713480000002,0.066096,30.163230800000022,Pakistan,Pakistan,PAK
2014-04-01,1997.454,117.781821,2115.2358209999998,Pakistan,Pakistan,PAK
2014-08-01,-34.07020659999999,44.319344,10.24913740000001,Pakistan,Pakistan,PAK
2014-12-01,1000.189458,-49.728592,950.4608659999999,Pakistan,Pakistan,PAK
2014-02-01,-4.571,-1.002523,-5.573523,Pakistan,Pakistan,PAK
2014-01-01,0.0520702,31.440504,31.4925742,Pakistan,Pakistan,PAK
2014-07-01,-2.5096328999999984,69.222559,66.7129261,Pakistan,Pakistan,PAK
2014-06-01,-7.593083,410.574323,402.98124,Pakistan,Pakistan,PAK
2014-03-01,-1.7920000000000016,-3.643325,-5.4353250000000015,Pakistan,Pakistan,PAK
2014-05-01,62.814,58.860808,121.674808,Pakistan,Pakistan,PAK
2014-11-01,4.880801199999995,30.935282,35.816083199999994,Pakistan,Pakistan,PAK
2014-10-01,7.261674899999991,-2.2443360000000006,5.017338899999991,Pakistan,Pakistan,PAK
2014-09-01,-0.5232684000000001,56.440892,55.9176236,Pakistan,Pakistan,PAK
2015-04-01,-17.5841909,750.767189,733.1829981000001,Pakistan,Pakistan,PAK
2015-08-01,10.917385600000001,-67.842586,-56.925200399999994,Pakistan,Pakistan,PAK
2015-12-01,-0.051355399999999995,-44.481507,-44.5328624,Pakistan,Pakistan,PAK
2015-02-01,-8.252966700000004,16.720939,8.467972299999998,Pakistan,Pakistan,PAK
2015-01-01,-1.296587,16.494008,15.197421,Pakistan,Pakistan,PAK
2015-07-01,-20.166746399999997,-4.49711,-24.663856399999997,Pakistan,Pakistan,PAK
2015-06-01,-17.014665100000002,42.446136,25.4314709,Pakistan,Pakistan,PAK
2015-03-01,-11.227339700000002,-96.136191,-107.3635307,Pakistan,Pakistan,PAK
2015-05-01,7.206318799999999,38.069027,45.2753458,Pakistan,Pakistan,PAK
2015-11-01,-26.234782799999998,-56.209367,-82.44414979999999,Pakistan,Pakistan,PAK
2015-10-01,-0.3849186,-44.678094,-45.0630126,Pakistan,Pakistan,PAK
2015-09-01,490.5971209,-19.187444,471.4096769,Pakistan,Pakistan,PAK
2016-04-01,24.3532042,-34.953694,-10.600489799999998,Pakistan,Pakistan,PAK
2016-08-01,0.6748496,-9.364322,-8.6894724,Pakistan,Pakistan,PAK
2016-12-01,-142.95829840000002,-158.79358,-301.7518784,Pakistan,Pakistan,PAK
2016-02-01,0.17484740000000001,-33.955347,-33.780499600000006,Pakistan,Pakistan,PAK
2016-01-01,1.0324834,-76.793891,-75.7614076,Pakistan,Pakistan,PAK
2016-07-01,-0.7629047999999999,50.282181,49.5192762,Pakistan,Pakistan,PAK
2016-06-01,10.484167300000001,61.139849,71.6240163,Pakistan,Pakistan,PAK
2016-03-01,-499.5564608,-2.35264,-501.90910080000003,Pakistan,Pakistan,PAK
2016-05-01,0.0135485,4.087949,4.1014975,Pakistan,Pakistan,PAK
2016-11-01,-0.39024849999999994,-56.045029,-56.4352775,Pakistan,Pakistan,PAK
2016-10-01,1050.6693901,-67.01143,983.6579601000001,Pakistan,Pakistan,PAK
2016-09-01,90.87466309999999,-13.467013,77.4076501,Pakistan,Pakistan,PAK
2017-04-01,-15.0158739,-22.049669,-37.065542900000004,Pakistan,Pakistan,PAK
2017-08-01,-50.3332134,-94.310589,-144.6438024,Pakistan,Pakistan,PAK
2017-12-01,2499.987201,-32.3229,2467.664301,Pakistan,Pakistan,PAK
2017-02-01,-20.466796200000005,1.434789,-19.032007200000006,Pakistan,Pakistan,PAK
2017-01-01,25.8635572,-98.88636,-73.0228028,Pakistan,Pakistan,PAK
2017-07-01,0.713859,-11.37886,-10.665001,Pakistan,Pakistan,PAK
2017-06-01,-750.1353153,-121.037589,-871.1729043,Pakistan,Pakistan,PAK
2017-03-01,-25.993830699999997,5.563525,-20.430305699999998,Pakistan,Pakistan,PAK
2017-05-01,49.733218300000004,-23.407242,26.325976300000004,Pakistan,Pakistan,PAK
2017-11-01,-0.020164,-42.899394,-42.919558,Pakistan,Pakistan,PAK
2017-10-01,-0.002373,20.979056,20.976683,Pakistan,Pakistan,PAK
2017-09-01,0.0014242,27.527324,27.5287482,Pakistan,Pakistan,PAK
2018-04-01,-0.0328275,-17.562065,-17.5948925,Pakistan,Pakistan,PAK
2018-08-01,0.0833963,-87.430749,-87.3473527,Pakistan,Pakistan,PAK
2018-12-01,-0.0062533,-89.183061,-89.18931429999999,Pakistan,Pakistan,PAK
2018-02-01,0.15837479999999998,-45.021493,-44.8631182,Pakistan,Pakistan,PAK
2018-01-01,0.8991705999999999,58.582517,59.4816876,Pakistan,Pakistan,PAK
2018-07-01,-0.01,-42.141395,-42.151395,Pakistan,Pakistan,PAK
2018-06-01,-0.0302489,-53.545288,-53.575536899999996,Pakistan,Pakistan,PAK
2018-03-01,-0.9230148,0.252121,-0.6708938,Pakistan,Pakistan,PAK
2018-05-01,0.040229,-51.005171,-50.964942,Pakistan,Pakistan,PAK
2018-11-01,-0.0062533,-61.150583,-61.156836299999995,Pakistan,Pakistan,PAK
2018-10-01,-0.000646,-84.1964615,-84.1971075,Pakistan,Pakistan,PAK
2018-09-01,-0.0078859,-55.715878,-55.723763899999994,Pakistan,Pakistan,PAK
2019-04-01,-999.924245,1.438839,-998.485406,Pakistan,Pakistan,PAK
2019-08-01,70.9848831,2.438063,73.4229461,Pakistan,Pakistan,PAK
2019-12-01,-684.5261206,-0.784227099999964,-685.3103477,Pakistan,Pakistan,PAK
2019-02-01,0.0086623,0.501075,0.5097373000000001,Pakistan,Pakistan,PAK
2019-01-01,0.0,10.868809,10.868809,Pakistan,Pakistan,PAK
2019-07-01,0.00040879999999998836,33.856124,33.856532800000004,Pakistan,Pakistan,PAK
2019-06-01,-1.54013,-23.124528,-24.664658000000003,Pakistan,Pakistan,PAK
2019-03-01,-0.7512955,-1.081891,-1.8331865,Pakistan,Pakistan,PAK
2019-05-01,0.171595,16.00868,16.180274999999998,Pakistan,Pakistan,PAK
2019-11-01,700.0730056,3.928231,704.0012366,Pakistan,Pakistan,PAK
2019-10-01,114.876902,-7.089774,107.787128,Pakistan,Pakistan,PAK
2019-09-01,250.8391517,-13.5972759,237.2418758,Pakistan,Pakistan,PAK
2020-04-01,-565.598758,-79.118149,-644.716907,Pakistan,Pakistan,PAK
2020-08-01,-6.3272153,-3.0719287000000177,-9.399144000000017,Pakistan,Pakistan,PAK
2020-12-01,67.6849675,-57.88432880000004,9.800638699999958,Pakistan,Pakistan,PAK
2020-02-01,321.5415065,-47.853039,273.6884675,Pakistan,Pakistan,PAK
2020-01-01,1387.3357732,2.772776,1390.1085492,Pakistan,Pakistan,PAK
2020-07-01,-53.0160884,-73.19762339999997,-126.21371179999997,Pakistan,Pakistan,PAK
2020-06-01,48.0254564,-43.190438,4.835018400000003,Pakistan,Pakistan,PAK
2020-03-01,-1830.0596515999994,-77.26999,-1907.3296415999994,Pakistan,Pakistan,PAK
2020-05-01,-54.7958299,-55.79235,-110.5881799,Pakistan,Pakistan,PAK
2020-11-01,19.6338415,-38.96866579999998,-19.334824299999983,Pakistan,Pakistan,PAK
2020-10-01,-243.681194,-37.0878995,-280.7690935,Pakistan,Pakistan,PAK
2020-09-01,21.9217659,-32.22761049999997,-10.305844599999968,Pakistan,Pakistan,PAK
2021-04-01,2466.6605005,-16.97069029,2449.68981021,Pakistan,Pakistan,PAK
2021-08-01,-25.5256158,-13.619508,-39.1451238,Pakistan,Pakistan,PAK
2021-12-01,-19.2914766,-43.705493,-62.9969696,Pakistan,Pakistan,PAK
2021-02-01,21.279735099999982,-18.095512019999997,3.1842230799999847,Pakistan,Pakistan,PAK
2021-01-01,40.3243228,8.80891261,49.13323541,Pakistan,Pakistan,PAK
2021-07-01,1002.0559220999999,-1.358756,1000.6971660999999,Pakistan,Pakistan,PAK
2021-06-01,597.3748351,-7.927735800000011,589.4470993,Pakistan,Pakistan,PAK
2021-03-01,128.6430787,-10.969018300000002,117.67406039999999,Pakistan,Pakistan,PAK
2021-05-01,-5.226596408661102,-5.7875689999999995,-11.014165408661102,Pakistan,Pakistan,PAK
2021-11-01,-18.846993,-84.943689,-103.790682,Pakistan,Pakistan,PAK
2021-10-01,-1039.9564972,-78.021505,-1117.9780022,Pakistan,Pakistan,PAK
2021-09-01,3.29446440000004,-85.531902,-82.23743759999996,Pakistan,Pakistan,PAK
2022-04-01,-29.1342755,-17.137342416644298,-46.2716179166443,Pakistan,Pakistan,PAK
2022-08-01,-0.7256788,-10.461176,-11.1868548,Pakistan,Pakistan,PAK
2022-02-01,-53.456853,-6.946264296101995,-60.403117296101996,Pakistan,Pakistan,PAK
2022-01-01,1056.6006498,-0.441207,1056.1594427999999,Pakistan,Pakistan,PAK
2022-07-01,-17.6505346,3.72222,-13.9283146,Pakistan,Pakistan,PAK
2022-06-01,-57.5676731,-10.860417079574328,-68.42809017957433,Pakistan,Pakistan,PAK
2022-03-01,-402.2372689,-27.1635285,-429.4007974,Pakistan,Pakistan,PAK
2022-05-01,-106.4623845,-18.6992514463449,-125.1616359463449,Pakistan,Pakistan,PAK
2022-09-01,0.1756392,-5.39269,-5.2170508,Pakistan,Pakistan,PAK
2005-04-01,429.09010017087587,-38.30583211191073,390.78426805896515,Philippines,Philippines,PHL
2005-08-01,-170.00039785400685,35.401568672392365,-134.5988291816145,Philippines,Philippines,PHL
2005-12-01,-181.7336670446249,0.6217939086740074,-181.11187313595087,Philippines,Philippines,PHL
2005-02-01,1538.6091136426653,56.33580054376822,1594.9449141864336,Philippines,Philippines,PHL
2005-01-01,162.79182673047006,210.97639487541946,373.7682216058895,Philippines,Philippines,PHL
2005-07-01,-250.27521649784975,6.803982204231943,-243.4712342936178,Philippines,Philippines,PHL
2005-06-01,1.7182835134931054,67.61352830224199,69.3318118157351,Philippines,Philippines,PHL
2005-03-01,-78.63249888235401,-14.223889298442458,-92.85638818079647,Philippines,Philippines,PHL
2005-05-01,773.7752076542955,-3.1857568079327905,770.5894508463628,Philippines,Philippines,PHL
2005-11-01,-774.7935105882324,34.68418121863041,-740.1093293696019,Philippines,Philippines,PHL
2005-10-01,383.24012976557566,24.87685162114432,408.11698138672,Philippines,Philippines,PHL
2005-09-01,687.6292280253501,38.60623880315944,726.2354668285095,Philippines,Philippines,PHL
2006-04-01,-235.11694290358713,54.304478984889364,-180.81246391869777,Philippines,Philippines,PHL
2006-08-01,1456.3029943679096,-26.46038381188079,1429.8426105560288,Philippines,Philippines,PHL
2006-12-01,-880.3688653368639,303.5899841521442,-576.7788811847197,Philippines,Philippines,PHL
2006-02-01,-336.0897601492049,210.21461885868825,-125.87514129051664,Philippines,Philippines,PHL
2006-01-01,2161.0688987984595,61.33149506691075,2222.4003938653705,Philippines,Philippines,PHL
2006-07-01,107.19847645620416,43.99421200623027,151.19268846243443,Philippines,Philippines,PHL
2006-06-01,-102.31617972367468,4.395634465974425,-97.92054525770025,Philippines,Philippines,PHL
2006-03-01,-73.68642646763982,49.03953863642019,-24.64688783121963,Philippines,Philippines,PHL
2006-05-01,-367.01125536871643,105.78532056684888,-261.22593480186754,Philippines,Philippines,PHL
2006-11-01,294.8317419688578,36.046936793382116,330.87867876223993,Philippines,Philippines,PHL
2006-10-01,172.043280705226,189.13431285070754,361.1775935559335,Philippines,Philippines,PHL
2006-09-01,33.88846111553255,316.24827909845595,350.1367402139885,Philippines,Philippines,PHL
2007-04-01,-599.6133262889663,134.9017135385077,-464.7116127504586,Philippines,Philippines,PHL
2007-08-01,-70.2577522336419,-52.699819146820715,-122.95757138046261,Philippines,Philippines,PHL
2007-12-01,-284.1654762325736,-195.5004955793415,-479.66597181191514,Philippines,Philippines,PHL
2007-02-01,-146.9842060646663,55.06573966458488,-91.91846640008141,Philippines,Philippines,PHL
2007-01-01,896.9873650863279,241.7741440144141,1138.761509100742,Philippines,Philippines,PHL
2007-07-01,427.07654407098966,317.27088173587805,744.3474258068677,Philippines,Philippines,PHL
2007-06-01,-4.916560094059935,386.3695157298778,381.45295563581783,Philippines,Philippines,PHL
2007-03-01,150.24489684471757,264.35651991008376,414.60141675480133,Philippines,Philippines,PHL
2007-05-01,450.78402961371074,273.9602940617193,724.74432367543,Philippines,Philippines,PHL
2007-11-01,19.255524025207933,-197.8551961026336,-178.59967207742568,Philippines,Philippines,PHL
2007-10-01,-13.194957701785626,1.2819821612253008,-11.912975540560325,Philippines,Philippines,PHL
2007-09-01,-245.67504202229497,-91.90970401826458,-337.58474604055954,Philippines,Philippines,PHL
2008-04-01,-1024.2854754359446,-103.19582271796523,-1127.4812981539098,Philippines,Philippines,PHL
2008-08-01,-13.187434869177725,-114.9638513855752,-128.15128625475293,Philippines,Philippines,PHL
2008-12-01,-177.45518539615693,233.33480457534003,55.879619179183095,Philippines,Philippines,PHL
2008-02-01,479.61262609151504,-36.17946053835635,443.4331655531587,Philippines,Philippines,PHL
2008-01-01,22.35991073553381,-291.10931161257326,-268.7494008770395,Philippines,Philippines,PHL
2008-07-01,395.98540689138144,59.21492935075858,455.20033624214,Philippines,Philippines,PHL
2008-06-01,-618.2607632505624,94.07020792523164,-524.1905553253307,Philippines,Philippines,PHL
2008-03-01,-791.8750073856204,-71.39567973157571,-863.2706871171961,Philippines,Philippines,PHL
2008-05-01,64.9500358794996,53.053251708466306,118.0032875879659,Philippines,Philippines,PHL
2008-11-01,-300.72703847079276,63.36365029778345,-237.3633881730093,Philippines,Philippines,PHL
2008-10-01,-407.6043884875471,-203.94136863052964,-611.5457571180767,Philippines,Philippines,PHL
2008-09-01,-359.6150252667453,-144.1855010273535,-503.8005262940988,Philippines,Philippines,PHL
2009-04-01,-141.1478465885212,349.72645022304044,208.57860363451925,Philippines,Philippines,PHL
2009-08-01,-218.98758010575622,-26.639193112953862,-245.62677321871007,Philippines,Philippines,PHL
2009-12-01,-99.70545952963198,29.663429837332856,-70.04202969229912,Philippines,Philippines,PHL
2009-02-01,-251.35720083526815,27.60231941872579,-223.75488141654236,Philippines,Philippines,PHL
2009-01-01,1069.9772367490857,-51.7765692035522,1018.2006675455335,Philippines,Philippines,PHL
2009-07-01,711.9653161527901,-9.439383358610755,702.5259327941794,Philippines,Philippines,PHL
2009-06-01,-232.73221349189117,14.302226688741364,-218.4299868031498,Philippines,Philippines,PHL
2009-03-01,-1182.4909724614465,-128.8333383365079,-1311.3243107979545,Philippines,Philippines,PHL
2009-05-01,967.7201864369331,-39.77648975531755,927.9436966816155,Philippines,Philippines,PHL
2009-11-01,-200.82826257643308,105.32800541153102,-95.50025716490205,Philippines,Philippines,PHL
2009-10-01,841.0192209732354,-168.4375005480532,672.5817204251822,Philippines,Philippines,PHL
2009-09-01,716.6581255944952,206.415118896266,923.0732444907612,Philippines,Philippines,PHL
