项目,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
2.2.1.2.1资产,-2.8018999999999998,-11.30913,-1.77919,-22.409880000000001,-31.567229999999999,-3.6593300000000002,-6.0730500000000003,-64.049009999999996,3.6293199999999999,-1.1610799999999999,-46.445819999999998,-69.097120000000004,-93.944299999999998,-23.338899999999999,-32.583950000000002,-56.675632925702999,-23.974176881636001,-40.301719556419002,-44.753319685218003,-11.915883394979,-44.183610704145003,-5.4373253568040001,13.9307204241353,65.625014836800005,152.17998381633001,57.613329698993702,-92.8596138776864,-51.5320387171679,-30.097796176793999,-54.483053844148003,38.171425627293999,-215.159468470132,-172.82944201619799,-273.50569167623797,-232.08020665163201,-434.36181051629097,-141.916091368184,-8.5437375810715306,97.407995372865898,7.8363989231409201,50.741136213084097,33.282000816131799,304.40256386455502,-136.44607236433299,27.425087113899998,-80.9981548521001,101.2612097467,-72.945127245999899,6.0813907345001699,-78.561103129700101,-5.6604401599999496,1.71508872999998,-28.294712793999999,33.6890259277883,41.2558763941663,15.826678192895001,34.197668163108098,24.518642513884501,-105.651643366428,-16.971297805786602,-28.9570673014066,-49.110603229039697,22.404295660978601,2.13363573592998,17.8472319454638,7.2200895788855703,-37.710781235423902,-95.503977491658702,-251.73878797450001,-320.56290434490001,-0.67650776950000202,-159.11164155430001,-211.88196229510001,-153.24328256679999,-333.96313700533699,-328.6074311072,-180.48366232960001,-182.7752210829,-239.105853039967,-345.66714092249998,-335.16524160064102,-42.592263937245797,-91.790379594800001,-65.526855212100003,-161.81697998690001,-228.26661463919999,-241.78721539380001,-262.31768957029999,-449.80499186830002,-188.8006404079,-310.83503148160003,-562.91457335719997,-727.95979789490002,-268.86016849079999,-11.0071542809,-244.79662291529999,-413.15075776769999,-429.20621611410002,-675.25926796179999,-283.12167542269998,-381.60278672089999,-142.5786781127,-138.2846875969,-110.5433383255
2.2.1.2.1.1股权,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31585999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.54,-7.7130000000000001,-42.627000000000002,-7.6139999999999999,-93.932000000000002,6.0910000000000002,-17.333100000000002,0.69869999999999999,-11.269780000000001,17.624067203900001,-101.2074363671,-161.41206535329999,-161.473629276,-21.270003055499998,-53.128459816599999,-2.6423497500000099,-7.2500949300000004,-1.493330684,9.0428720088000105,3.2803130710000001,0.21133357010000201,17.243042367899999,5.1688749899999999,-14.59953681,12.479976519999999,-15.1001030718,-6.0047234100000004,-7.0459427728000099,2.8400995899999901,0.30175148000000002,17.256688250100002,1.06515095429999,-32.638983093999997,-133.0283587241,-192.6152921904,23.9285060411,-95.072859557000001,-121.970404891,-65.222982455500002,-147.12427735013699,-48.064659127900001,-68.756822399599997,-29.602331650499998,-92.137179430499998,-137.97846697849999,-185.51550093660001,38.402829183500003,-38.393774105399999,8.3838297975000007,20.5834801727,-73.315317102999998,-77.845649366999993,-162.7448637478,-361.71743158570001,-100.7388963726,-281.5554281432,-569.82020360820002,-597.1176729965,-128.1850002882,46.192748923800004,-168.2110673832,-143.7762979213,-107.15230211470001,-80.741601327400005,-143.4904775052,-145.75684855040001,-71.133979394199997,-199.8218147693,-135.2285149949
2.2.1.2.1.2债券,-2.8018999999999998,-11.30913,-1.77919,-22.409880000000001,-31.567229999999999,-3.6593300000000002,-6.0730500000000003,-64.049009999999996,3.6293199999999999,-1.1610799999999999,-46.445819999999998,-69.097120000000004,-93.944299999999998,-23.338899999999999,-32.583950000000002,-56.991492925703,-23.974176881636001,-40.301719556419002,-44.753319685218003,-11.915883394979,-44.183610704145003,-5.4373253568040001,13.9307204241353,65.625014836800005,152.17998381633001,57.613329698993702,-92.8596138776864,-51.5320387171679,-30.097796176793999,-54.483053844148003,38.171425627293999,-215.159468470132,-172.82944201619799,-273.50569167623797,-232.08020665163201,-419.82181051629101,-134.203091368184,34.083262418928499,105.021995372866,101.76839892314101,44.650136213084103,50.6151008161318,303.70386386455499,-125.17629236433299,9.8010199100000595,20.209281514999802,262.67327510000001,88.528502030000098,27.351393790000198,-25.432643313100101,-3.0180904099999402,8.9651836599999797,-26.801382109999999,24.646153918988301,37.975563323166298,15.615344622795,16.954625795208099,19.349767523884498,-91.052106556428399,-29.4512743257865,-13.8569642296066,-43.1058798190397,29.450238433778601,-0.706463854070008,17.5454804654638,-10.036598671214399,-38.775932189723903,-62.864994397658698,-118.7104292504,-127.94761215450001,-24.605013810599999,-64.038781997300006,-89.911557404099995,-88.020300111300003,-186.8388596552,-280.54277197930003,-111.72683993,-153.17288943240001,-146.968673609467,-207.68867394399999,-149.64974066404099,-80.995093120745807,-53.396605489400002,-73.910685009600002,-182.40046015959999,-154.9512975362,-163.94156602679999,-99.572825822499993,-88.087560282599995,-88.061744035299995,-29.279603338400001,6.9056302509999998,-130.84212489839999,-140.67516820259999,-57.1999032047,-76.585555532100003,-269.37445984639999,-322.05391399939998,-594.51766663440003,-139.6311979175,-235.84593817050001,-71.444698718500007,61.537127172399998,24.685176669400001
2.2.1.2.2负债,0.69,1.16286,-4.1861899999999999,3.4319000000000002,-3.9304999999999999,5.8639700000000001,0.19605,-9.1166579999999993,-0.7,34.526000000000003,3.0373999999999999,36.303981999999998,68.227339999999998,-50.982860000000002,13.48559,-18.246582,0.75444999999999995,-6.5049200000000003,-0.43053599999999997,23.701255,3.244672,3.444671,1.9368460000000001,75.810169999999999,15.338471,52.349341000000003,17.491743,46.854799999999997,6.8723999999999998,70.279340000000005,43.28,94.038781141156406,19.140999999999998,136.36000000000001,45.579000000000001,227.53200000000001,15.752000000000001,86.449910000000003,24.485251650191898,82.958010000000002,32.770381814963599,18.173561206324798,24.864931406994401,20.735449481398899,6.6385572098000001,117.89037437687701,52.647329995622897,118.954361635213,15.6884009542157,-16.2146663467853,146.90569055789999,170.43006138999999,1.6703663360000001,77.123036785639997,58.187838586572198,-3.0666446187305798,58.739906676773899,86.630588663921003,151.73837695476601,244.590503900513,142.58202700902399,106.912817515944,75.735071169583307,257.211000880298,205.522358909182,138.34305144038399,273.16291709142098,315.413583629247,170.4146002299,161.0140843611,-171.43797916560001,-92.6014826153,-189.7631558436,240.899803452431,269.39174715000001,184.46125067369999,141.6905737299,150.1226893505,591.30062628849998,359.89591898869998,437.86591880539999,652.49889088580005,432.73396405749997,80.711222063302003,356.52490346560802,264.04735070900603,441.78815418281499,411.30454508915102,-62.292378923000001,631.48953247190002,904.08544563659996,994.46283735650002,598.69062152430001,290.52923732599999,259.810577411,617.25187582520005,-372.2710666744,-377.62580450690001,-382.01628867760002,42.113791235400001,-183.1624465756,83.357713470899995,-217.75239089999999,458.12551113249998
2.2.1.2.2.1股权,0.69,5.54,0.38,1.04,0,2.7762099999999998,1.9737899999999999,1.37,0,32.630000000000003,1.69,34.799999999999997,68.489999999999995,-65.83,15.0138,-9.1837999999999997,0.72,0.33,0,21.44,4.9000000000000004,2.63,4.17,65.59,15.33,52.21,7.5299999999999896,34.161999999999999,7.8479999999999999,67.171999999999997,35.28,95.39,19.140999999999998,136.36000000000001,45.579000000000001,227.53200000000001,15.752000000000001,86.449910000000003,15.336484650191901,67.242810000000006,32.770381814963599,19.428701206324799,11.7057474069944,20.735449481398899,6.6334872098000002,117.897451376877,54.393789995622903,112.241961635213,15.6884009542157,-11.8436163467853,154.2458905579,155.48026139000001,1.6703663360000001,77.172457785640006,7.4864794492,-33.245027345099999,19.7560474042,33.369891432300001,95.888130880000006,150.012951024887,79.077474405535995,60.067819221401699,17.5324796215377,169.271934492849,74.780675842777796,90.9306966676874,140.086003095378,213.36051379260201,61.966081708399997,149.93836671080001,-57.1016492806,-5.1578334826000001,41.4526404175,20.171407639130798,134.7638151932,37.772866984399997,88.086791230800003,61.3074613852,128.08927622799999,84.605264169099996,119.4611580867,213.7918534479,150.59606994379999,122.8302031864,203.7459261116,-131.00094487109999,114.29669054679999,262.01881937360002,-97.322274715000006,293.11728774649998,202.43246467489999,405.1198577376,103.0830345295,282.53543889389999,56.034959851799996,387.35503633119998,-55.5726015511,167.16229549689999,43.432499427300002,229.62105611609999,254.00620216120001,65.936347499299998,-108.6252314768,-136.8562005972
2.2.1.2.2.2债券,0,-4.3771399999999998,-4.5661899999999997,2.3919000000000001,-3.9304999999999999,3.0877599999999998,-1.7777400000000001,-10.486658,-0.7,1.8959999999999999,1.3473999999999999,1.5039819999999999,-0.26266,14.84714,-1.5282100000000001,-9.0627820000000003,3.4450000000000001E-2,-6.8349200000000003,-0.43053599999999997,2.2612549999999998,-1.6553279999999999,0.81467100000000003,-2.2331539999999999,10.22017,8.4709999999999994E-3,0.13934099999999999,9.9617430000000002,12.6928,-0.97560000000000002,3.1073400000000002,8,-1.3512188588436,0,0,0,0,0,0,9.1487669999999994,15.715199999999999,0,-1.2551399999999999,13.159184,0,5.0699999999999999E-3,-7.077E-3,-1.7464599999999999,6.7123999999999997,0,-4.3710500000000003,-7.3402000000000003,14.9498,0,-4.9421E-2,50.701359137372201,30.178382726369399,38.983859272573902,53.260697231621002,55.850246074766403,94.577552875626097,63.504552603488101,46.844998294542599,58.202591548045604,87.939066387449103,130.74168306640499,47.412354772696403,133.07691399604201,102.05306983664499,108.44851852150001,11.0757176503,-114.336329885,-87.443649132700003,-231.2157962611,220.72839581330001,134.62793195680001,146.6883836893,53.603782499099999,88.815227965299997,463.21135006050002,275.29065481959998,318.4047607187,438.7070374379,282.13789411369999,-42.118981123098003,152.77897735400799,395.04829558010601,327.491463636015,149.285725715551,35.029895791999998,338.37224472539998,701.6529809617,589.34297961890002,495.60758699479999,7.99379843210001,203.77561755919999,229.89683949400001,-316.69846512330002,-544.78810000379997,-425.44878810490002,-187.50726488070001,-437.16864873679998,17.4213659716,-109.1271594232,594.98171172970001
2.2.1.3金融衍生工具,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.3276061103999997,1.2558272681,-14.1515189092,0.35211195449999999,14.6321139411,-39.319235825,-11.334495067400001,-17.8186980927,-1.3091662830999999,3.2117709879,8.8079740700000002,-7.1740589097000003,-0.62565907459999903,-18.864493795200001,-2.5280572050000001,-39.5162362724,-9.1320662472999992,9.6326489660999997,-10.3341525415,-13.715986923299999,-42.892588755200002,-46.733973543099999,-22.143736815299999,3.5578730768,37.834268499899999,19.136432878299999,20.340882842199999,25.0563851398,-57.479980125399997,-77.497628641099993,-9.2924090194000009,12.223478929900001,18.0014297528,-43.873074137400003,-44.482796663199998,-5.0001525924000001
2.2.1.3.1资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0973155786,-12.5359709395,-11.6708437176,0.1043632053,-14.5108571937,-28.647728729299999,-7.5786482776000001,-14.759387076299999,-1.7450990159999999,7.4388119289999999,14.407301713000001,-4.7166088678999998,1.8823291207999999,-15.113159789199999,-2.2398542898999998,-32.684536255799998,-7.8236584422000002,24.7524931385,9.0043601753000004,-12.0065700661,-31.141996277600001,-34.823286862899998,-7.8237661118000004,23.1463488811,54.376591231900001,41.065994532399998,35.259280718500001,40.119820320999999,-20.1514397999,-58.895618059699999,13.3863596977,22.175176988299999,8.0292289960000005,-32.477757723899998,-33.053720422700003,8.8071440356000004
2.2.1.3.2负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7697094682000001,13.791798207599999,-2.4806751916000001,0.24774874920000001,29.1429711348,-10.671507095699999,-3.7558467898000001,-3.0593110164000001,0.43593273290000001,-4.2270409411000003,-5.5993276429999996,-2.4574500418,-2.5079881953999998,-3.751334006,-0.28820291510000001,-6.8317000166000001,-1.3084078051000001,-15.119844172400001,-19.3385127168,-1.7094168571999999,-11.7505924776,-11.9106866802,-14.319970703499999,-19.5884758043,-16.542322731999999,-21.929561654099999,-14.9183978763,-15.063435181199999,-37.328540325500001,-18.602010581399998,-22.678768717099999,-9.9516980583999999,9.9722007567999995,-11.3953164135,-11.429076240500001,-13.807296628
2.2.1.4其他投资,-126.622,-106.04074,-73.096689999999995,-130.84098,-6.5252399999999797,-54.497979999999998,-111.52160000000001,-32.850391000000002,-85.546265524999995,-106.31631230000001,-151.04064815474999,27.556745731503302,12.1873241816791,94.635841611458702,8.5852945401122707,53.381568051737801,61.100236415694198,-95.487787726660102,41.500305854570797,-48.178910410697902,160.868202788785,57.079407852354898,54.553263420594298,-332.10973350005003,74.862486326817404,11.521615305325501,21.771720730597998,175.1767203165,98.503367498738598,47.834432176219202,4.7527363233595699,-95.310886718947401,215.52897008683701,169.698666148575,11.5896365547807,-261.29795158356802,363.61227852239199,152.82386575756399,-325.30307004945502,-835.18356613302501,304.49652938676502,-161.60141276665101,-569.01217918670795,-699.58311263937901,-48.133015918803402,683.19345139779102,-49.998345240960802,217.70183505351099,251.912826948278,112.663791792548,-253.92754389277499,613.80989562367495,437.696070017556,398.99812855198701,172.99602692800801,-922.35597340402796,-116.09345440827499,-733.77295518910296,-982.63416325594699,-768.17790513629404,502.671254086521,-303.75838112186602,229.678348863536,293.40460601587398,174.07335294940199,-745.11299199431198,-900.12535590085395,-1316.41610385995,-1282.0627502346199,-646.56693714376502,-1109.24073308525,-1302.16573821256,-714.09094521795805,-371.312126389593,-951.73160593406203,-1130.2726194377999,171.352165470736,349.45048143704099,-159.938554870139,158.08006267875101,404.44156958797998,-90.278873149602006,-178.240319688711,-339.68367285116602,-105.11824967984199,-232.86901997219101,-341.05525988942702,-306.40741854693101,323.32630753580003,-621.4432610957,-881.09485432250005,-1273.1791743302001,-910.45300208489903,-233.1516067519,-483.37352301930099,-944.69897094324597,-14.5008230767,355.05723068890001,457.15707183720002,-149.88611471440001,330.54429106039998,71.396480458100001,55.9969553781999,-423.77749276179998
2.2.1.4.1资产,-92.1935,-118.25727000000001,-17.084340000000001,-122.87273,1.3651900000000201,-47.43777,-153.92762999999999,-43.952674999999999,-142.301935525,-190.80537330000001,-164.78553045474999,59.257930436428197,-39.730575818320901,59.4880916114587,-60.002405459887697,248.37247405173801,81.800707415694205,-44.779116930032998,10.152567514843801,-77.941556105567898,128.67292093835201,53.283462029419802,23.0311321776102,-385.031522604933,-0.34923374768302301,-285.42251562017401,61.701283730597901,162.6915773165,-8.9933535607453905,-127.77932727065399,-68.0557028709067,-241.76788940615501,126.636908491504,108.818064185667,-72.110003289517806,-482.74526655393203,191.73334015365899,-18.818360533988098,-570.24488499781,-1150.3620371311299,-78.432067014861701,-522.14656329441596,-439.73893922521501,64.542038483620203,-63.041473566484399,431.27907832856903,-98.025025029468594,-86.068482076261006,-73.603846271600005,-508.02835224839703,-693.78782707600101,112.799857129557,-211.67170386956599,-528.25406445794897,-488.034717419348,-608.08060058697095,-489.22280947540901,-1004.18430675235,-310.15458833894502,-513.24087229223596,-206.750697563583,-280.01918609746701,-436.93575194635298,-495.91752187834498,-468.92082950676701,-1225.9710116701599,-783.86214088659597,-810.34092186816702,-110.91381391602,-518.83078507240805,-73.683365275038796,-121.224855820006,-277.32540986438698,-566.82877150616901,-1383.3388307640901,-1271.56535621028,-355.56440087542802,-390.57902293760401,-422.25890325328498,159.93122154284799,-139.67045529601899,-146.29079891862199,-719.05761808976297,-413.00874646594701,178.14821238763199,-282.86529552744702,-277.48705798037798,-166.65889631392699,-20.371323967399999,-781.66627299469997,-1244.7811684167,-1316.3165626652999,-1598.2694395133001,-1174.1340575352999,-462.18937409690102,-962.42114890174696,202.6857837686,294.0985762995,903.84478353249995,157.25696685369999,128.50269665900001,387.3615009042,161.79321173349999,-236.6008647658
2.2.1.4.1.1其他股权,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.9132802399999997E-2,-4.6438041000000001E-3,-1.8872506399999999E-2,-9.9999999999999995E-8,0,0,0,-1.6304903999999999E-2,-0.1010545652,-0.42131482770000001,0,0.92675657810000001,0,-14.909268151099999,0,-2.5161176100000002E-2,0,-14.91,0,0,0.62,-0.48734,-3.7366600000000001,-1.3360000000000001,-0.04,-3.5,0,-2.0099999999999998,0,0,-2.0099999999999998,0,0,-0.67,-1.34382,0
2.2.1.4.1.2货币和存款,38.927399999999999,8.2476800000000008,-25.1435,-15.646660000000001,44.580779999999997,36.244909999999997,-29.287269999999999,61.167630000000003,-81.455719999999999,-46.068129999999996,67.381230000000002,-0.34682000000000801,-8.5472199999999994,-5.7229200000000002,4.9976900000000004,-22.865708222096,6.0049066004240004,7.4290495251389999,4.2470784163350004,-42.543909776741998,-44.277011838885997,-7.4720256364950002,34.304968029774003,-48.076985533582999,195.712237303432,-3.6254071723860002,0.84651114428500196,9.1334513575780001,6.9344199775620003,-4.5319490960489999,24.469288864917999,-130.045176371015,62.799555604119,-25.211250544197,-71.254801626459994,-91.216384448730494,142.01429089826399,-54.573205225626801,-38.264359269347501,-111.824315914506,370.31895294506302,27.243098691977501,-182.801645712295,-454.63479433957201,-148.52387359560001,441.33151311004599,-31.571603456745699,-240.88792038962501,-170.09829741323099,-120.00400479196,-269.814946787765,-20.2171574322231,-92.878391736541502,-441.22076563095499,42.958302194714499,-664.171870920934,-408.91708318059,-428.66126775926199,35.413032685021598,-245.72855562417101,247.84310367922299,-48.901496586611501,-61.567998300625902,-211.846599164791,-558.79322731141997,-656.94077026908099,-284.37242873583602,-355.93449931907998,-83.321832862500202,-66.604307251500003,-260.27375634169999,-139.904621722,3.1817710239996,-159.1250690352,-270.72411148430001,-216.1287170992,-93.4258787280001,-154.9794453854,-376.5824943536,53.876474142687798,-22.183148453999799,-54.065667916800102,-85.450368157400007,11.7094933496002,-249.55924264870501,-300.10361268151598,-138.964112041693,-328.87004397769402,-30.839927912299999,-325.48670479430001,-446.47105322900001,-659.77861938900003,-493.99631264279998,-378.10662801849998,-167.3840657957,-622.00684943880003,66.146095455700006,96.094676318699996,143.51036236690001,-174.3778160686,221.1107820762,122.11202262499999,82.176697423999997,-176.5436588149
2.2.1.4.1.3贷款,-2.3323,-4.8143399999999996,-14.611420000000001,7.6445800000000004,20.40774,-8.9598899999999997,-17.871089999999999,-27.940200000000001,-28.342649999999999,-22.08182,-110.07264000000001,-23.79936,43.168840000000003,51.538539999999998,53.702159999999999,4.7260084217340097,41.822906136085003,-46.390453792462999,8.7708385911279994,-58.114490999467002,78.382623513835995,66.724790590411999,7.5390090716270102,-14.201270646246799,-132.991275534024,-74.043757787133998,-35.234432449445002,64.514631896563998,57.755852944974997,-79.873799884910994,-61.422022998732999,-46.144228109906997,107.822683907185,75.524692597292002,7.4555543523410002,-147.60849803670899,105.113395235797,17.237749913104501,-131.34883116282299,-199.23213048594499,-228.41991514596299,174.339053674985,-230.816678831003,99.886313433823901,125.1347723905,-61.884714310499902,98.713201411699998,-131.00885819729999,40.4111949300001,19.6213097099998,-259.327679524627,-11.118186712671299,-53.518991959984199,20.1546654272389,-231.25407330808301,-188.13204272666599,-179.75916589602201,-251.29328117020901,-192.09426409156401,-30.1743490372839,-97.554654010488207,-79.397895208414297,-80.351684362971298,-62.168501355295298,-179.08594685192099,-386.67239016420802,-144.691144182892,-27.424305979510599,-184.93604375410001,-355.79570777319998,-308.8112511086,374.90000336989999,-180.7541099785,-235.09706819670001,-353.61282079860001,-333.20222030999997,-537.78576009970004,-169.32387528780001,205.98101635949999,66.468638692499994,-540.27683986930003,34.454513679999998,-198.08317506509999,-114.3950111381,-149.13359863470001,187.38372941590001,171.3652892929,50.007457811800002,-391.23473913700002,-216.94989963539999,-467.02959216020002,-276.68630031700002,-980.48944426130004,-540.52302062880005,-45.135063271199797,168.487934015153,-82.070487211300005,248.51173635980001,603.94437832920005,392.40466874539999,-311.67147701350001,433.21221270630002,130.567888517,120.865257425
2.2.1.4.1.4保险和养老金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.606529576900002,-29.5816363426,17.435705123599998,6.7739131996999999,-17.584197551343799,52.284681482109903,-25.134730744624498,-12.2271339515028,-2.4956926046999999,-1.1194100198000001,-3.9252827897999998,7.0675724322000004,-9.9353830556999991,0.98832061449999997,2.1992890617,1.0207777461,-10.823494820700001,4.8447157872000002,-0.25599118119999997,-5.4456748810000004,-13.091814578799999,-15.823766686100001,-12.8737320141,10.1584665775,-15.319497871499999,-17.080580405100001,-6.7171508187000004,-4.3783422527000004,-18.0716353123,0.88993544770000099,-2.8681652804,-19.841108093500001,-9.4754973577000001,1.0890877407999999,-8.4441252027000004,-9.2962102143000003
2.2.1.4.1.5贸易信贷,-138.12469999999999,-114.89869,37.992359999999998,-5.8873200000000203,-46.151470000000003,-51.714640000000003,-95.636529999999993,-35.47907,-47.135039999999996,-83.518429999999995,-99.075185000000005,100.129900561178,-62.059799693320898,-35.103894033541302,-111.618026273138,215.80500878622601,18.538358695814001,-1.9367425397740301,-22.516597939073002,16.8950455041951,24.379087677635098,-13.5983867801912,-18.091070549886801,-7.3395402978058604,-29.451007242698001,-103.88899275730201,-9.9090000000000007,-15.721,-84.109321792585007,-47.427991999999797,-37.547526797481503,-59.967969116468801,-44.484504086049697,16.48,-15.122840588714,-218.35715941128601,-63.810106901029499,4.6601069010296197,-55.192297007102802,-123.657702992897,-66.175563116791395,24.175563116791398,-105.913203025575,206.58273324902501,-36.385620723520098,-51.628001468249998,-79.491288633159897,-175.201178898639,4.6430041959131403,-439.45451365762898,-181.54184895786801,0,-75.678100000000001,-178.3,-402.6,-53,4.1000000000000201,-336.42,-130.68,-155.12,64.8,-153.191732,-286.45320400000003,-227.81652,282.06282299999998,-176.35296,-348.40753699999999,-444.85854769000002,176.22654769000101,-45.949514499999403,-399.93935549999998,-190.00000000000099,307.028299,-107.028299,-572,-636,325,-29.000000000000099,-360,-130,301,-174,-487,-292.99999999999898,699,-109,-274,52,466.7051533563,-154.70293621880001,-312.76286145270001,-370.39997078509998,113.87592655770101,-155.50029800569999,-216.816897396201,-352.41606706549999,324.41023193960001,-80.040868905500005,-184.53788656009999,41.262524062200001,313.71322238340002,-48.515398391399998,-225.34736937049999,-146.3494233051
2.2.1.4.1.6其他,9.3361000000000001,-6.7919200000000002,-15.32178,-108.98333,-17.47186,-23.008150000000001,-11.13274,-41.701034999999997,14.631474474999999,-39.1369933,-23.01893545475,-16.725790124749999,-12.292396125,48.776365644999998,-7.08422918675,50.707165065874001,15.4345359833712,-3.88097012293498,19.651248446453799,5.8217991664460103,70.188221585766996,7.6290838556939899,-0.72177437390401,-315.41372612729702,-33.619188274392997,-103.864357903352,105.99820503575801,104.764494062358,10.425695309302601,4.0544137103055498,6.4445580603898396,-5.6105158087647196,0.49917306624977598,42.024622132572198,6.8120845733151896,-25.563224657206302,8.4157609206278501,13.856987877504601,-345.439397558537,-715.64788773777798,-154.15554169717001,-747.90427877817001,79.792588343657897,212.70778614034299,-3.2667516378642301,103.460280997273,-85.675334351263004,461.02947540930398,51.440252015718102,31.808856491192799,16.896648194259299,144.13520127445199,10.403779826959701,71.112035745766903,102.86105369402,297.22331306063001,95.353439601203803,12.190242177121901,-22.793356932402801,-82.217967630780194,-421.83914723231698,1.4719376975584599,-8.5628652827557108,5.9140986417406998,-13.1044783434262,-6.0048912368688896,-6.39103096786826,17.8764311204244,7.8231773898793797,-20.894975401008299,877.92416505806102,-172.994150567605,-389.19717235854301,-117.863016756379,-161.86716773656599,-73.990979945574196,-46.756014877828299,-35.734977416904599,112.267857530615,161.59177969736001,131.72491608298199,61.241302854777402,49.276636071037601,-18.318845247447602,-111.33545150826301,-51.0801280490317,-35.632244050384799,65.6493647329672,-52.5299956956,-68.215625660100002,-1.9072695607000001,-18.274138751700001,-222.3001112954,-79.423530477200003,-26.1361968151,-150.0978241599,-87.728421103100004,28.6430970788,345.80609467689999,-82.191301791800001,-85.174333429399994,-119.8664237765,184.18394036570001,-25.276829856500001
2.2.1.4.2负债,-34.4285,12.216530000000001,-56.012349999999998,-7.9682500000000198,-7.8904300000000003,-7.0602099999999899,42.406030000000001,11.102283999999999,56.755670000000002,84.489061000000007,13.7448823,-31.701184704924898,51.917900000000003,35.147750000000002,68.587699999999998,-194.990906,-20.700471,-50.708670796627104,31.347738339727002,29.762645694869999,32.195281850432899,3.7959458229351002,31.522131242984099,52.921789104882897,75.211720074500505,296.944130925499,-39.929562999999902,12.485143000000001,107.496721059484,175.61375944687299,72.808439194266199,146.45700268720799,88.892061595332706,60.880601962908301,83.699639844298503,221.447314970364,171.878938368733,171.64222629155199,244.94181494835499,315.17847099810098,382.92859640162601,360.54515052776497,-129.27323996149201,-764.125151122999,14.908457647681001,251.91437306922199,48.026679788507799,303.77031712977202,325.51667321987799,620.69214404094498,439.86028318322502,501.01003849411802,649.36777388712198,927.25219300993604,661.03074434735595,-314.27537281705702,373.12935506713399,270.41135156324498,-672.47957491700197,-254.937032844058,709.42195165010401,-23.739195024398398,666.61410080988799,789.32212789421897,642.99418245616903,480.85801967584598,-116.26321501425799,-506.07518199178099,-1171.1489363185999,-127.736152071357,-1035.5573678102101,-1180.9408823925601,-436.76553535357101,195.516645116576,431.60722483002797,141.29273677247701,526.91656634616504,740.02950437464494,262.32034838314701,-1.8511588640976999,544.11202488399897,56.011925769020202,540.81729840105197,73.325073614780607,-283.26646206747398,49.996275555255799,-63.568201909048298,-139.748522233004,343.6976315032,160.223011899,363.68631409419999,43.137388335099999,687.81643742840004,940.98245078340005,-21.184148922399999,17.722177958500499,-217.18660684529999,60.958654389400003,-446.68771169529998,-307.1430815681,202.0415944014,-315.96502044610003,-105.7962563553,-187.17662799600001
