cc_d,id,country,region_d,time,INFLOWS,OUTFLOWS,debt_outflows,di_outflows,debt_inflows,di_inflows,equity_outflows,equity_inflows,errors_omissions,finl_acct,portfolio_outflows,portfolio_inflows,other_assets,other_liabs,reserve_flows,debt_outflows_bpm5,di_outflows_bpm5,debt_inflows_bpm5,di_inflows_bpm5,equity_outflows_bpm5,equity_inflows_bpm5,errors_omissions_bpm5,finl_acct_bpm5,portfolio_outflows_bpm5,portfolio_inflows_bpm5,other_assets_bpm5,other_liabs_bpm5,reserve_flows_bpm5,other_inflows_net,other_inflows_net_bpm5,xusv,NETFLOWS,id_time,date,qtr,yr,yr_qtr
IL,436,Israel,3.0,1996-10-01,2.407599925994873,1.273599982261658,-0.0628,-0.003,0.8698,0.4251,-0.0935,0.269,0.07990000000000001,-1.1715,-0.1563,1.1388,1.4329,0.8437000000000001,1.2253,0.063,0.003,0.003,0.425,0.094,0.269,-0.005,0.304,0.156,0.272,-1.433,0.844,-1.257,-0.5892000198364258,2.276999950408936,,1.133999943733215,436_147,1996-10-01,4,1996,1996_4
IL,436,Israel,3.0,1997-01-01,2.595400094985962,-2.019000053405762,-0.0709,0.1954,0.93,0.5836,0.007,0.387,0.7919,-4.602,-0.0639,1.3173,-2.1505,0.6945,4.205,0.07100000000000001,-0.195,0.001,0.584,-0.007,0.387,0.722,3.673,0.064,0.388,2.151,0.6950000000000001,-4.235,2.845000028610229,-1.455999970436096,,4.614399909973145,436_148,1997-01-01,1,1997,1997_1
IL,436,Israel,3.0,1997-04-01,1.85889995098114,-1.692800045013428,-0.129,0.1704,0.3747,0.2409,0.0035,0.416,0.3113,-3.5785,-0.1255,0.7903,-1.7377,0.8277000000000001,2.5332,0.129,-0.17,-0.001,0.241,-0.004,0.416,0.216,3.203,0.126,0.415,1.738,0.8280000000000001,-2.535,2.565399885177612,-0.9100000262260437,,3.551700115203857,436_149,1997-04-01,2,1997,1997_2
IL,436,Israel,3.0,1997-07-01,3.18149995803833,1.370599985122681,0.0212,0.1408,1.0327,0.3768,-0.1474,0.927,0.6823,-1.8505,-0.1262,1.9594,1.356,0.8452999999999999,1.2876,-0.021,-0.141,0.001,0.377,0.147,0.927,0.525,0.8190000000000001,0.126,0.928,-1.356,0.845,-1.294,-0.510699987411499,2.200999975204468,,1.810899972915649,436_150,1997-07-01,3,1997,1997_3
IL,436,Israel,3.0,1997-10-01,1.619099974632263,1.675400018692017,0.2184,0.4161,0.5876,0.4325,-0.0291,-0.011,0.9565,0.0217,0.1893,0.5765,1.07,0.6101000000000001,1.1751,-0.218,-0.416,-0.017,0.433,0.029,-0.011,0.859,-0.626,-0.189,-0.028,-1.07,0.61,-1.174,-0.4598999917507172,1.679999947547913,,-0.05630004405975342,436_151,1997-10-01,4,1997,1997_4
IL,436,Israel,3.0,1998-01-01,2.554800033569336,0.769599974155426,0.7605000000000001,0.1582,1.3709,0.4021,-0.1222,0.241,0.0912,-1.8622,0.6383,1.6122,-0.0269,0.5405,1.3389,-0.761,-0.158,-0.047,0.402,0.122,0.241,0.055,0.444,-0.638,0.194,0.027,0.541,-1.338,0.5673999786376953,0.5139999985694885,,1.785200119018555,436_152,1998-01-01,1,1998,1998_1
IL,436,Israel,3.0,1998-04-01,0.6061999797821045,0.8391000032424927,-0.6366,0.2283,0.09670000000000001,0.1647,-0.033,0.43,-0.1025,0.1247,-0.6696000000000001,0.527,1.2804,-0.0855,-0.4169,0.637,-0.228,0.014,0.165,0.033,0.43,-0.216,-0.207,0.67,0.445,-1.28,-0.08600000000000001,0.416,-1.365900039672852,1.194000005722046,,-0.2329000234603882,436_153,1998-04-01,2,1998,1998_2
IL,436,Israel,3.0,1998-07-01,1.21370005607605,0.6471999883651733,0.0333,0.2711,0.2987,0.485,-0.0161,-0.158,0.1371,-0.6235,0.0172,0.1403,0.3589,0.5884,-0.1184,-0.033,-0.271,-0.041,0.485,0.016,-0.158,0.113,0.283,-0.017,-0.2,-0.359,0.588,0.11,0.2294999957084656,0.9470000267028809,,0.5665000677108765,436_154,1998-07-01,3,1998,1998_3
IL,436,Israel,3.0,1998-10-01,1.695999979972839,0.710099995136261,0.09809999999999999,0.4667,0.1899,0.6856,0.0178,-0.037,-0.9948,-0.9518,0.1159,0.1527,0.1275,0.8577,0.9178,-0.098,-0.467,0.028,0.686,-0.018,-0.037,-1.076,0.79,-0.116,-0.009000000000000001,-0.128,0.858,-0.921,0.7301999926567078,0.9860000014305115,,0.9858999848365784,436_155,1998-10-01,4,1998,1998_4
IL,436,Israel,3.0,1999-01-01,4.649300098419189,1.057000041007996,0.456,0.2647,0.5372,0.9507000000000001,0.002,0.672,-2.9835,-3.5923,0.458,1.2092,0.3343,2.4894,-0.1481,-0.456,-0.265,-0.041,0.9510000000000001,-0.002,0.672,-3.074,3.014,-0.458,0.631,-0.334,2.489,0.148,2.155100107192993,2.822999954223633,,3.592299938201904,436_156,1999-01-01,1,1999,1999_1
IL,436,Israel,3.0,1999-04-01,2.47379994392395,1.850600004196167,0.3892,0.1264,0.355,1.4786,0.01,-0.184,0.1821,-0.6232000000000001,0.3992,0.1711,1.325,0.8241,0.1682,-0.389,-0.126,-0.013,1.479,-0.01,-0.184,0.117,0.255,-0.399,-0.197,-1.325,0.8240000000000001,-0.168,-0.5008999705314636,2.148999929428101,,0.6231999397277832,436_157,1999-04-01,2,1999,1999_2
IL,436,Israel,3.0,1999-07-01,2.103300094604492,0.0803999975323677,0.3231000000000001,0.1774,-0.2644,0.9478,-0.057,0.642,-1.5319,-2.0229,0.2661,0.3776,-0.3631,0.7779,-0.3216000000000001,-0.323,-0.177,-0.024,0.9480000000000001,0.057,0.642,-1.61,2.264,-0.266,0.618,0.363,0.778,0.322,1.141000032424927,0.4149999916553497,,2.022900104522705,436_158,1999-07-01,3,1999,1999_3
IL,436,Israel,3.0,1999-10-01,3.594399929046631,2.830600023269653,-0.0417,0.2607,0.4924,0.7729,0.219,0.189,-0.034,-0.7637999999999999,0.1773,0.6814,2.3926,2.1401,1.2917,0.042,-0.261,-0.006,0.773,-0.219,0.189,-0.112,0.265,-0.177,0.183,-2.393,2.14,-1.292,-0.2524999976158142,4.532999992370605,,0.7637999057769775,436_159,1999-10-01,4,1999,1999_4
IL,436,Israel,3.0,2000-01-01,5.802499771118164,3.953799962997437,0.0601,0.5630000000000001,1.2656,1.3315,0.463,2.302,-0.8376,-1.8487,0.5231,3.5676,2.8677,0.9034,0.4786,-0.06,-0.5630000000000001,0.045,1.332,-0.463,2.302,-0.897,0.628,-0.523,2.347,-2.868,0.903,-0.479,-1.964300036430359,3.770999908447266,,1.848699808120728,436_160,2000-01-01,1,2000,2000_1
IL,436,Israel,3.0,2000-04-01,2.576299905776978,2.844000101089478,0.6805,1.4723,-0.1497,2.2062,0.395,0.14,0.2947,0.2677,1.0755,-0.0097,0.2962,0.3798,-0.4723,-0.681,-1.472,-0.046,2.206,-0.395,0.14,0.232,-0.164,-1.076,0.094,-0.296,0.38,0.472,0.0835999995470047,0.6759999990463257,,-0.2677001953125,436_161,2000-04-01,2,2000,2000_2
IL,436,Israel,3.0,2000-07-01,4.53950023651123,2.236599922180176,0.561,0.3293,0.1058,2.901,1.67,0.866,-1.3864,-2.3029,2.231,0.9718,-0.3237,0.6667000000000001,0.35,-0.561,-0.329,0.003,2.901,-1.67,0.866,-1.447,2.2,-2.231,0.869,0.324,0.667,-0.35,0.9904000163078308,0.3429999947547913,,2.302900314331055,436_162,2000-07-01,3,2000,2000_3
IL,436,Israel,3.0,2000-10-01,3.029500007629395,1.247400045394897,0.0385,0.9707000000000001,-0.6029,1.6088,-0.556,0.719,-1.0423,-1.7821,-0.5175,0.1162,0.7942,1.3045,0.5291,-0.039,-0.971,0.004,1.609,0.556,0.719,-1.078,2.389,0.518,0.723,-0.794,1.305,-0.529,0.5102999806404114,2.098999977111816,,1.782099962234497,436_163,2000-10-01,4,2000,2000_4
IL,436,Israel,3.0,2001-01-01,0.5291000008583069,2.112499952316284,0.3307,0.3813,0.1049,0.3643,0.026,-0.8140000000000001,2.9633,1.5834,0.3567,-0.7091000000000001,1.3745,0.8739,0.8171,-0.331,-0.381,-0.001,0.364,-0.026,-0.8140000000000001,2.877,-1.69,-0.357,-0.8150000000000001,-1.375,0.874,-0.8170000000000001,-0.5005999803543091,2.249000072479248,,-1.583400011062622,436_164,2001-01-01,1,2001,2001_1
IL,436,Israel,3.0,2001-04-01,1.094499945640564,1.192299962043762,0.0563,0.1808,0.1782,0.7956000000000001,-0.018,0.738,0.5766,0.0978,0.0383,0.9162,0.9732000000000001,-0.6173,-0.5028,-0.056,-0.181,0.0,0.796,0.018,0.738,0.494,-0.276,-0.038,0.738,-0.973,-0.617,0.503,-1.590499997138977,0.3560000061988831,,-0.09780001640319824,436_165,2001-04-01,2,2001,2001_2
IL,436,Israel,3.0,2001-07-01,-0.3865000009536743,-0.762499988079071,0.1691,0.1365,-0.2816,0.148,-0.148,-0.372,1.4919,-0.376,0.0211,-0.6536000000000001,-0.9201,0.1191,0.6312000000000001,-0.169,-0.137,-0.002,0.148,0.148,-0.372,1.421,0.656,-0.021,-0.374,0.92,0.119,-0.631,1.039199948310852,-0.8009999990463257,,0.3759999871253967,436_166,2001-07-01,3,2001,2001_3
IL,436,Israel,3.0,2001-10-01,0.8963000178337097,1.911499977111816,0.6517000000000001,-0.0113,-0.4906,0.4634,0.172,-0.163,-1.1257,1.0072,0.8237000000000001,-0.6536000000000001,1.0991,1.0865,-0.9666,-0.652,0.011,-0.004,0.463,-0.172,-0.163,-1.19,-0.52,-0.8240000000000001,-0.167,-1.099,1.087,0.967,-0.01260000001639128,2.186000108718872,,-1.015199899673462,436_167,2001-10-01,4,2001,2001_4
IL,436,Israel,3.0,2002-01-01,0.120399996638298,0.5683000087738037,1.2536,0.1835,0.3211000000000001,0.3889,0.285,0.042,1.6739,0.4358,1.5386,0.3631,-1.1538,-0.6316,1.1061,-1.254,-0.184,0.0,0.389,-0.285,0.042,1.595,-0.757,-1.539,0.042,1.154,-0.632,-1.106,0.5221999883651733,-1.78600001335144,,-0.4478999972343445,436_168,2002-01-01,1,2002,2002_1
IL,436,Israel,3.0,2002-04-01,1.469900012016296,1.090100049972534,1.1629,0.4266,0.0411,0.5720000000000001,-0.1445,0.378,0.6263,-0.3778,1.0184,0.4191,-0.3549,0.4788,0.0044,-1.163,-0.427,0.039,0.5720000000000001,0.145,0.378,0.579,0.375,-1.018,0.417,0.355,0.479,-0.004,0.8337000012397766,0.1239999979734421,,0.3797999620437622,436_169,2002-04-01,2,2002,2002_2
IL,436,Israel,3.0,2002-07-01,0.8425999879837036,1.207599997520447,-0.3938,0.1868,0.3967,0.4722,-0.0375,0.113,0.5654,0.3756,-0.4313,0.5097,1.4521,-0.1393,-0.8149,0.394,-0.187,0.121,0.472,0.038,0.113,0.502,-0.652,0.431,0.234,-1.452,-0.139,0.8150000000000001,-1.591400027275085,1.312999963760376,,-0.3650000095367432,436_170,2002-07-01,3,2002,2002_3
IL,436,Israel,3.0,2002-10-01,0.2982999980449677,2.239500045776367,0.5721,0.1839,-0.4848,0.1494,-0.0527,0.795,0.2403,1.9508,0.5194,0.3102,1.5362,-0.1613,-0.9006000000000001,-0.5720000000000001,-0.184,-0.134,0.149,0.053,0.795,0.187,-1.6,-0.519,0.661,-1.536,-0.161,0.901,-1.697499990463257,1.375,,-1.941200017929077,436_171,2002-10-01,4,2002,2002_4
IL,436,Israel,3.0,2003-01-01,-0.3176000118255615,1.120499968528748,-0.3269,0.3624,-0.3462,1.005,-0.0787,0.041,0.4827,1.4453,-0.4056,-0.3052,1.1637,-1.0174,-0.3434,0.327,-0.362,0.088,1.005,0.079,0.041,0.434,-1.012,0.406,0.129,-1.164,-1.017,0.343,-2.181099891662598,0.1469999998807907,,-1.438099980354309,436_172,2003-01-01,1,2003,2003_1
IL,436,Israel,3.0,2003-04-01,1.025400042533875,1.890900015830994,0.222,0.5776,0.6195,0.8091,0.2328,-0.45,1.0393,0.874,0.4548,0.1695,0.8585,0.0468,0.3262,-0.222,-0.578,-0.036,0.809,-0.233,-0.45,0.986,-1.529,-0.455,-0.486,-0.859,0.047,-0.326,-0.8116999864578247,0.906000018119812,,-0.8654999732971191,436_173,2003-04-01,2,2003,2003_2
IL,436,Israel,3.0,2003-07-01,1.599599957466125,0.8072999715805054,0.7998,0.2609,0.9411,0.3169,0.2415,0.36,0.8855000000000001,-0.8144,1.0413,1.3011,-0.4949,-0.0184,0.6877000000000001,-0.8,-0.261,0.075,0.317,-0.242,0.36,0.8220000000000001,-0.052,-1.041,0.435,0.495,-0.018,-0.6880000000000001,0.476500004529953,-0.5130000114440918,,0.7922999858856201,436_174,2003-07-01,3,2003,2003_3
IL,436,Israel,3.0,2003-10-01,1.957000017166138,3.537499904632568,1.4978,0.8847999999999999,0.2072,1.191,0.6587000000000001,-0.059,1.0497,1.5733,2.1565,0.1482,0.4962,0.6178,0.6255000000000001,-1.498,-0.885,0.044,1.191,-0.659,-0.059,0.963,-1.737,-2.157,-0.016,-0.496,0.618,-0.626,0.1216000020503998,1.113999962806702,,-1.580499887466431,436_175,2003-10-01,4,2003,2003_4
IL,436,Israel,3.0,2004-01-01,4.090400218963623,6.145299911499023,0.6587000000000001,2.8156,0.4178,0.6387,0.7867000000000001,2.056,1.6735,1.9912,1.4454,2.4738,1.8843,0.9779,0.407,-0.659,-2.816,0.017,0.639,-0.787,2.056,0.88,-2.663,-1.445,2.073,-2.133,0.9570000000000001,-0.407,-0.9064000248908997,3.089999914169312,,-2.0548996925354,436_176,2004-01-01,1,2004,2004_1
IL,436,Israel,3.0,2004-04-01,1.405699968338013,2.706199884414673,0.2528,0.4169,1.0364,0.2331,0.5472,1.59,0.474,1.2968,0.8,2.6264,1.4893,-1.4538,-0.2523,-0.247,-0.408,-0.17,0.233,-0.547,1.59,0.141,-2.164,-0.794,1.42,-1.297,-1.322,0.252,-2.943099975585938,-0.02500000037252903,,-1.30049991607666,436_177,2004-04-01,2,2004,2004_2
IL,436,Israel,3.0,2004-07-01,1.57889997959137,-0.6873000264167786,-0.0601,0.6846,0.0686,0.7192999999999999,-0.4763,0.189,-1.8236,-2.2722,-0.5364,0.2576000000000001,-0.8355,0.602,-0.0168,0.054,-0.687,0.07100000000000001,0.719,0.476,0.189,-1.461,2.037,0.53,0.26,0.7020000000000001,0.508,0.017,1.4375,-0.1940000057220459,,2.266200065612793,436_178,2004-07-01,3,2004,2004_3
IL,436,Israel,3.0,2004-10-01,2.795500040054321,6.416900157928467,0.8526,0.6238,0.9745,1.3558,0.2918,0.105,2.0964,3.645,1.1444,1.0795,4.6487,0.3602,0.2247,-0.853,-0.623,-0.03,1.356,-0.292,0.105,1.516,-3.973,-1.144,0.075,-3.855,0.242,-0.225,-4.28849983215332,4.097000122070312,,-3.621400117874146,436_179,2004-10-01,4,2004,2004_4
IL,436,Israel,3.0,2005-01-01,4.531499862670898,4.756899833679199,0.9562999999999999,0.9642999999999999,0.6093,1.8225,0.7447,1.363,-0.6664,0.1926,1.701,1.9723,2.0916,0.7367,0.4397,-0.9560000000000001,-0.965,-0.047,1.823,-0.745,1.363,-0.04,-1.627,-1.701,1.316,-2.904,0.772,-0.44,-1.354900002479553,3.676000118255615,,-0.2253999710083008,436_180,2005-01-01,1,2005,2005_1
IL,436,Israel,3.0,2005-04-01,1.303300023078918,5.783500194549561,1.5941,0.8063,-0.0163,1.6922,0.1541,-0.355,3.4403,4.4833,1.7482,-0.3713,3.229,-0.0176,-0.3482,-1.594,-0.807,0.007,1.692,-0.154,-0.355,3.002,-4.237,-1.748,-0.348,-3.026,0.003,0.348,-3.246599912643433,3.029000043869019,,-4.480200290679932,436_181,2005-04-01,2,2005,2005_2
IL,436,Israel,3.0,2005-07-01,0.4305000007152557,1.446200013160706,2.0947,0.4608,-0.6053,-0.0585,1.256,0.367,1.6409,1.0217,3.3507,-0.2383,-2.3653,0.7273,1.0923,-2.095,-0.46,0.005,-0.059,-1.256,0.367,1.792,-0.464,-3.351,0.372,2.368,0.672,-1.092,3.092600107192993,-1.695999979972839,,-1.015699982643127,436_182,2005-07-01,3,2005,2005_3
IL,436,Israel,3.0,2005-10-01,0.8173999786376953,4.859099864959717,-0.0439,0.7139,0.2198,1.3622,1.2065,0.88,2.1431,4.0309,1.1626,1.0998,2.9826,-1.6446,0.4391,0.044,-0.714,0.093,1.362,-1.219,0.88,0.324,-2.397,-1.175,0.973,-1.752,-1.102,-0.439,-4.627200126647949,0.6499999761581421,,-4.041699886322021,436_183,2005-10-01,4,2005,2005_4
IL,436,Israel,3.0,2006-01-01,10.98659992218018,16.62269973754883,0.8276,10.9613,0.1695,3.289,2.492,6.222,3.6131,5.643800000000001,3.3196,6.3915,2.3418,1.3061,-0.0454,-0.8280000000000001,-10.961,0.138,3.289,-2.492,6.222,0.588,-5.604,-3.32,6.36,-1.497,0.527,0.045,-1.035699963569641,2.023999929428101,,-5.636099815368652,436_184,2006-01-01,1,2006,2006_1
IL,436,Israel,3.0,2006-04-01,1.192999958992004,3.312299966812134,0.0908,1.1181,-0.9986,1.9757,-0.3126,-1.404,-0.5103,2.188,-0.2218,-2.4026,2.416,1.6199,-0.7933,-0.091,-1.135,-0.083,1.976,0.313,-1.404,-0.734,-1.285,0.222,-1.487,-2.097,1.329,0.793,-0.7961000204086304,3.426000118255615,,-2.11929988861084,436_185,2006-04-01,2,2006,2006_2
IL,436,Israel,3.0,2006-07-01,1.751000046730042,5.104599952697754,1.1951,1.3861,-0.0534,2.3662,0.0149,0.272,2.2957,3.3646,1.21,0.2186,2.5085,-0.8338,0.0713,-1.195,-1.386,-0.065,6.366000000000001,-0.015,0.272,-2.022,0.597,-1.21,0.207,-2.583,-0.771,-0.07100000000000001,-3.342299938201904,1.812000036239624,,-3.353600025177002,436_186,2006-07-01,3,2006,2006_3
IL,436,Israel,3.0,2006-10-01,10.49100017547607,9.463399887084961,1.3271,1.9724,3.1124,6.764600000000001,0.712,-1.12,-2.1347,-1.0487,2.0391,1.9924,5.4519,1.734,1.1044,-1.327,-1.98,0.082,3.665,-0.712,-1.12,0.176,-4.232,-2.039,-1.039,-4.541,1.672,-1.104,-3.717900037765503,6.212999820709229,,1.027600288391113,436_187,2006-10-01,4,2006,2006_4
IL,436,Israel,3.0,2007-01-01,4.330900192260742,4.658599853515625,1.0423,2.54,0.2036,3.3262,0.3971,1.018,-0.3749,0.3245,1.4394,1.2216,0.6792,-0.2169,1.3834,-1.042,-2.54,0.006,3.326,-0.397,1.018,-0.07,-0.661,-1.439,1.024,-1.066,0.025,-1.383,-0.8960999846458435,1.090999960899353,,-0.3276996612548828,436_188,2007-01-01,1,2007,2007_1
IL,436,Israel,3.0,2007-04-01,2.980799913406372,6.125800132751465,0.5253,2.3284,0.0394,0.7924,0.7363,0.964,-2.1656,3.1022,1.2616,1.0034,2.5358,1.185,-1.482,-0.525,-2.329,0.67,0.792,-0.736,0.964,-1.796,-2.535,-1.262,1.634,-2.444,1.007,1.481,-1.350800037384033,3.450999975204468,,-3.145000219345093,436_189,2007-04-01,2,2007,2007_2
IL,436,Israel,3.0,2007-07-01,3.498899936676025,2.932699918746948,-0.6212000000000001,2.2497,-1.2322,1.951,0.2065,1.341,-0.3644,-0.5408999999999999,-0.4147,0.1088,1.0977,1.4391,-0.4272,0.621,-2.249,-0.761,1.951,-0.207,1.341,-0.775,1.38,0.415,0.58,-0.752,1.471,0.428,0.3413999974727631,2.223000049591064,,0.5662000179290771,436_190,2007-07-01,3,2007,2007_3
IL,436,Israel,3.0,2007-10-01,3.861900091171265,5.827499866485596,0.1569,1.4864,-0.922,2.7285,0.6945,0.297,0.2423,1.9669,0.8514,-0.625,3.4897,1.7584,-1.1954,-0.157,-1.486,0.06,2.729,-0.6950000000000001,0.297,-0.113,-0.5750000000000001,-0.851,0.357,-2.789,1.478,1.195,-1.731299996376038,4.267000198364258,,-1.965599775314331,436_191,2007-10-01,4,2007,2007_4
IL,436,Israel,3.0,2008-01-01,3.199399948120117,2.8225998878479,-0.3385,1.2897,-0.2321,2.5422,-0.159,0.867,-2.3239,-0.2888,-0.4975,0.6349,2.0304,0.0223,0.1874,0.339,-1.289,-0.034,2.542,0.159,0.867,-1.353,0.427,0.498,0.833,-2.387,0.308,-0.188,-2.008100032806396,2.694999933242798,,0.3768000602722168,436_192,2008-01-01,1,2008,2008_1
IL,436,Israel,3.0,2008-04-01,2.604700088500977,1.672099947929382,0.309,0.8118,0.2155,2.9016,0.7018,0.442,0.9845,-0.9539,1.0108,0.6575,-0.1505,-0.9544,2.2085,-0.309,-0.811,-0.045,2.902,-0.7020000000000001,0.442,1.136,0.605,-1.011,0.397,0.33,-1.202,-2.209,-0.8039000034332275,-1.531999945640564,,0.9326001405715942,436_193,2008-04-01,2,2008,2008_2
IL,436,Israel,3.0,2008-07-01,3.150500059127808,-1.464100003242493,-0.5563,1.658,-0.3758,3.0243,0.173,-0.707,1.2158,-4.5774,-0.3833,-1.0828,-2.7388,1.209,5.369800000000001,0.556,-1.658,0.089,3.024,-0.173,-0.707,-0.059,5.814,0.383,-0.619,3.396,1.312,-5.369,3.947799921035767,-2.084000110626221,,4.61460018157959,436_194,2008-07-01,3,2008,2008_3
IL,436,Israel,3.0,2008-10-01,1.450199961662292,-5.215499877929688,-0.0697,3.4497,-0.4182,1.8061,1.5739,1.551,-0.9501000000000001,-6.6132,1.5042,1.1328,-10.1694,-1.4887,6.4867,0.07,-3.451,-0.014,2.406,-1.574,1.551,-1.027,6.926,-1.504,1.537,9.48,-1.53,-6.487,8.680700302124023,-11.01000022888184,,6.66569995880127,436_195,2008-10-01,4,2008,2008_4
IL,436,Israel,3.0,2009-01-01,0.4023999869823456,0.1818999946117401,-0.4259,0.3689,0.1623,1.359,1.1488,0.541,-0.7059,-0.1808,0.7229,0.7032999999999999,-0.9099,-1.6599,2.0909,,,,,,,,,,,,,,-0.75,,,0.2204999923706055,436_196,2009-01-01,1,2009,2009_1
IL,436,Israel,3.0,2009-04-01,2.185499906539917,-1.234300017356873,1.7211,0.5382,-0.1284,0.3353,0.8017000000000001,1.087,-0.9512999999999999,-3.5638,2.5228,0.9586,-4.2953,0.8916000000000001,4.6467,,,,,,,,,,,,,,5.18690013885498,,,3.4197998046875,436_197,2009-04-01,2,2009,2009_2
IL,436,Israel,3.0,2009-07-01,6.701700210571289,-0.2488999962806702,-0.5795,0.5596,1.1886,1.756,2.3721,0.09,2.242,-7.0158,1.7926,1.2786,-2.6011,3.6671,8.913200000000002,,,,,,,,,,,,,,6.268199920654297,,,6.950600147247314,436_198,2009-07-01,3,2009,2009_3
IL,436,Israel,3.0,2009-10-01,2.867700099945068,6.876200199127197,0.413,0.2844,0.1241,1.1566,2.8035,0.404,1.6926,3.9634,3.2165,0.5281,3.3753,1.183,1.0906,,,,,,,,,,,,,,-2.192300081253052,,,-4.008500099182129,436_199,2009-10-01,4,2009,2009_4
IL,436,Israel,3.0,2010-01-01,4.427700042724609,2.983299970626831,1.1607,1.6731,2.2459,1.9828,2.0631,0.721,-0.9362,-1.5316,3.2238,2.9669,-1.9136,-0.522,3.4635,,,,,,,,,,,,,,1.391600012779236,,,1.444400072097778,436_200,2010-01-01,1,2010,2010_1
IL,436,Israel,3.0,2010-04-01,3.313100099563599,5.502799987792969,-0.093,1.9138,2.9941,-0.258,1.8125,-1.358,1.3839,2.2479,1.7195,1.6361,1.8695,1.935,2.7329,,,,,,,,,,,,,,0.06549999862909317,,,-2.18969988822937,436_201,2010-04-01,2,2010,2010_2
IL,436,Israel,3.0,2010-07-01,3.950299978256226,2.98769998550415,0.6137,3.5297,0.4723,1.9156,0.9618,-0.07200000000000001,-1.4784,-0.9176000000000001,1.5755,0.4003,-2.1175,1.6344,0.6646000000000001,,,,,,,,,,,,,,3.75189995765686,,,0.9625999927520752,436_202,2010-07-01,3,2010,2010_3
IL,436,Israel,3.0,2010-10-01,8.373200416564941,5.01830005645752,0.8492000000000001,0.8268,4.3132,3.3443,1.4889,0.08700000000000001,1.0156,-3.4002,2.3381,4.4002,1.8534,0.6287,5.215,,,,,,,,,,,,,,-1.224699974060059,,,3.354900360107422,436_203,2010-10-01,4,2010,2010_4
IL,436,Israel,3.0,2011-01-01,5.279200077056885,5.926199913024902,0.4527,3.4049,2.0594,2.0256,0.7643,0.673,0.0131,0.5972999999999999,1.217,2.7324,1.3043,0.5212000000000001,2.1005,,,,,,,,,,,,,,-0.7831000089645386,,,-0.6469998359680176,436_204,2011-01-01,1,2011,2011_1
IL,436,Israel,3.0,2011-04-01,5.199999809265137,0.9053999781608582,-0.3779,0.3906000000000001,-1.5076,1.1452,0.0316,2.132,-2.1649,-4.268,-0.3463,0.6244,0.8611000000000001,3.4304,2.2737,,,,,,,,,,,,,,2.569299936294556,,,4.294600009918213,436_205,2011-04-01,2,2011,2011_2
IL,436,Israel,3.0,2011-07-01,-2.339999914169312,1.139500021934509,-1.1219,0.7707,-0.1579,2.1483,0.686,-2.185,4.4138,3.6141,-0.4359,-2.3429,0.8047000000000001,-2.1454,0.5894,,,,,,,,,,,,,,-2.950099945068359,,,-3.479499816894531,436_206,2011-07-01,3,2011,2011_3
IL,436,Israel,3.0,2011-10-01,-2.351500034332275,3.547100067138672,0.882,2.8347,-4.049300000000001,3.3339,2.137,-1.353,3.5143,5.7989,3.019,-5.4023,-2.3066,-0.2831,-0.2314,,,,,,,,,,,,,,2.023499965667725,,,-5.898600101470947,436_207,2011-10-01,4,2011,2011_4
IL,436,Israel,3.0,2012-01-01,-0.2615000009536743,-2.122299909591675,0.7407,0.6892,-1.2413,2.4098,-0.0009000000000000001,0.925,0.1165,-2.0178,0.7398,-0.3163,-3.5513,-2.355,1.0181,,,,,,,,,,,,,,1.196300029754639,,,1.860799908638,436_208,2012-01-01,1,2012,2012_1
IL,436,Israel,3.0,2012-04-01,-1.40149998664856,3.323899984359741,0.6614,0.7785,-3.2275,2.3762,0.7413,0.293,3.4715,4.8179,1.4027,-2.9345,1.1427,-0.8432000000000001,-0.4062,,,,,,,,,,,,,,-1.985900044441223,,,-4.725399971008301,436_209,2012-04-01,2,2012,2012_2
IL,436,Israel,3.0,2012-07-01,1.290899991989136,0.7491000294685364,0.5081,0.6929,0.5717000000000001,2.4356,0.9718,0.35,-1.5074,-0.7122,1.4799,0.9217000000000001,-1.4237,-2.0664,-0.1702,,,,,,,,,,,,,,-0.6427000164985657,,,0.5417999625205994,436_210,2012-07-01,3,2012,2012_3
IL,436,Israel,3.0,2012-10-01,2.75570011138916,5.408400058746338,1.7171,0.115,0.6494,1.7957,2.2198,-1.278,0.9333,2.591,3.9369,-0.6286,1.3565,1.5886,-0.5769,,,,,,,,,,,,,,0.2320999950170517,,,-2.652699947357178,436_211,2012-10-01,4,2012,2012_4
IL,436,Israel,3.0,2013-01-01,4.339900016784668,3.428999900817871,0.0187,0.407,1.4907,2.8574,2.589,0.194,-1.9033,-1.0634,2.6077,1.6847,0.4143,-0.2022,1.791,,,,,,,,,,,,,,-0.6165000200271606,,,0.9109001159667969,436_212,2013-01-01,1,2013,2013_1
IL,436,Israel,3.0,2013-04-01,5.701200008392334,4.378399848937988,1.1148,0.6115,-0.4661,5.046600000000001,0.2554,0.759,-2.0585,-1.4483,1.3702,0.2929,2.3967,0.3617,1.1223,,,,,,,,,,,,,,-2.035000085830688,,,1.322800159454346,436_213,2013-04-01,2,2013,2013_2
IL,436,Israel,3.0,2013-07-01,0.4850000143051147,0.6273999810218811,1.2338,1.4279,-1.9888,2.3374,2.0493,0.726,0.6409,0.0321,3.2831,-1.2628,-4.0836,-0.5896,0.3778,,,,,,,,,,,,,,3.49399995803833,,,-0.1423999667167664,436_214,2013-07-01,3,2013,2013_3
