iso3,month,gprhc,gprc
ESP,2001-08-01,0.0617999210953713,0.074794314801693
ESP,2001-09-01,0.276821792125702,0.397231429815292
ESP,2001-10-01,0.210069328546524,0.344742000102997
ESP,2001-11-01,0.224572584033012,0.267558515071869
ESP,2001-12-01,0.10602044314146,0.149992018938065
ESP,2002-01-01,0.074654720723629,0.137019664049149
ESP,2002-02-01,0.109136261045933,0.147515773773193
ESP,2002-03-01,0.077798992395401,0.139009550213814
ESP,2002-04-01,0.239474698901176,0.254601240158081
ESP,2002-05-01,0.140004426240921,0.208327129483223
ESP,2002-06-01,0.0688547194004059,0.141896471381187
ESP,2002-07-01,0.121743366122246,0.161489501595497
ESP,2002-08-01,0.0644537508487701,0.106492832303047
ESP,2002-09-01,0.0825144425034523,0.11364334076643
ESP,2002-10-01,0.104007765650749,0.109307996928692
ESP,2002-11-01,0.0513987801969051,0.091332271695137
ESP,2002-12-01,0.11877366155386,0.166490569710732
ESP,2003-01-01,0.208079218864441,0.279820203781128
ESP,2003-02-01,0.406878560781479,0.536141693592072
ESP,2003-03-01,0.648925006389618,0.795432507991791
ESP,2003-04-01,0.189115360379219,0.259414702653885
ESP,2003-05-01,0.269656538963318,0.251270622014999
ESP,2003-06-01,0.13118577003479,0.150661408901215
ESP,2003-07-01,0.114311844110489,0.098162516951561
ESP,2003-08-01,0.12502758204937,0.121212124824524
ESP,2003-09-01,0.134078219532967,0.1441600471735
ESP,2003-10-01,0.207427233457565,0.20221084356308
ESP,2003-11-01,0.19634935259819,0.147452682256699
ESP,2003-12-01,0.16527684032917,0.149719670414925
ESP,2004-01-01,0.117698982357979,0.101413831114769
ESP,2004-02-01,0.0663814693689346,0.0832074955105782
ESP,2004-03-01,0.769509971141815,1.14958965778351
ESP,2004-04-01,0.596860945224762,0.661580622196198
ESP,2004-05-01,0.310940772294998,0.275773048400879
ESP,2004-06-01,0.20493358373642,0.185063585639
ESP,2004-07-01,0.173218861222267,0.171909406781197
ESP,2004-08-01,0.201525837182999,0.164148703217506
ESP,2004-09-01,0.174685209989548,0.182454466819763
ESP,2004-10-01,0.190930783748627,0.163155481219292
ESP,2004-11-01,0.166957572102547,0.15610459446907
ESP,2004-12-01,0.0830251350998879,0.0889142900705338
ESP,2005-01-01,0.124871455132961,0.132746025919914
ESP,2005-02-01,0.0782717615365982,0.0965157821774483
ESP,2005-03-01,0.0911193639039993,0.0859057307243347
ESP,2005-04-01,0.110872939229012,0.114776775240898
ESP,2005-05-01,0.100995525717735,0.089712917804718
ESP,2005-06-01,0.073948085308075,0.075285330414772
ESP,2005-07-01,0.51259195804596,0.726562261581421
ESP,2005-08-01,0.101364523172379,0.11329060792923
ESP,2005-09-01,0.0569962970912457,0.0963869467377663
ESP,2005-10-01,0.0840042009949684,0.0890548676252365
ESP,2005-11-01,0.0909159779548645,0.082344688475132
ESP,2005-12-01,0.0937939658761024,0.0878045707941055
ESP,2006-01-01,0.0680323541164398,0.0831024944782257
ESP,2006-02-01,0.0320821292698383,0.108256123960018
ESP,2006-03-01,0.0722491145133972,0.106169298291206
ESP,2006-04-01,0.0606704093515873,0.0814766064286232
ESP,2006-05-01,0.0684514790773392,0.0628460273146629
ESP,2006-06-01,0.0613920651376247,0.0967088788747787
ESP,2006-07-01,0.103478468954563,0.114343792200089
ESP,2006-08-01,0.134781569242477,0.164585143327713
ESP,2006-09-01,0.169204741716385,0.127485200762749
ESP,2006-10-01,0.0951057150959969,0.0833457335829735
ESP,2006-11-01,0.123428218066692,0.0941247940063477
ESP,2006-12-01,0.077369436621666,0.0812691003084183
ESP,2007-01-01,0.0626027062535286,0.0710315033793449
ESP,2007-02-01,0.0919809341430664,0.118811883032322
ESP,2007-03-01,0.0602909028530121,0.0780662670731545
ESP,2007-04-01,0.067521944642067,0.0544836856424809
ESP,2007-05-01,0.0584795325994492,0.0681375712156296
ESP,2007-06-01,0.185185179114342,0.139478862285614
ESP,2007-07-01,0.118754774332047,0.132716149091721
ESP,2007-08-01,0.0397930778563023,0.0666518583893776
ESP,2007-09-01,0.0742819383740425,0.0969719737768173
ESP,2007-10-01,0.0650459378957748,0.0657913535833359
ESP,2007-11-01,0.0687994509935379,0.0958686619997025
ESP,2007-12-01,0.0869187340140343,0.110178552567959
ESP,2008-01-01,0.0979519113898277,0.087192103266716
ESP,2008-02-01,0.109031438827515,0.0953561589121819
ESP,2008-03-01,0.0601013153791428,0.0867034122347832
ESP,2008-04-01,0.0449599847197533,0.0316696241497993
ESP,2008-05-01,0.0445712246000767,0.0702182874083519
ESP,2008-06-01,0.0662063732743263,0.0782881006598473
ESP,2008-07-01,0.0774443373084068,0.0858680903911591
ESP,2008-08-01,0.0539422817528248,0.0567252822220326
ESP,2008-09-01,0.0737531110644341,0.0878734588623047
ESP,2008-10-01,0.0904159098863602,0.0843486413359642
ESP,2008-11-01,0.0579150579869747,0.0844708755612373
ESP,2008-12-01,0.0516049116849899,0.0596591979265213
ESP,2009-01-01,0.0704012885689735,0.0794775187969208
ESP,2009-02-01,0.064676083624363,0.0676895305514336
ESP,2009-03-01,0.0496919117867947,0.0485740043222904
ESP,2009-04-01,0.0528820715844631,0.0759109333157539
ESP,2009-05-01,0.0824572220444679,0.0611334852874279
ESP,2009-06-01,0.0671516507863998,0.0752021074295044
ESP,2009-07-01,0.0441354960203171,0.0534922815859318
ESP,2009-08-01,0.0222940593957901,0.0280089620500803
ESP,2009-09-01,0.0961127728223801,0.0682878717780113
ESP,2009-10-01,0.0306654404848814,0.0533390231430531
ESP,2009-11-01,0.0645022541284561,0.0457439087331295
ESP,2009-12-01,0.0763858556747437,0.0804569944739342
ESP,2010-01-01,0.0435255728662014,0.0332729481160641
ESP,2010-02-01,0.0816516950726509,0.0618969611823559
ESP,2010-03-01,0.0545851513743401,0.0407276675105095
ESP,2010-04-01,0.100569896399975,0.0960990861058235
ESP,2010-05-01,0.183704346418381,0.122833356261253
ESP,2010-06-01,0.0341296941041946,0.0791193693876267
ESP,2010-07-01,0.151391640305519,0.0914398282766342
ESP,2010-08-01,0.0834923684597015,0.0638305842876434
ESP,2010-09-01,0.113726824522018,0.0738500505685806
ESP,2010-10-01,0.042345967143774,0.0394555144011974
ESP,2010-11-01,0.130656853318214,0.115299955010414
ESP,2010-12-01,0.118287198245525,0.0944144427776337
ESP,2011-01-01,0.0468823239207268,0.0579248443245888
ESP,2011-02-01,0.0763455927371979,0.0734924376010895
ESP,2011-03-01,0.121198765933514,0.139743804931641
ESP,2011-04-01,0.0938746780157089,0.0787148028612137
ESP,2011-05-01,0.0340831615030766,0.0785461813211441
ESP,2011-06-01,0.105066545307636,0.0612105280160904
ESP,2011-07-01,0.011752262711525,0.0405604727566242
ESP,2011-08-01,0.0482043847441673,0.048712857067585
ESP,2011-09-01,0.0469153188169003,0.0426136367022991
ESP,2011-10-01,0.058541152626276,0.0561896413564682
ESP,2011-11-01,0.0232450030744076,0.0640455409884453
ESP,2011-12-01,0.0958772748708725,0.144530653953552
ESP,2012-01-01,0.115620300173759,0.152303114533424
ESP,2012-02-01,0.0733137801289558,0.087602362036705
ESP,2012-03-01,0.0673551857471466,0.0793158113956451
ESP,2012-04-01,0.0704887211322784,0.0758869275450707
ESP,2012-05-01,0.0471364594995976,0.0469653196632862
ESP,2012-06-01,0.0369959287345409,0.0561104267835617
ESP,2012-07-01,0.0484320148825645,0.0539104305207729
ESP,2012-08-01,0.0462802276015282,0.0485799685120583
ESP,2012-09-01,0.0562556274235249,0.0476434789597988
ESP,2012-10-01,0.077916294336319,0.0593161210417748
ESP,2012-11-01,0.0108837615698576,0.0354823842644691
ESP,2012-12-01,0.0344748347997665,0.0465983226895332
ESP,2013-01-01,0.0573197305202484,0.0477046705782414
ESP,2013-02-01,0.0122055411338806,0.0592066310346127
ESP,2013-03-01,0.0327618233859539,0.0248209349811077
ESP,2013-04-01,0.057877067476511,0.0598981715738773
ESP,2013-05-01,0.054442510008812,0.0324698761105537
ESP,2013-06-01,0.01141291949898,0.026637239381671
ESP,2013-07-01,0.0600817129015923,0.0510524660348892
ESP,2013-08-01,0.0236378684639931,0.0267840065062046
ESP,2013-09-01,0.090019129216671,0.0692680701613426
ESP,2013-10-01,0.0331858396530151,0.047017976641655
ESP,2013-11-01,0.0233918130397797,0.0302972923964262
ESP,2013-12-01,0.0597157515585423,0.0291423816233873
ESP,2014-01-01,0.0592838525772095,0.0432050265371799
ESP,2014-02-01,0.111331023275852,0.0539195351302624
ESP,2014-03-01,0.0786693617701531,0.0855813920497894
ESP,2014-04-01,0.0362012796103954,0.0788736864924431
ESP,2014-05-01,0.0454803854227066,0.0376293510198593
ESP,2014-06-01,0.0479041934013367,0.0713832452893257
ESP,2014-07-01,0.0360403656959534,0.082372322678566
ESP,2014-08-01,0.0605840310454369,0.128279402852058
ESP,2014-09-01,0.0358894616365433,0.0722543373703957
ESP,2014-10-01,0.0894554406404495,0.0798418372869492
ESP,2014-11-01,0.047738391906023,0.044260248541832
ESP,2014-12-01,0.101278640329838,0.0783801451325417
ESP,2015-01-01,0.206478253006935,0.167525231838226
ESP,2015-02-01,0.20990763604641,0.145958766341209
ESP,2015-03-01,0.0729571953415871,0.0659060031175613
ESP,2015-04-01,0.0755857899785042,0.0722696930170059
ESP,2015-05-01,0.0870213806629181,0.0427551418542862
ESP,2015-06-01,0.103774808347225,0.0866100788116455
ESP,2015-07-01,0.0657375752925873,0.0649378746747971
ESP,2015-08-01,0.137551575899124,0.10837809741497
ESP,2015-09-01,0.132538110017777,0.0913520082831383
ESP,2015-10-01,0.073117233812809,0.0648797675967217
ESP,2015-11-01,0.0525762364268303,0.109589040279388
ESP,2015-12-01,0.109125629067421,0.0983671024441719
ESP,2016-01-01,0.0135281383991241,0.0556173510849476
ESP,2016-02-01,0.10043041408062,0.0782855451107025
ESP,2016-03-01,0.147157192230225,0.108641527593136
ESP,2016-04-01,0.0703135952353478,0.0464748814702034
ESP,2016-05-01,0.0429307371377945,0.0682842433452606
ESP,2016-06-01,0.0611995086073875,0.108557134866714
ESP,2016-07-01,0.236999854445457,0.17188036441803
ESP,2016-08-01,0.0893255919218063,0.103369854390621
ESP,2016-09-01,0.0424028262495995,0.0604960694909096
ESP,2016-10-01,0.148930415511131,0.142338275909424
ESP,2016-11-01,0.0716127157211304,0.0564073622226715
ESP,2016-12-01,0.0569395013153553,0.0483065843582153
ESP,2017-01-01,0.0389610379934311,0.0354538075625896
ESP,2017-02-01,0.0890604108572006,0.0771009996533394
ESP,2017-03-01,0.0261608902364969,0.0432609096169472
ESP,2017-04-01,0.0274197962135077,0.0682988315820694
ESP,2017-05-01,0.0817216038703919,0.0660032480955124
ESP,2017-06-01,0.120837807655334,0.0928792580962181
ESP,2017-07-01,0.0970873758196831,0.074180044233799
ESP,2017-08-01,0.298253089189529,0.453962832689285
ESP,2017-09-01,0.205676674842834,0.119838215410709
ESP,2017-10-01,0.0932835787534714,0.162324488162994
ESP,2017-11-01,0.0714081674814224,0.113617233932018
ESP,2017-12-01,0.101699836552143,0.0502604395151138
ESP,2018-01-01,0,0.0563991330564022
ESP,2018-02-01,0.0306560397148132,0.0371989198029041
ESP,2018-03-01,0.0693577453494072,0.0520958565175533
ESP,2018-04-01,0.0144300144165754,0.0172763783484697
ESP,2018-05-01,0.0285022091120482,0.100848808884621
ESP,2018-06-01,0.0284252408891916,0.132171332836151
ESP,2018-07-01,0.0145602794364095,0.0597703121602535
ESP,2018-08-01,0.0754147842526436,0.0806198790669441
ESP,2018-09-01,0.0437572933733463,0.0503989905118942
ESP,2018-10-01,0.0142633002251387,0.0823858976364136
ESP,2018-11-01,0.043579313904047,0.0678167268633843
ESP,2018-12-01,0.0154511742293835,0.0281624030321836
ESP,2019-01-01,0.0739207565784454,0.101997449994087
ESP,2019-02-01,0.13093289732933,0.179397597908974
ESP,2019-03-01,0.101185314357281,0.0583965964615345
ESP,2019-04-01,0.0921942219138145,0.076103501021862
ESP,2019-05-01,0.164154604077339,0.120347291231155
ESP,2019-06-01,0.0453035347163677,0.0733454152941704
ESP,2019-07-01,0.110479794442654,0.101760908961296
ESP,2019-08-01,0.107526883482933,0.061941422522068
ESP,2019-09-01,0.0438020154833794,0.0620045177638531
ESP,2019-10-01,0.0861821323633194,0.0756747648119927
ESP,2019-11-01,0.0612557418644428,0.101232394576073
ESP,2019-12-01,0.0158881470561028,0.0533928759396076
ESP,2020-01-01,0.0628436729311943,0.0529450699687004
ESP,2020-02-01,0.131449222564697,0.111457869410515
ESP,2020-03-01,0.271043509244919,0.17530357837677
ESP,2020-04-01,0.226997584104538,0.143911615014076
ESP,2020-05-01,0.130133017897606,0.0856164395809174
ESP,2020-06-01,0.061171431094408,0.0369139909744263
ESP,2020-07-01,0.0443066023290157,0.0720104426145554
ESP,2020-08-01,0.0999714359641075,0.0935037210583687
ESP,2020-09-01,0.0745712146162987,0.0492919869720936
ESP,2020-10-01,0.0423071496188641,0.0674906149506569
ESP,2020-11-01,0.0894988030195236,0.0963612198829651
ESP,2020-12-01,0.154679045081139,0.0897072702646256
ESP,2021-01-01,0.0143451439216733,0.0530762076377869
ESP,2021-02-01,0.0650512278079987,0.0289967134594917
ESP,2021-03-01,0.0593559890985489,0.0698689967393875
ESP,2021-04-01,0.0460334494709969,0.060524232685566
ESP,2021-05-01,0,0.0272603370249271
ESP,2021-06-01,0.0630715861916542,0.0881916061043739
ESP,2021-07-01,0.0461183711886406,0.0179259665310383
ESP,2021-08-01,0.0156666152179241,0.0772387161850929
ESP,2021-09-01,0.077639751136303,0.0842696651816368
ESP,2021-10-01,0.0445235967636108,0.085136890411377
ESP,2021-11-01,0.0324833504855633,0.0426439233124256
ESP,2021-12-01,0.0962309539318085,0.0345593690872192
ESP,2022-01-01,0.11250402033329,0.169672295451164
ESP,2022-02-01,0.0656275600194931,0.140944331884384
ESP,2022-03-01,0.150920614600182,0.259990364313126
ESP,2022-04-01,0.256780624389648,0.221626028418541
ESP,2022-05-01,0.118782483041286,0.135815739631653
ESP,2022-06-01,0.432098776102066,0.417942076921463
ESP,2022-07-01,0.281954884529114,0.191704422235489
ESP,2022-08-01,0.031903013586998,0.0651350095868111
ESP,2022-09-01,0.0622277520596981,0.0942562595009804
ESP,2022-10-01,0.12139605730772,0.102237872779369
ESP,2022-11-01,0.10792475938797,0.091225266456604
ESP,2022-12-01,0.199104025959969,0.142582610249519
ESP,2023-01-01,0.167308017611504,0.145302921533585
ESP,2023-02-01,0.0891106724739075,0.113393813371658
ESP,2023-03-01,0.0830978900194168,0.0648546665906906
ESP,2023-04-01,0.090645395219326,0.116716377437115
ESP,2023-05-01,0.0718132853507996,0.0726876258850098
ESP,2023-06-01,0.148423001170158,0.104013703763485
ESP,2023-07-01,0.148975789546967,0.0993418619036674
ESP,2023-08-01,0.0916926488280296,0.0911078751087189
ESP,2023-09-01,0.148395478725433,0.0907331258058548
ESP,2023-10-01,0.124113477766514,0.149316132068634
ESP,2023-11-01,0.115008622407913,0.106382980942726
ESP,2023-12-01,0.171461224555969,0.17375636100769
ESP,2024-01-01,0.0391312837600708,0.0313165485858917
ESP,2024-02-01,0.157853201031685,0.124183006584644
ESP,2024-03-01,0.127597525715828,0.182666942477226
FIN,1985-01-01,0.096441313624382,0.0949585661292076
FIN,1985-02-01,0.0205803662538528,0.05545799061656
FIN,1985-03-01,0.0356696993112564,0.0406801737844944
FIN,1985-04-01,0.00884642638266087,0.00780274672433734
FIN,1985-05-01,0.0406867936253548,0.0794166475534439
FIN,1985-06-01,0.134714156389236,0.146187588572502
FIN,1985-07-01,0.0560485757887363,0.0510551407933235
FIN,1985-08-01,0.0184945445507765,0.03355423361063
FIN,1985-09-01,0.0260620284825563,0.0158780571073294
FIN,1985-10-01,0.0328515097498894,0.0373134315013886
FIN,1985-11-01,0.120151050388813,0.0859710797667503
FIN,1985-12-01,0.00845737475901842,0.0315208807587624
FIN,1986-01-01,0.0169923529028893,0.016571382060647
FIN,1986-02-01,0.0280295237898827,0.00903016049414873
FIN,1986-03-01,0.0168406870216131,0.0163518935441971
FIN,1986-04-01,0.0435047410428524,0.0331977754831314
FIN,1986-05-01,0.0169219058007002,0.0326770693063736
FIN,1986-06-01,0.0346740633249283,0.0327278673648834
FIN,1986-07-01,0.0268096514046192,0.0257444437593222
FIN,1986-08-01,0.0870776697993279,0.0583284720778465
FIN,1986-09-01,0.103752374649048,0.0984817370772362
FIN,1986-10-01,0.0401445217430592,0.0531995743513107
FIN,1986-11-01,0.115065343677998,0.111340865492821
FIN,1986-12-01,0.0171379614621401,0.00803600158542395
FIN,1987-01-01,0.00920471269637346,0.0128658730536699
FIN,1987-02-01,0.0197219215333462,0.0343949906527996
FIN,1987-03-01,0.0431145988404751,0.0366501733660698
FIN,1987-04-01,0.0719230398535729,0.0753230229020119
FIN,1987-05-01,0.0174489617347717,0.0287273768335581
FIN,1987-06-01,0.028066236525774,0.023639265447855
FIN,1987-07-01,0.0185236632823944,0.0118385227397084
FIN,1987-08-01,0.0279355626553297,0.0300444662570953
FIN,1987-09-01,0.0181225072592497,0.0173060279339552
FIN,1987-10-01,0.0424844920635223,0.0439294949173927
FIN,1987-11-01,0.00850050989538431,0.00569962942972779
FIN,1987-12-01,0.0606690943241119,0.0455269739031792
FIN,1988-01-01,0,0
FIN,1988-02-01,0.0364730544388294,0.0233467575162649
FIN,1988-03-01,0.0509900562465191,0.0379321537911892
FIN,1988-04-01,0.0535045489668846,0.0404507368803024
FIN,1988-05-01,0.133678674697876,0.110564433038235
FIN,1988-06-01,0.0437828376889229,0.0281928386539221
FIN,1988-07-01,0.0459178984165192,0.0300048012286425
FIN,1988-08-01,0.0184145104140043,0.0234521571546793
FIN,1988-09-01,0.0259942803531885,0.0277824085205793
FIN,1988-10-01,0.0167448092252016,0.0219756066799164
FIN,1988-11-01,0.071594774723053,0.0637607201933861
FIN,1988-12-01,0.0668114274740219,0.0734338834881783
FIN,1989-01-01,0.0353263281285763,0.0386083833873272
FIN,1989-02-01,0.0193143412470818,0.0185675155371428
FIN,1989-03-01,0.0258464720100164,0.0282087437808514
FIN,1989-04-01,0.0612102150917053,0.0337623953819275
FIN,1989-05-01,0.0351957753300667,0.0291048195213079
FIN,1989-06-01,0,0.00419921055436134
FIN,1989-07-01,0.0380553714931011,0.0222598165273666
FIN,1989-08-01,0,0.0129774622619152
FIN,1989-09-01,0.00908925663679838,0.00851027574390173
FIN,1989-10-01,0.0661266297101975,0.0514403283596039
FIN,1989-11-01,0.0433576144278049,0.0205634385347366
FIN,1989-12-01,0.0352174676954746,0.0290311872959137
FIN,1990-01-01,0.00869943480938673,0.0204842481762171
FIN,1990-02-01,0.0283607486635447,0.0357190705835819
FIN,1990-03-01,0.0169606506824493,0.0194189846515656
FIN,1990-04-01,0.0357110984623432,0.0245700236409903
FIN,1990-05-01,0,0.0198444202542305
FIN,1990-06-01,0.0365230105817318,0.0290444381535053
FIN,1990-07-01,0,0
FIN,1990-08-01,0.111648678779602,0.0744170695543289
FIN,1990-09-01,0.578652203083038,0.618590950965881
FIN,1990-10-01,0.0920040160417557,0.0820729285478592
FIN,1990-11-01,0.1227962449193,0.108853407204151
FIN,1990-12-01,0.0546796694397926,0.03885842487216
FIN,1991-01-01,0.104830957949162,0.101382859051228
FIN,1991-02-01,0.0284656994044781,0.0446627959609032
FIN,1991-03-01,0.0337324999272823,0.0286532957106829
FIN,1991-04-01,0.0359227657318115,0.0281169656664133
FIN,1991-05-01,0.0171791780740023,0.0224811714142561
FIN,1991-06-01,0.0270733684301376,0.0198452081531286
FIN,1991-07-01,0.0468471832573414,0.03306058421731
FIN,1991-08-01,0.018805829808116,0.0568712688982487
FIN,1991-09-01,0.0180733781307936,0.027792114764452
FIN,1991-10-01,0.0087100425735116,0.0109445117413998
FIN,1991-11-01,0.00913408864289522,0.019295334815979
FIN,1991-12-01,0.0363207124173641,0.0277019273489714
FIN,1992-01-01,0.0181554108858109,0.0152875976637006
FIN,1992-02-01,0.037484772503376,0.0276570525020361
FIN,1992-03-01,0.0341763496398926,0.0255474448204041
FIN,1992-04-01,0.0361630953848362,0.0226551871746779
FIN,1992-05-01,0.113487556576729,0.070647731423378
FIN,1992-06-01,0.0937470719218254,0.0693134143948555
FIN,1992-07-01,0.182698458433151,0.177861869335175
FIN,1992-08-01,0.00891901552677155,0.0154990702867508
FIN,1992-09-01,0.0640732273459435,0.0499002002179623
FIN,1992-10-01,0.00880049262195826,0.0107634905725718
FIN,1992-11-01,0.0179468765854836,0.0191424190998077
FIN,1992-12-01,0.0569638274610043,0.0362625420093536
FIN,1993-01-01,0.00895415432751179,0.0215617921203375
FIN,1993-02-01,0.0191369242966175,0.0225810091942549
FIN,1993-03-01,0.0177651438862085,0.0271794516593218
FIN,1993-04-01,0.0358102060854435,0.0242735277861357
FIN,1993-05-01,0.017516203224659,0.0171550121158361
FIN,1993-06-01,0.00887784082442522,0.0172663852572441
FIN,1993-07-01,0.0280636101961136,0.014266861602664
FIN,1993-08-01,0,0.0111181112006307
FIN,1993-09-01,0.00913075264543295,0.0104741286486387
FIN,1993-10-01,0.0331317819654942,0.038675993680954
FIN,1993-11-01,0.00865426193922758,0.00676727341488004
FIN,1993-12-01,0.0262008737772703,0.0211156085133553
FIN,1994-01-01,0,0.00683270115405321
FIN,1994-02-01,0,0.00365925068035722
FIN,1994-03-01,0,0.0132560068741441
FIN,1994-04-01,0.00931445602327585,0.0173761937767267
FIN,1994-05-01,0.00875196885317564,0.00334403431043029
FIN,1994-06-01,0.0184128154069185,0.0170114319771528
FIN,1994-07-01,0.0277469474822283,0.0138681828975678
FIN,1994-08-01,0.00962186045944691,0.00356252235360444
FIN,1994-09-01,0.0182149354368448,0.0202942676842213
FIN,1994-10-01,0.0342289917171001,0.0195758566260338
FIN,1994-11-01,0.00904240924865007,0.0279446691274643
FIN,1994-12-01,0.00939761288464069,0.0248042233288288
FIN,1995-01-01,0.00994629040360451,0.0257324557751417
FIN,1995-02-01,0.0112587250769138,0.0159846544265747
FIN,1995-03-01,0.00985512975603342,0.0141163188964129
FIN,1995-04-01,0,0.0110599081963301
FIN,1995-05-01,0.0197628457099199,0.0145364683121443
FIN,1995-06-01,0.0298329349607229,0.0147825125604868
FIN,1995-07-01,0.0103114042431116,0.0116981863975525
FIN,1995-08-01,0.0319795347750187,0.019557224586606
FIN,1995-09-01,0.0202593188732862,0.0151469251140952
FIN,1995-10-01,0,0.0128596685826778
FIN,1995-11-01,0.0104362349957228,0.0186748337000608
FIN,1995-12-01,0.0204269234091043,0.0119379227980971
FIN,1996-01-01,0.0300842355936766,0.0189998485147953
FIN,1996-02-01,0.0517170056700707,0.0358237475156784
FIN,1996-03-01,0.00949397124350071,0.0146880624815822
FIN,1996-04-01,0.0100887808948755,0.0159769933670759
FIN,1996-05-01,0.00969367939978838,0.0146407522261143
FIN,1996-06-01,0.0101327393203974,0.00696548586711288
FIN,1996-07-01,0.0201045442372561,0.0238476470112801
FIN,1996-08-01,0,0.0106681836768985
FIN,1996-09-01,0.0203873589634895,0.0258264467120171
FIN,1996-10-01,0.00978090800344944,0.00650004856288433
FIN,1996-11-01,0.0203707478940487,0.00678495084866881
FIN,1996-12-01,0.0214018188416958,0.0302388872951269
FIN,1997-01-01,0,0
FIN,1997-02-01,0.0639522522687912,0.0403906889259815
FIN,1997-03-01,0.204180851578712,0.179985597729683
FIN,1997-04-01,0.0100938733667135,0.0101159969344735
FIN,1997-05-01,0.0485625490546227,0.0326615944504738
FIN,1997-06-01,0,0.0136574702337384
FIN,1997-07-01,0.0199580881744623,0.0135929584503174
FIN,1997-08-01,0.0382116921246052,0.0242861602455378
FIN,1997-09-01,0.0661375671625137,0.0393972210586071
FIN,1997-10-01,0.0258531533181667,0.0182704012840986
FIN,1997-11-01,0.0180570594966412,0.0165169127285481
FIN,1997-12-01,0.0272257011383772,0.0328277871012688
FIN,1998-01-01,0.00835561472922564,0.00306851998902857
FIN,1998-02-01,0,0.00321471062488854
FIN,1998-03-01,0.0238644499331713,0.0175213180482388
FIN,1998-04-01,0,0.012410412542522
FIN,1998-05-01,0.00784129183739424,0.0252002011984587
FIN,1998-06-01,0,0.00565834902226925
FIN,1998-07-01,0,0.0209756679832935
FIN,1998-08-01,0,0.00621137302368879
FIN,1998-09-01,0.0158015321940184,0.0233283769339323
FIN,1998-10-01,0.01535037253052,0.0141647076234221
FIN,1998-11-01,0,0.00298908981494606
FIN,1998-12-01,0.00823723245412111,0.00315995700657368
FIN,1999-01-01,0.00797130353748798,0.0212572123855352
FIN,1999-02-01,0.0263945106416941,0.0136119239032269
FIN,1999-03-01,0.0947044417262077,0.0473078861832619
FIN,1999-04-01,0.0081287594512105,0.0186092667281628
FIN,1999-05-01,0.119028724730015,0.0967059507966042
FIN,1999-06-01,0.189284831285477,0.159196674823761
FIN,1999-07-01,0.0430403724312782,0.0221141092479229
FIN,1999-08-01,0.0334672033786774,0.0163660757243633
FIN,1999-09-01,0.00830771774053574,0.0315736308693886
FIN,1999-10-01,0.0766224786639214,0.0546857006847858
FIN,1999-11-01,0.0331592485308647,0.0657187253236771
FIN,1999-12-01,0.0494763739407063,0.0666941925883293
FIN,2000-01-01,0.0401412956416607,0.0389664880931377
FIN,2000-02-01,0.0340193919837475,0.0182088557630777
FIN,2000-03-01,0.00767931202426553,0.0109490053728223
FIN,2000-04-01,0.0415904186666012,0.0449748151004314
FIN,2000-05-01,0.0726626813411713,0.105134546756744
FIN,2000-06-01,0.0164744649082422,0.0257672928273678
FIN,2000-07-01,0.00806581694632769,0.0237226821482182
FIN,2000-08-01,0,0.0296068210154772
FIN,2000-09-01,0.0605189502239227,0.0503482408821583
FIN,2000-10-01,0.0355745293200016,0.0192476902157068
FIN,2000-11-01,0.0299378782510757,0.0222475603222847
FIN,2000-12-01,0.0233572088181973,0.0123498719185591
FIN,2001-01-01,0,0.00289443973451853
FIN,2001-02-01,0.0241507012397051,0.00947777461260557
FIN,2001-03-01,0.0504577234387398,0.0246420055627823
FIN,2001-04-01,0,0
FIN,2001-05-01,0.0221647582948208,0.0170842818915844
FIN,2001-06-01,0.00785175897181034,0.0119090154767036
FIN,2001-07-01,0.0157282166182995,0.00940999295562506
FIN,2001-08-01,0.0695249140262604,0.0373971574008465
FIN,2001-09-01,0.0822983682155609,0.0812518820166588
FIN,2001-10-01,0.063020795583725,0.0772222056984901
FIN,2001-11-01,0.0434656627476215,0.0697978734970093
FIN,2001-12-01,0.00757288886234164,0.0351045168936253
FIN,2002-01-01,0.0149309439584613,0.03349369764328
FIN,2002-02-01,0.00779544748365879,0.0282477010041475
FIN,2002-03-01,0.0141452718526125,0.00868809688836336
FIN,2002-04-01,0.0308999605476856,0.0398772992193699
FIN,2002-05-01,0.00736865354701877,0.0238088145852089
FIN,2002-06-01,0.0153010478243232,0.0154235297814012
FIN,2002-07-01,0.0162324495613575,0.00949938222765923
FIN,2002-08-01,0,0.00968116708099842
FIN,2002-09-01,0.0150026250630617,0.0215000919997692
FIN,2002-10-01,0.0485369563102722,0.0336332283914089
FIN,2002-11-01,0.022028049454093,0.0176772139966488
FIN,2002-12-01,0.0148467076942325,0.0288156755268574
FIN,2003-01-01,0.0143502904102206,0.0416753478348255
FIN,2003-02-01,0.0383847691118717,0.0478697940707207
FIN,2003-03-01,0.0589931830763817,0.0609739199280739
FIN,2003-04-01,0.0210128184407949,0.0262329485267401
FIN,2003-05-01,0.0354811251163483,0.0228427853435278
FIN,2003-06-01,0.0218642950057983,0.0150661403313279
FIN,2003-07-01,0.0152415791526437,0.00920273642987013
FIN,2003-08-01,0.0294182542711496,0.0155400158837438
FIN,2003-09-01,0.022346368059516,0.0176522508263588
FIN,2003-10-01,0.0267648044973612,0.0377460233867168
FIN,2003-11-01,0.0436331890523434,0.027083145454526
