date,GDP,date2,ex_rate,gdp_usd,date1,1. 经常账户,贷方,借方,1.A 货物和服务,贷方,借方,1.A.a 货物,贷方,借方,1.A.b 服务,贷方,借方,1.A.b.1 加工服务,贷方,借方,1.A.b.2 维护和维修服务,贷方,借方,1.A.b.3 运输,贷方,借方,1.A.b.4 旅行,贷方,借方,1.A.b.5 建设,贷方,借方,1.A.b.6 保险和养老金服务,贷方,借方,1.A.b.7 金融服务,贷方,借方,1.A.b.8 知识产权使用费,贷方,借方,1.A.b.9 电信、计算机和信息服务,贷方,借方,1.A.b.10 其他商业服务,贷方,借方,1.A.b.11 个人、文化和娱乐服务,贷方,借方,1.A.b.12 别处未提及的政府货物和服务,贷方,借方,1.B 初次收入,贷方,借方,1.B.1 雇员报酬,贷方,借方,1.B.2 投资收益,贷方,借方,1.B.3 其他初次收入,贷方,借方,1.C 二次收入,贷方,借方,1.C.1个人转移,贷方,借方,1.C.2 其他二次收入,贷方,借方,2. 资本和金融账户,2.1 资本账户,贷方,借方,2.2 金融账户,资产,负债,2.2.1 非储备性质的金融账户,资产,负债,2.2.1.1 直接投资,2.2.1.1.1 资产,2.2.1.1.1.1 股权,2.2.1.1.1.2 关联企业债务,2.2.1.1.1.a 金融部门,2.2.1.1.1.1.a 股权,2.2.1.1.1.2.a 关联企业债务,2.2.1.1.1.b 非金融部门,2.2.1.1.1.1.b 股权,2.2.1.1.1.2.b 关联企业债务,2.2.1.1.2负债,2.2.1.1.2.1 股权,2.2.1.1.2.2 关联企业债务,2.2.1.1.2.a 金融部门,2.2.1.1.2.1.a 股权,2.2.1.1.2.2.a 关联企业债务,2.2.1.1.2.b 非金融部门,2.2.1.1.2.1.b 股权,2.2.1.1.2.2.b 关联企业债务,2.2.1.2证券投资,2.2.1.2.1资产,2.2.1.2.1.1股权,2.2.1.2.1.2债券,2.2.1.2.2负债,2.2.1.2.2.1股权,2.2.1.2.2.2债券,2.2.1.3金融衍生工具,2.2.1.3.1资产,2.2.1.3.2负债,2.2.1.4其他投资,2.2.1.4.1资产,2.2.1.4.1.1其他股权,2.2.1.4.1.2货币和存款,2.2.1.4.1.3贷款,2.2.1.4.1.4保险和养老金,2.2.1.4.1.5贸易信贷,2.2.1.4.1.6其他,2.2.1.4.2负债,2.2.1.4.2.1其他股权,2.2.1.4.2.2货币和存款,2.2.1.4.2.3贷款,2.2.1.4.2.4保险和养老金,2.2.1.4.2.5贸易信贷,2.2.1.4.2.6其他,2.2.1.4.2.7特别提款权,2.2.2 储备资产,2.2.2.1 货币黄金,2.2.2.2 特别提款权,2.2.2.3 在国际货币基金组织的储备头寸,2.2.2.4 外汇储备,2.2.2.5 其他储备资产,3.净误差与遗漏
2004-09-30,41855,2004.5,8.2767,5056.96714874286,2004Q3,172.665076058104,1715.34115595406,-1542.67607989596,139.622444473521,1604.17439457233,-1464.55195009881,155.998936070845,1418.56539229375,-1262.56645622291,-16.376491597324,185.609002278584,-201.985493875908,29.82886895,29.83693595,-0.008067,0,0,0,-34.925628113776,30.603374228143,-65.529002341919,8.490351,62.77,-54.279649,-0.979565606586001,2.940580204635,-3.920145811221,-15.317190828087,0.92624952242,-16.243440350507,-0.275172306234,0.177022443387,-0.452194749621,-12.642248447624,0.398050949018,-13.040299396642,0.214387642576998,5.319445165493,-5.105057522916,9.75547783300899,51.427756900154,-41.672279067145,-0.0874242816659999,0.144330291971,-0.231754573637,-0.438347438937,1.065256623363,-1.5036040623,-21.4838127635171,52.069052910952,-73.5528656744691,1.277859345876,4.786164679483,-3.508305333607,-22.7616721093931,47.282888231469,-70.0445603408621,0,0,0,54.5264443481,59.097708470776,-4.571264122676,-,-,-,-,-,-,-334.569604249368,-0.313787533873,0,-0.313787533873,-334.255816715495,-441.908285368239,107.652468652744,71.7241832845053,-35.9282853682387,107.652468652744,125.320333431594,-4.76995522115024,-3.651092098091,-1.11886312305924,-,-,-,-,-,-,130.090288652744,120.896765695547,9.19352295719704,-,-,-,-,-,-,-75.3678708776864,-92.8596138776864,0,-92.8596138776864,17.491743,7.52999999999999,9.961743,0,0,0,21.771720730598,61.7012837305979,0,0.846511144285002,-35.234432449445,0,-9.909,105.998205035758,-39.9295629999999,0,-0.379616000000024,-46.0053399999999,0,10.32,-3.864607,0,-405.98,0,-0.230000000000001,0.32,-406.07,0,161.904528191263
2004-12-31,46739.8,2004.75,8.2765,5647.29052135565,2004Q4,425.155601221133,1967.26491613018,-1542.10931490905,355.486543576596,1829.34110153078,-1473.85455795419,321.804854735845,1600.02564456858,-1278.22078983274,33.6816888407517,229.315456962203,-195.633768121451,32.96650098,32.96991432,-0.00341334,0,0,0,-27.534785743654,37.489036168423,-65.023821912077,35.97311725,88.15,-52.17688275,0.29525302536,3.620992006814,-3.325738981454,-15.149312547532,1.000172931957,-16.149485479489,0.01199879947,0.389498823177,-0.377500023707,-12.778636303157,0.224700359521,-13.003336662678,0.552274940853751,5.93062982195775,-5.378354881104,20.247712500009,58.359890302888,-38.112177802879,-0.264407346983,0.092499082252,-0.356906429235,-0.638026713615,1.088123145213,-1.726149858828,-5.96839932604099,58.577202593128,-64.545601919169,2.825696085061,6.510281847354,-3.684585762293,-8.79409541110198,52.066920745774,-60.861016156876,0,0,0,75.637456970577,79.34661200627,-3.709155035693,-,-,-,-,-,-,-457.194136342226,-0.108859392165,0,-0.108859392165,-457.085276950061,-692.452218683221,235.36694173316,342.384723049939,107.017781316779,235.36694173316,171.885241450606,-4.141757282553,-4.490840285226,0.349083002673,-,-,-,-,-,-,176.026998733159,160.177772879463,15.849225853696,-,-,-,-,-,-,-4.67723871716785,-51.5320387171679,0,-51.5320387171679,46.8548,34.162,12.6928,0,0,0,175.1767203165,162.6915773165,0,9.133451357578,64.514631896564,0,-15.721,104.764494062358,12.485143,0,3.22839799999998,-30.616993,0,14.32,25.553738,0,-799.47,0,-0.92,-0.0900000000000058,-798.46,0,32.0385351210937
2005-03-31,40453.3,2005,8.2765,4887.73032078777,2005Q1,238.361897545938,1722.2487528689,-1483.88685532297,211.136747999303,1591.67117111648,-1380.53442311718,212.566184595814,1406.01654802239,-1193.45036342657,-1.42943659651104,185.654623094091,-187.084059690602,28.62725062,28.63962449,-0.01237387,0,0,0,-28.329065655614,32.940200238948,-61.269265894562,18.0918,66.5,-48.4082,0.990777870768,4.019207292999,-3.028429422231,-14.016865079053,1.375651932085,-15.392517011138,-0.11029453797,0.228968222641,-0.339262760611,-13.045306833749,0.308242210391,-13.35354904414,-1.524749933072,5.152321106749,-6.677071039821,9.431195431086,45.280319970449,-35.849124539363,-0.232464202138,0.185661354718,-0.418125556856,-1.311714276769,1.024426275111,-2.33614055188,-22.321996434429,74.927570074657,-97.249566509086,3.628730125181,7.443081713456,-3.814351588275,-25.95072655961,67.484488361201,-93.435214920811,0,0,0,49.5471459810642,55.650011677768,-6.10286569670376,-,-,-,-,-,-,-337.288378579404,9.97892378152,10.1159,-0.13697621848,-347.267302360924,-650.381891135924,303.114588775,242.726207639076,-60.3883811359237,303.114588775,167.448236317132,-21.2972313983843,-17.813864271043,-3.48336712734129,-,-,-,-,-,-,188.745467715516,171.379570361583,17.365897353933,-,-,-,-,-,-,-23.225396176794,-30.097796176794,0,-30.097796176794,6.8724,7.848,-0.9756,0,0,0,98.5033674987386,-8.99335356074539,0,6.934419977562,57.755852944975,0,-84.109321792585,10.4256953093026,107.496721059484,0,0.169120236307615,38.84005,0,57.3475075715603,11.140043251616,0,-589.99351,0,0.0700000000000003,5.11,-595.17351,0,98.9264810334658
2005-06-30,44793.1,2005.25,8.2765,5412.08240198151,2005Q2,294.221884444522,2046.07461793594,-1751.85273349141,290.233875757984,1889.13779192277,-1598.90391616479,284.158925539704,1683.74423567632,-1399.58531013661,6.07495021828004,205.393556246456,-199.318606028176,32.00007294,32.00765443,-0.00758149,0,0,0,-31.699162380973,37.733055745,-69.432218125973,25.11359232,75.71,-50.59640768,2.132370309016,5.847898689863,-3.715528380847,-16.653047808455,0.997093393319,-17.650141201774,-0.0426803516169999,0.26686500616,-0.309545357777,-12.44501343175,0.277711509695,-12.722724941445,-0.0474614984370021,5.597654632286,-5.645116130723,7.50202044677702,45.568225529085,-38.066205082308,-0.0929328903390001,0.180022577418,-0.272955467757,0.307192564058,1.20737473363,-0.900182169572,-62.627559415059,80.868930135748,-143.496489550807,4.177165342162,8.281723556289,-4.104558214127,-66.804724757221,72.587206579459,-139.39193133668,0,0,0,66.6155681015972,76.067895877417,-9.45232777581976,-,-,-,-,-,-,-432.123581203404,11.561006824612,11.68261,-0.121603175388,-443.684588028016,-965.265025481896,521.58043745388,319.216341971984,-202.364095481896,521.58043745388,255.585623639913,-20.1017143670942,-21.862167912501,1.7604535454068,-,-,-,-,-,-,275.687338007007,240.613452979176,35.073885027831,-,-,-,-,-,-,15.796286155852,-54.483053844148,0,-54.483053844148,70.27934,67.172,3.10734,0,0,0,47.8344321762192,-127.779327270654,0,-4.531949096049,-79.873799884911,0,-47.4279919999998,4.05441371030555,175.613759446873,0,48.63023343812,56.493697,0,44.0381992999997,26.4516297087537,0,-762.90093,0,0.149999999999999,0.55,-763.60093,0,137.901696758882
2005-09-30,48047.8,2005.5,8.0992,5932.41307783485,2005Q3,334.94071840426,2214.11649903711,-1879.17578063285,330.894088409315,2057.36190357404,-1726.46781516473,346.776523015501,1838.08497569334,-1491.30845267784,-15.882434606187,219.2769278807,-235.159362486887,35.34268079,35.35605861,-0.01337782,0,0,0,-35.105089379363,39.548076937477,-74.65316631684,8.38916796500003,77.68,-69.290832035,2.747537017707,7.368387449812,-4.620850432105,-18.18549719406,1.04665344418,-19.23215063824,-0.209079915106,0.230937489943,-0.440017405049,-13.883530825563,0.447618984862,-14.331149810425,2.147544031265,6.628333627444,-4.480789596179,2.569891258686,48.893732971831,-46.323841713145,0.361803554525,0.806958265323,-0.445154710798,-0.0578619092780004,1.270170099828,-1.328032009106,-59.2167174749971,84.563821253847,-143.780538728844,3.834652992661,8.638449748495,-4.803796755834,-63.051370467658,75.925371505352,-138.97674197301,0,0,0,63.2633474699423,72.190774209216,-8.92742673927376,-,-,-,-,-,-,-231.599349183568,9.752691435746,9.91694,-0.164248564254,-241.352040619314,-608.64856039907,367.296519779756,333.291799380686,-34.0047203990701,367.296519779756,247.087637430033,-4.1204431554574,-6.422818465579,2.3023753101216,-,-,-,-,-,-,251.20808058549,217.905710947724,33.302369637766,-,-,-,-,-,-,81.451425627294,38.171425627294,0,38.171425627294,43.28,35.28,8,0,0,0,4.75273632335957,-68.0557028709067,0,24.469288864918,-61.422022998733,0,-37.5475267974815,6.44455806038984,72.8084391942662,0,15.7062578842813,9.19402299999997,0,24.5549732027403,23.3531851072447,0,-574.64384,0,-0.17,7.32,-581.79384,0,-103.341369220692
2005-12-31,54024.8,2005.75,8.07713333333333,6688.61064569113,2005Q4,456.260437269272,2421.02707485164,-1964.76663758237,414.003263005499,2195.21918735656,-1781.21592435106,399.374344520251,1962.44548281541,-1563.07113829516,14.6289184852479,232.773704541147,-218.144786055899,37.09586232,37.10538324,-0.00952092,0,0,0,-35.137948646494,44.043899118377,-79.181847764871,23.7747380115999,73.07,-49.2952619884,3.86498356696,8.693991721724,-4.829008154764,-17.646005555863,2.074776666191,-19.720782222054,0.219611289304,0.725543249634,-0.50593196033,-12.264669684636,0.540445152822,-12.805114837458,0.445383272789001,5.875842535525,-5.430459262736,14.733688539487,59.033236413401,-44.299547873914,-0.237361665313,0.165946069896,-0.403307735209,-0.219362962586001,1.444640373577,-1.664003336163,-16.9717577017559,152.368014106792,-169.339771808548,3.55593293529,9.007363274722,-5.451430339432,-20.5276906370459,143.36065083207,-163.888341469116,0,0,0,59.2289319655283,73.439873388293,-14.2109414227648,-,-,-,-,-,-,-551.987183297585,9.7253024952,9.83602,-0.1107175048,-561.712485792785,-1127.65432198399,565.941836191204,17.2382042072149,-548.703631983989,565.941836191204,233.669778255138,-91.7762741077012,-45.617394155722,-46.1588799519792,-,-,-,-,-,-,325.446052362839,286.657941510135,38.788110852704,-,-,-,-,-,-,-121.120687328976,-215.159468470132,0,-215.159468470132,94.0387811411564,95.39,-1.3512188588436,0,0,0,-95.3108867189474,-241.767889406155,0,-130.045176371015,-46.144228109907,0,-59.9679691164688,-5.61051580876472,146.457002687208,0,98.205840220239,-51.18027479159,0,128.174557544828,-28.7431202862691,0,-578.95069,0,-0.0999999999999996,6.31,-585.16069,0,95.7267460283133
2006-03-31,47078.9,2006,8.04003333333333,5855.56030033043,2006Q1,339.572802768313,2184.20218076592,-1844.62937799761,278.767397430865,2005.03890687459,-1726.27150944372,299.057211999519,1803.89674202577,-1504.83953002625,-20.289814568654,201.142164848817,-221.431979417471,31.51491659,31.52890133,-0.01398474,0,0,0,-37.497629280362,37.091918242122,-74.589547522484,12.75057,68.42,-55.66943,2.325643820405,6.743265505484,-4.417621685079,-17.580365759511,1.256149114293,-18.836514873804,-0.124315924944719,0.328836490160751,-0.45315241510547,-15.685150139647,0.524731323996,-16.209881463643,-0.515891672961999,7.111039466557,-7.626931139519,4.30937424329471,46.5077786971837,-42.198404453889,0.17598990989,0.329596522279,-0.153606612389,0.0370436451829999,1.299948156742,-1.262904511559,-0.0910399326242697,109.542503400301,-109.633543332926,3.40185445219,8.960660105353,-5.558805653163,-3.49289438481426,100.581843294948,-104.074737679763,0,0,0,60.8964452700725,69.620770491028,-8.7243252209555,-,-,-,-,-,-,-397.440281800197,8.850444437248,9.00072,-0.150275562752,-406.290726237445,-770.011213131495,363.720486894051,277.316663762555,-86.4038231314954,363.720486894051,215.476135691916,-40.2112896068015,-33.8906459206165,-6.320643686185,-,-,-,-,-,-,255.687425298718,225.03965220479,30.647773093928,-,-,-,-,-,-,-153.688442016198,-172.829442016198,0,-172.829442016198,19.141,19.141,0,0,0,0,215.528970086837,126.636908491504,0,62.799555604119,107.822683907185,0,-44.4845040860497,0.499173066249776,88.8920615953327,0,27.8810715607222,3.56689445218995,0,38.2704692524314,19.1736263299891,0,-683.60739,0,-0.869999999999999,1.61,-684.34739,0,57.8674790318839
2006-06-30,52673.3,2006.25,8.01013333333333,6575.83311139224,2006Q2,474.040275271273,2578.12096673302,-2104.08069146175,464.30173787979,2374.61266939378,-1910.31093151399,454.9781565488,2127.08177025508,-1672.10361370628,9.32358133098975,247.530899138698,-238.207317807708,34.20846903,34.22410647,-0.01563744,0,0,0,-27.2388075010345,56.7033146108795,-83.942122111914,19.18243,78.41,-59.22757,1.072936984547,6.322045369146,-5.249108384599,-19.936836595813,1.581217300345,-21.518053896158,-0.280179256888719,0.334508828860751,-0.61468808574947,-16.213030417937,0.418298107129,-16.631328525066,4.487480965712,8.908933675362,-4.42145270965,13.870975779484,59.124815791419,-45.253840011935,-0.131513910368,0.194383988684,-0.325897899052,0.301656253288,1.309274996873,-1.007618743585,-59.9910720577983,124.540157549212,-184.53122960701,4.639441835946,10.451722451794,-5.812280615848,-64.6305138937443,114.088435097418,-178.718948991162,0,0,0,69.7296094492825,78.968139790026,-9.2385303407435,-,-,-,-,-,-,-506.498969773941,10.629943611963,10.83999,-0.210046388037,-517.128913385904,-934.475839997097,417.346926611192,229.332756614096,-188.014169997097,417.346926611192,196.779782141758,-23.326542506526,-12.547246816916,-10.77929568961,-,-,-,-,-,-,220.106324648284,187.543295974818,32.563028673466,-,-,-,-,-,-,-137.145691676238,-273.505691676238,0,-273.505691676238,136.36,136.36,0,0,0,0,169.698666148575,108.818064185667,0,-25.211250544197,75.524692597292,0,16.48,42.0246221325722,60.8806019629083,0,33.9093866883888,-17.9047635806,0,21.91,22.9659788551195,0,-746.46167,0,-0.520000000000001,1.09,-747.03167,0,32.4586945026679
2006-09-30,56064.7,2006.5,7.94406666666667,7057.43070299846,2006Q3,605.354177163883,2877.56028504079,-2272.20610787691,550.618967714438,2671.1092674412,-2120.49029972677,564.904091525903,2407.0668348947,-1842.16274336879,-14.2851238114649,264.042432546508,-278.327556357972,38.5013671,38.5054104,-0.0040433,0,0,0,-40.0521901148475,53.3525984972955,-93.404788612143,17.404225,83.47,-66.065775,0.609012863060001,5.884611081489,-5.275598218429,-22.648536512272,1.299709296884,-23.948245809156,-0.489793951692718,0.209534477186751,-0.69932842887947,-17.516309788646,0.545079168555,-18.061388957201,4.286305519292,10.45119213384,-6.164886614548,5.27768925886829,68.5861815135783,-63.30849225471,0.132686582001,0.537109743044,-0.404423161043,0.210420232771999,1.201006234635,-0.990586001863,-10.8379517303633,132.106871383411,-142.944823113775,4.630169474722,10.553403013076,-5.923233538354,-15.4681212050853,121.553468370335,-137.021589575421,0,0,0,65.5731611798085,74.344146216172,-8.7709850363635,-,-,-,-,-,-,-740.397619754088,9.801176898749,10.08748,-0.286303101251,-750.198796652837,-1083.28000901928,333.081212366444,-46.4765966528368,-379.55780901928,333.081212366444,128.434973444015,-75.3675990781305,-47.3985617635265,-27.969037314604,-,-,-,-,-,-,203.802572522145,179.50438535599,24.298187166155,-,-,-,-,-,-,-186.501206651632,-232.080206651632,0,-232.080206651632,45.579,45.579,0,0,0,0,11.5896365547807,-72.1100032895178,0,-71.25480162646,7.455554352341,0,-15.122840588714,6.81208457331519,83.6996398442985,0,40.4219230518695,53.6759008070597,0,3.12907015744952,-13.5272541720802,0,-703.7222,0,-0.16,0.02,-703.5822,0,135.043442590205
2006-12-31,63621.6,2006.75,7.83993333333333,8115.06900568883,2006Q4,899.463155440667,3138.83860540655,-2239.37544996588,795.501141980836,2866.55303389534,-2071.05189191451,748.808740396687,2549.4457008607,-1800.63696046402,46.6924015841496,317.107333034637,-270.414931450487,40.21910138,40.2357222,-0.01662082,0,0,0,-28.7487788851748,63.0050202641207,-91.7537991492955,46.93573192,109.19,-62.25426808,3.021590686094,8.57646886335254,-5.55487817725855,-22.5956706216047,1.412456717651,-24.0081273392557,-6.56613106819489,0.581372054984842,-7.14750312317973,-14.8812820017763,0.556929252669546,-15.4382112544458,3.668679267086,10.4846519077545,-6.81597264066854,25.4828441214183,80.774850835321,-55.2920067139027,-0.0176264962812726,0.313241680321273,-0.330868176602545,0.173943282583364,1.97661925846164,-1.80267597587827,19.4862143619601,179.44232495795,-159.95611059599,7.22353219933273,13.2291405177108,-6.00560831837809,12.2626821626274,166.21318444024,-153.950502277612,0,0,0,84.4757990978703,92.843246553254,-8.36744745538368,-,-,-,-,-,-,-710.374100158511,10.9195817093619,11.09658,-0.176998290638091,-721.293681867873,-1731.49703055415,1010.20334868627,-7.32028186787295,-1017.52363055415,1010.20334868627,460.807480231986,-100.416553483924,-56.7205173009659,-43.6960361829586,-,-,-,-,-,-,561.224033715911,524.283455768116,36.940577947794,-,-,-,-,-,-,-206.829810516291,-434.361810516291,-14.54,-419.821810516291,227.532,227.532,0,0,0,0,-261.297951583568,-482.745266553932,0,-91.2163844487305,-147.608498036709,0,-218.357159411286,-25.5632246572063,221.447314970364,0,9.7759878738975,66.1505669885588,0,68.9609298425505,76.5598302653574,0,-713.9734,0,3.3588,0.3809,-717.7131,0,-189.089055282156
2007-03-31,57159.3,2007,7.74786666666667,7377.42432325457,2007Q1,666.244519367797,2845.95264476884,-2179.70812540104,560.163069716697,2610.34881890698,-2050.18574919029,544.937148800898,2312.41994080921,-1767.48279200831,15.2259209157989,297.928878097779,-282.70295718198,45.27968925,45.31615714,-0.03646789,0,0,0,-25.1445753967641,62.6031114347314,-87.7476868314955,10.004887076,82.97,-72.965112924,3.62941856805454,8.89912186620568,-5.26970329815114,-19.4603504313136,3.09041958971477,-22.5507700210284,-0.120059283665396,0.450842045264247,-0.570901328929644,-17.6628113469818,0.469121847319318,-18.1319331943011,4.32915981936136,12.4649776656193,-8.13581784625795,14.386127363225,79.3588367564046,-64.9727093931795,0.124052642802273,0.403624814839773,-0.2795721720375,-0.139617344919318,1.90266493767955,-2.04228228259886,32.9745656640205,151.084660799188,-118.110095135167,7.93204625597954,14.5278462692466,-6.59580001326704,25.042519408041,136.556814529941,-111.5142951219,0,0,0,73.1068839870802,84.5191650626705,-11.4122810755903,-,-,-,-,-,-,-937.37375480059,8.51464684418409,8.89285227272727,-0.378205428543182,-945.888401644774,-1429.8379491071,483.949547462331,493.214046355226,9.26449889289501,483.949547462331,255.765859201018,-40.5527498925795,-21.283639244833,-19.2691106477466,-,-,-,-,-,-,296.318609093598,255.965380730452,40.3532283631455,-,-,-,-,-,-,-126.164091368184,-141.916091368184,-7.713,-134.203091368184,15.752,15.752,0,0,0,0,363.612278522392,191.733340153659,0,142.014290898264,105.113395235797,0,-63.8101069010295,8.41576092062785,171.878938368733,0,86.4930688516033,15.4409097233397,0,45.5331621763321,24.4117976174579,0,-1439.102448,0,0.30256,1.591592,-1440.9966,0,271.129235432793
2007-06-30,64781.6,2007.25,7.6555,8462.09914440598,2007Q2,865.505668658177,3322.57467194802,-2457.06900328984,770.921361655571,3040.43179528028,-2269.51043362471,762.120152568486,2723.88371177636,-1961.76355920788,8.80120908708528,316.548083503919,-307.746874416834,46.56359462,46.62429451,-0.06069989,0,0,0,-23.3356354354056,72.9431707542808,-96.2788061896864,23.414887076,96.38,-72.965112924,2.5605967142625,9.88646804987841,-7.32587133561591,-23.9015630521864,1.73702564516364,-25.63858869735,-2.06793522477695,0.313213911307429,-2.38114913608438,-20.6745753759784,0.679901834446591,-21.354477210425,6.63729599792955,12.9384424969693,-6.30114649903977,-0.713365432383313,72.825051874025,-73.5384173064083,0.186430056492046,0.523378903306818,-0.336948846814773,0.131479143131818,1.69713552454091,-1.56565638140909,1.42790058698347,176.270412884272,-174.842512297289,9.236899006275,15.2021460680455,-5.96524706177045,-7.80899841929156,161.068266816227,-168.877265235518,0,0,0,93.156406415622,105.872463783464,-12.7160573678416,-,-,-,-,-,-,-702.169633801223,6.13117595012159,6.74607954545455,-0.614903595332955,-708.300809751345,-1342.58791166066,634.287101909313,573.335356060655,-60.9517458486573,634.287101909313,342.605317884162,-33.5896477335977,-16.1912129507216,-17.3984347828761,-,-,-,-,-,-,376.19496561776,342.814953769048,33.3800118487125,-,-,-,-,-,-,77.9061724189285,-8.54373758107153,-42.627,34.0832624189285,86.44991,86.44991,0,0,0,0,152.823865757564,-18.8183605339881,0,-54.5732052256268,17.2377499131045,0,4.66010690102962,13.8569878775046,171.642226291552,0,61.1154546066608,86.4889842766605,0,25.7868378236678,-1.74905041543672,0,-1281.636165812,0,-0.664975476000003,0.601809663999998,-1281.573,0,-163.336034856953
2007-09-30,69482.1,2007.5,7.54116666666667,9213.70698609852,2007Q3,984.786275326583,3744.16213823541,-2759.37586290883,835.180394740565,3406.92639183551,-2571.74599709495,826.347024228488,3051.44902950995,-2225.10200528146,8.83337051207775,355.477362325561,-346.643991813483,51.18937804,51.20460242,-0.01522438,0,0,0,-24.8791440145468,84.9704331521055,-109.849577166652,22.154875278,99.62,-77.465124722,10.0315963498864,17.8615397893454,-7.82994343945909,-26.2236729949545,2.00521287210795,-28.2288858670625,-0.239750684506979,0.443781047750611,-0.68353173225759,-18.0693685711534,1.18674356641591,-19.2561121375693,5.90979711628977,13.6288386548489,-7.71904153855909,-10.7168277540207,82.5465381414023,-93.263365895423,0.770345475142045,1.15469525932841,-0.384349784186363,-1.09385772805795,0.854977422255682,-1.94883515031364,53.2668546585536,224.915021813899,-171.648167155345,11.2853155169148,17.7389915034125,-6.45367598649773,41.9815391416388,207.176030310487,-165.194491168848,0,0,0,96.3390259274645,112.320724585999,-15.9816986585344,-,-,-,-,-,-,-860.22663522073,7.37274874550909,8.03097727272727,-0.658228527218182,-867.59938396624,-1508.54999159847,640.950607632226,119.38972779476,-521.560879837465,640.950607632226,322.799550821158,-48.7239902125205,-51.4273604023784,2.70337018985795,-,-,-,-,-,-,371.523541033678,334.692504650653,36.831036383025,-,-,-,-,-,-,121.893247023058,97.4079953728659,-7.614,105.021995372866,24.4852516501919,15.3364846501919,9.148767,0,0,0,-325.303070049455,-570.24488499781,0,-38.2643592693475,-131.348831162823,0,-55.1922970071028,-345.439397558537,244.941814948355,0,94.2459020169158,64.7881819999993,0,86.0935975748441,-0.185866643403993,0,-986.989111761,0,-0.0957045679999968,-2.089607193,-984.8038,0,-124.559640105853
2007-12-31,78669.3,2007.75,7.3912,10643.6437926182,2007Q4,1015.2903090206,3929.09749394351,-2913.80718492291,914.095461720717,3522.86095338409,-2608.76549166337,895.058318175658,3139.61829277271,-2244.55997459705,19.0371435450593,383.242660611383,-364.205517066324,56.12161941,56.14727732,-0.02565791,0,0,0,-46.1598539652891,92.7215115543154,-138.881365519604,18.8948831433333,93.36,-74.4651168566667,8.4511888797125,17.1238406771784,-8.67265179746591,-28.0187212017795,2.20430033492046,-30.2230215367,-0.836628367173055,1.0970275181243,-1.93365588529736,-22.0875779794591,1.09057350150455,-23.1781514809636,5.41940666104205,16.16077779995,-10.741371138908,28.6485668899552,101.187592447587,-72.5390255576323,0.544862395736364,1.08114798240114,-0.536285586664773,-1.94060232101932,1.06861147540113,-3.00921379642045,-7.22569934080178,282.491619531215,-289.717318872017,14.9464547898682,20.8623131807432,-5.915858390875,-22.1721541306699,261.629306350472,-283.801460481142,0,0,0,108.420546640686,123.744921028203,-15.3243743875179,-,-,-,-,-,-,-1164.95665016528,8.97217786181477,9.47707954545455,-0.504901683639773,-1173.92882802709,-2090.52154531217,916.592717285081,-274.614530100092,-1191.20724738517,916.592717285081,469.774627109792,-48.6816091771876,-40.9030021034763,-7.77860707371136,-,-,-,-,-,-,518.45623628698,457.802164352495,60.6540719344841,-,-,-,-,-,-,90.7944089231409,7.83639892314092,-93.932,101.768398923141,82.95801,67.24281,15.7152,0,0,0,-835.183566133025,-1150.36203713113,0,-111.824315914506,-199.232130485945,0,-123.657702992897,-715.647887737778,315.178470998101,0,166.449051836661,6.24220400000125,0,133.586402425156,8.9008127362828,0,-899.314297927,0,-0.330567931000001,2.293870004,-901.2776,0,149.666341144676
2008-03-31,69373.6,2008,7.10216666666667,9767.94874803463,2008Q1,822.042910521757,3635.83214309386,-2813.7892325721,541.240548435285,3211.31055292876,-2670.07000449348,528.153683631605,2829.47994837564,-2301.32626474403,13.0868648036797,381.830604553125,-368.743739749445,53.6110826456,53.6611284134,-0.0500457678,0,0,0,-26.7820304156558,90.6786708174112,-117.460701233067,5.79922025,100.7,-94.90077975,18.3498602897375,27.4667075609023,-9.11684727116477,-27.4788393306375,2.24650529944205,-29.7253446300795,-0.987920615687984,0.512779143958989,-1.50069975964697,-23.2350758288545,1.03932167415568,-24.2743975030102,5.00157576971136,15.4454152342659,-10.4438394645545,8.9829519351678,88.2650690401364,-79.2821171049685,-0.186374112018182,0.512696125306818,-0.699070237325,0.0124142163170455,1.30231124414545,-1.28989702782841,162.89676449027,290.658297770652,-127.761533280382,15.641317783542,22.4373673797284,-6.79604959618636,147.255446706728,268.220930390924,-120.965483684196,0,0,0,117.905597596202,133.863292394448,-15.9576947982455,-,-,-,-,-,-,-1144.7671195727,8.10496943779432,8.61596590909091,-0.510996471296591,-1152.8720890105,-2106.72352992443,953.851440913931,655.359045989503,-298.492394924428,953.851440913931,267.350998574691,-270.80146412265,-121.04420762832,-149.757256494331,-,-,-,-,-,-,538.152462697341,477.172155036882,60.9803076604591,-,-,-,-,-,-,83.5115180280477,50.7411362130841,6.091,44.6501362130841,32.7703818149636,32.7703818149636,0,0,0,0,304.496529386765,-78.4320670148617,0,370.318952945063,-228.419915145963,0,-66.1755631167914,-154.15554169717,382.928596401626,0,88.8129077525361,171.8817796,0,116.760354385759,5.4735546633304,0,-1808.231135,0,-0.646021025000001,-0.0603139749999997,-1807.5248,0,322.724209050946
