month,ID,GPRC,GPRHC
1985-03-01T00:00:00Z,AUS,0.122040517628193,0.0535045489668846
1985-03-01T00:00:00Z,BEL,0.170856729149818,0.107009097933769
1985-03-01T00:00:00Z,BRA,0.0244081038981676,0.0178348496556282
1985-03-01T00:00:00Z,CAN,0.593930542469025,0.124843947589397
1985-03-01T00:00:00Z,CHE,0.203400865197182,0.107009097933769
1985-03-01T00:00:00Z,CHL,0.0894963815808296,0.0802568197250366
1985-03-01T00:00:00Z,CHN,0.113904483616352,0.133761376142502
1985-03-01T00:00:00Z,COL,0.056952241808176,0.0535045489668846
1985-03-01T00:00:00Z,DEU,0.325441390275955,0.303192436695099
1985-03-01T00:00:00Z,DNK,0.056952241808176,0.0089174248278141
1985-03-01T00:00:00Z,EGY,0.170856729149818,0.160513639450073
1985-03-01T00:00:00Z,ESP,0.130176559090614,0.115926519036293
1985-03-01T00:00:00Z,FIN,0.0406801737844944,0.0356696993112564
1985-03-01T00:00:00Z,FRA,0.357985526323319,0.321027278900147
1985-03-01T00:00:00Z,GBR,0.634610712528229,0.570715188980103
1985-03-01T00:00:00Z,HKG,0.0244081038981676,0.0089174248278141
1985-03-01T00:00:00Z,HUN,0.0162720698863268,0.0267522744834423
1985-03-01T00:00:00Z,IDN,0.0162720698863268,0
1985-03-01T00:00:00Z,IND,0.252217084169388,0.258605301380157
1985-03-01T00:00:00Z,ISR,0.561386406421661,0.606384873390198
1985-03-01T00:00:00Z,ITA,0.1871287971735,0.160513639450073
1985-03-01T00:00:00Z,JPN,0.195264831185341,0.169431075453758
1985-03-01T00:00:00Z,KOR,0.056952241808176,0.0535045489668846
1985-03-01T00:00:00Z,MEX,0.113904483616352,0.115926519036293
1985-03-01T00:00:00Z,MYS,0.0081360349431634,0.0178348496556282
1985-03-01T00:00:00Z,NLD,0.073224313557148,0.0802568197250366
1985-03-01T00:00:00Z,NOR,0.0162720698863268,0.0178348496556282
1985-03-01T00:00:00Z,PER,0.073224313557148,0.0535045489668846
1985-03-01T00:00:00Z,PHL,0.0244081038981676,0.0267522744834423
1985-03-01T00:00:00Z,POL,0.0650882795453072,0.089174248278141
1985-03-01T00:00:00Z,PRT,0.073224313557148,0.0178348496556282
1985-03-01T00:00:00Z,RUS,1.50516641139984,1.5248795747757
1985-03-01T00:00:00Z,SAU,0.056952241808176,0.107009097933769
1985-03-01T00:00:00Z,SWE,0.0162720698863268,0.0089174248278141
1985-03-01T00:00:00Z,THA,0.146448627114296,0.178348496556282
1985-03-01T00:00:00Z,TUN,0.0406801737844944,0.0178348496556282
1985-03-01T00:00:00Z,TUR,0.235945001244545,0.0802568197250366
1985-03-01T00:00:00Z,TWN,0,0
1985-03-01T00:00:00Z,UKR,0.0325441397726536,0.0445871241390705
1985-03-01T00:00:00Z,USA,2.94524455070496,3.43320846557617
1985-03-01T00:00:00Z,VEN,0.0406801737844944,0.0356696993112564
1985-03-01T00:00:00Z,VNM,0.284761220216751,0.312109857797623
1985-03-01T00:00:00Z,ZAF,0.146448627114296,0.133761376142502
1985-04-01T00:00:00Z,ARG,0.0312109868973494,0.0353857055306435
1985-04-01T00:00:00Z,AUS,0.070224717259407,0.0442321300506592
1985-04-01T00:00:00Z,BEL,0.0780274644494057,0.0619249828159809
1985-04-01T00:00:00Z,BRA,0.0312109868973494,0.0353857055306435
1985-04-01T00:00:00Z,CAN,0.343320846557617,0.0796178355813026
1985-04-01T00:00:00Z,CHE,0.0234082397073507,0.00884642638266087
1985-04-01T00:00:00Z,CHL,0.0468164794147015,0.0353857055306435
1985-04-01T00:00:00Z,CHN,0.195068657398224,0.203467801213264
1985-04-01T00:00:00Z,COL,0.140449434518814,0.0884642601013184
1985-04-01T00:00:00Z,DEU,0.343320846557617,0.415782034397125
1985-04-01T00:00:00Z,DNK,0,0
1985-04-01T00:00:00Z,EGY,0.124843947589397,0.123849965631962
1985-04-01T00:00:00Z,ESP,0.101435706019402,0.0884642601013184
1985-04-01T00:00:00Z,FIN,0.00780274672433734,0.00884642638266087
1985-04-01T00:00:00Z,FRA,0.210674151778221,0.230007082223892
1985-04-01T00:00:00Z,GBR,0.257490634918213,0.247699931263924
1985-04-01T00:00:00Z,HKG,0.0156054934486747,0.00884642638266087
1985-04-01T00:00:00Z,HUN,0.0468164794147015,0.0442321300506592
1985-04-01T00:00:00Z,IDN,0.0312109868973494,0.0176928527653217
1985-04-01T00:00:00Z,IND,0.163857683539391,0.159235671162605
1985-04-01T00:00:00Z,ISR,0.421348303556442,0.389242738485336
1985-04-01T00:00:00Z,ITA,0.117041200399399,0.141542822122574
1985-04-01T00:00:00Z,JPN,0.132646694779396,0.16808208823204
1985-04-01T00:00:00Z,KOR,0.070224717259407,0.0619249828159809
1985-04-01T00:00:00Z,MEX,0.163857683539391,0.141542822122574
1985-04-01T00:00:00Z,MYS,0,0
1985-04-01T00:00:00Z,NLD,0.0546192266047001,0.0707714110612869
1985-04-01T00:00:00Z,NOR,0.0468164794147015,0.0176928527653217
1985-04-01T00:00:00Z,PER,0.0780274644494057,0.0265392772853375
1985-04-01T00:00:00Z,PHL,0.0468164794147015,0.0265392772853375
1985-04-01T00:00:00Z,POL,0.117041200399399,0.0973106846213341
1985-04-01T00:00:00Z,PRT,0.00780274672433734,0.00884642638266087
1985-04-01T00:00:00Z,RUS,0.905118584632874,0.981953263282776
1985-04-01T00:00:00Z,SAU,0.101435706019402,0.10615710914135
1985-04-01T00:00:00Z,SWE,0.0312109868973494,0.0353857055306435
1985-04-01T00:00:00Z,THA,0.0546192266047001,0.0530785545706749
1985-04-01T00:00:00Z,TUN,0,0.0176928527653217
1985-04-01T00:00:00Z,TUR,0.117041200399399,0.0796178355813026
1985-04-01T00:00:00Z,TWN,0.0234082397073507,0.0176928527653217
1985-04-01T00:00:00Z,UKR,0.0312109868973494,0.0176928527653217
1985-04-01T00:00:00Z,USA,1.99750316143036,2.39738154411316
1985-04-01T00:00:00Z,VEN,0.124843947589397,0.10615710914135
1985-04-01T00:00:00Z,VNM,0.187265917658806,0.2123142182827
1985-04-01T00:00:00Z,ZAF,0.140449434518814,0.0884642601013184
1985-05-01T00:00:00Z,ARG,0.0721969529986382,0.0813735872507095
1985-05-01T00:00:00Z,AUS,0.0433181710541248,0.0325494334101677
1985-05-01T00:00:00Z,BEL,0.101075731217861,0.122060380876064
1985-05-01T00:00:00Z,BRA,0.0721969529986382,0.0976483002305031
1985-05-01T00:00:00Z,CAN,0.425962030887604,0.113923020660877
1985-05-01T00:00:00Z,CHE,0.0577575638890266,0.0732362270355225
1985-05-01T00:00:00Z,CHL,0.0505378656089306,0.0650988668203354
1985-05-01T00:00:00Z,CHN,0.129954516887665,0.138335093855858
1985-05-01T00:00:00Z,COL,0.0866363421082497,0.0732362270355225
1985-05-01T00:00:00Z,DEU,0.527037739753723,0.480104148387909
1985-05-01T00:00:00Z,DNK,0.0360984764993191,0.0162747167050838
1985-05-01T00:00:00Z,EGY,0.0433181710541248,0.0569615103304386
1985-05-01T00:00:00Z,ESP,0.129954516887665,0.179021894931793
1985-05-01T00:00:00Z,FIN,0.0794166475534439,0.0406867936253548
1985-05-01T00:00:00Z,FRA,0.48371958732605,0.431280016899109
1985-05-01T00:00:00Z,GBR,0.346545368432999,0.29294490814209
1985-05-01T00:00:00Z,HKG,0.00721969548612833,0.00813735835254192
1985-05-01T00:00:00Z,HUN,0.00721969548612833,0
1985-05-01T00:00:00Z,IDN,0.00721969548612833,0.0162747167050838
1985-05-01T00:00:00Z,IND,0.245469644665718,0.260395467281342
1985-05-01T00:00:00Z,ISR,0.411522626876831,0.439417362213135
1985-05-01T00:00:00Z,ITA,0.187712073326111,0.179021894931793
1985-05-01T00:00:00Z,JPN,0.166052997112274,0.21157132089138
1985-05-01T00:00:00Z,KOR,0.0794166475534439,0.0895109474658966
1985-05-01T00:00:00Z,MEX,0.166052997112274,0.162747174501419
1985-05-01T00:00:00Z,MYS,0.00721969548612833,0.0244120750576258
1985-05-01T00:00:00Z,NLD,0.0360984764993191,0.0650988668203354
1985-05-01T00:00:00Z,NOR,0.0505378656089306,0.0325494334101677
1985-05-01T00:00:00Z,PER,0.0433181710541248,0.0569615103304386
1985-05-01T00:00:00Z,PHL,0.0288787819445133,0.0406867936253548
1985-05-01T00:00:00Z,POL,0.129954516887665,0.113923020660877
1985-05-01T00:00:00Z,PRT,0.0577575638890266,0.0569615103304386
1985-05-01T00:00:00Z,RUS,1.16237092018127,1.17991697788239
1985-05-01T00:00:00Z,SAU,0.0938560366630554,0.10578566044569
1985-05-01T00:00:00Z,SWE,0.0794166475534439,0.0650988668203354
1985-05-01T00:00:00Z,THA,0.0649772584438324,0.0488241501152515
1985-05-01T00:00:00Z,TUN,0.0216590855270624,0.0244120750576258
1985-05-01T00:00:00Z,TUR,0.0216590855270624,0.0325494334101677
1985-05-01T00:00:00Z,TWN,0.0144393909722567,0.00813735835254192
1985-05-01T00:00:00Z,UKR,0.0144393909722567,0
1985-05-01T00:00:00Z,USA,2.38971924781799,2.75042724609375
1985-05-01T00:00:00Z,VEN,0.108295433223248,0.0895109474658966
1985-05-01T00:00:00Z,VNM,0.173272684216499,0.195296600461006
1985-05-01T00:00:00Z,ZAF,0.158833295106888,0.195296600461006
1985-06-01T00:00:00Z,ARG,0.0230822488665581,0.0252589043229818
1985-06-01T00:00:00Z,AUS,0.0307763330638409,0.00841963477432728
1985-06-01T00:00:00Z,BEL,0.0923289954662323,0.0505178086459637
1985-06-01T00:00:00Z,BRA,0.0384704172611237,0.0420981720089912
1985-06-01T00:00:00Z,CAN,0.500115394592285,0.269428312778473
1985-06-01T00:00:00Z,CHE,0.230822503566742,0.370463907718658
1985-06-01T00:00:00Z,CHL,0.0384704172611237,0.0757767111063004
1985-06-01T00:00:00Z,CHN,0.115411251783371,0.101035617291927
1985-06-01T00:00:00Z,COL,0.0615526661276817,0.0505178086459637
1985-06-01T00:00:00Z,DEU,0.407786399126053,0.437821000814438
1985-06-01T00:00:00Z,DNK,0.0230822488665581,0
1985-06-01T00:00:00Z,EGY,0.200046166777611,0.176812320947647
1985-06-01T00:00:00Z,ESP,0.176963910460472,0.168392688035965
1985-06-01T00:00:00Z,FIN,0.146187588572502,0.134714156389236
1985-06-01T00:00:00Z,FRA,0.677079319953919,0.783026039600372
1985-06-01T00:00:00Z,GBR,0.59244441986084,0.530436992645264
1985-06-01T00:00:00Z,HKG,0.00769408326596022,0
1985-06-01T00:00:00Z,HUN,0.0230822488665581,0.00841963477432728
1985-06-01T00:00:00Z,IDN,0.00769408326596022,0.00841963477432728
1985-06-01T00:00:00Z,IND,0.523197650909424,0.564115524291992
1985-06-01T00:00:00Z,ISR,1.38493502140045,1.45659673213959
1985-06-01T00:00:00Z,ITA,0.569362163543701,0.479919165372849
1985-06-01T00:00:00Z,JPN,0.230822503566742,0.185231953859329
1985-06-01T00:00:00Z,KOR,0.115411251783371,0.0926159769296646
1985-06-01T00:00:00Z,MEX,0.176963910460472,0.143133789300919
1985-06-01T00:00:00Z,MYS,0.0153881665319204,0.00841963477432728
1985-06-01T00:00:00Z,NLD,0.0615526661276817,0.0589374415576458
1985-06-01T00:00:00Z,NOR,0.0461644977331162,0.0168392695486546
1985-06-01T00:00:00Z,PER,0.0307763330638409,0.0168392695486546
1985-06-01T00:00:00Z,PHL,0.0384704172611237,0.0589374415576458
1985-06-01T00:00:00Z,POL,0.100023083388805,0.109455250203609
1985-06-01T00:00:00Z,PRT,0.0615526661276817,0.0505178086459637
1985-06-01T00:00:00Z,RUS,1.23874735832214,1.43133783340454
1985-06-01T00:00:00Z,SAU,0.0923289954662323,0.101035617291927
1985-06-01T00:00:00Z,SWE,0.0692467465996742,0.0505178086459637
1985-06-01T00:00:00Z,THA,0.0230822488665581,0.00841963477432728
1985-06-01T00:00:00Z,TUN,0.0461644977331162,0.0926159769296646
1985-06-01T00:00:00Z,TUR,0.0692467465996742,0.0589374415576458
1985-06-01T00:00:00Z,TWN,0.0153881665319204,0.00841963477432728
1985-06-01T00:00:00Z,UKR,0.00769408326596022,0.0420981720089912
1985-06-01T00:00:00Z,USA,3.80857110023499,4.52134370803833
1985-06-01T00:00:00Z,VEN,0.0461644977331162,0.0336785390973091
1985-06-01T00:00:00Z,VNM,0.130799412727356,0.143133789300919
1985-06-01T00:00:00Z,ZAF,0.261598825454712,0.277847945690155
1985-07-01T00:00:00Z,ARG,0.0255275703966618,0.00934142898768187
1985-07-01T00:00:00Z,AUS,0.15316541492939,0.130780011415482
1985-07-01T00:00:00Z,BEL,0.076582707464695,0.0747314319014549
1985-07-01T00:00:00Z,BRA,0.0595643296837807,0.0373657159507275
1985-07-01T00:00:00Z,CAN,0.519060611724854,0.102755717933178
1985-07-01T00:00:00Z,CHE,0.0595643296837807,0.0840728655457497
1985-07-01T00:00:00Z,CHL,0.0255275703966618,0.0186828579753637
1985-07-01T00:00:00Z,CHN,0.15316541492939,0.186828583478928
1985-07-01T00:00:00Z,COL,0.0170183796435595,0.0186828579753637
1985-07-01T00:00:00Z,DEU,0.476514637470245,0.513778626918793
1985-07-01T00:00:00Z,DNK,0.0680735185742378,0.0560485757887363
1985-07-01T00:00:00Z,EGY,0.102110281586647,0.130780011415482
1985-07-01T00:00:00Z,ESP,0.18720218539238,0.196170017123222
1985-07-01T00:00:00Z,FIN,0.0510551407933235,0.0560485757887363
1985-07-01T00:00:00Z,FRA,0.510551393032074,0.588510036468506
1985-07-01T00:00:00Z,GBR,0.748808741569519,0.635217189788818
1985-07-01T00:00:00Z,HKG,0.00850918982177973,0.00934142898768187
1985-07-01T00:00:00Z,HUN,0.0255275703966618,0.0280242878943682
1985-07-01T00:00:00Z,IDN,0.0255275703966618,0.0186828579753637
1985-07-01T00:00:00Z,IND,0.587134122848511,0.523120045661926
1985-07-01T00:00:00Z,ISR,0.927501678466797,0.99953293800354
1985-07-01T00:00:00Z,ITA,0.323349207639694,0.345632880926132
1985-07-01T00:00:00Z,JPN,0.323349207639694,0.242877155542374
1985-07-01T00:00:00Z,KOR,0.212729752063751,0.196170017123222
1985-07-01T00:00:00Z,MEX,0.0510551407933235,0.0560485757887363
1985-07-01T00:00:00Z,MYS,0.0425459481775761,0.0467071458697319
1985-07-01T00:00:00Z,NLD,0.0595643296837807,0.0747314319014549
1985-07-01T00:00:00Z,NOR,0.0255275703966618,0.0280242878943682
1985-07-01T00:00:00Z,PER,0.0340367592871189,0.0373657159507275
1985-07-01T00:00:00Z,PHL,0.110619470477104,0.0934142917394638
1985-07-01T00:00:00Z,POL,0.0595643296837807,0.0934142917394638
1985-07-01T00:00:00Z,PRT,0.076582707464695,0.0653900057077408
1985-07-01T00:00:00Z,RUS,1.08066713809967,1.15833723545074
1985-07-01T00:00:00Z,SAU,0.127637848258019,0.0934142917394638
1985-07-01T00:00:00Z,SWE,0.0680735185742378,0.0747314319014549
1985-07-01T00:00:00Z,THA,0.0680735185742378,0.0747314319014549
1985-07-01T00:00:00Z,TUN,0.0255275703966618,0.0373657159507275
1985-07-01T00:00:00Z,TUR,0.127637848258019,0.121438577771187
1985-07-01T00:00:00Z,TWN,0.0170183796435595,0.0186828579753637
1985-07-01T00:00:00Z,UKR,0.00850918982177973,0.00934142898768187
1985-07-01T00:00:00Z,USA,3.11436343193054,3.80196166038513
1985-07-01T00:00:00Z,VEN,0.0255275703966618,0.0280242878943682
1985-07-01T00:00:00Z,VNM,0.18720218539238,0.205511435866356
1985-07-01T00:00:00Z,ZAF,0.391422748565674,0.373657166957855
1985-08-01T00:00:00Z,ARG,0.0503313466906548,0.0277418158948422
1985-08-01T00:00:00Z,AUS,0.125828370451927,0.036989089101553
1985-08-01T00:00:00Z,BEL,0.0671084672212601,0.036989089101553
1985-08-01T00:00:00Z,BRA,0.0587199069559574,0.0462363585829735
1985-08-01T00:00:00Z,CAN,0.419427901506424,0.0739781782031059
1985-08-01T00:00:00Z,CHE,0.10066269338131,0.0739781782031059
1985-08-01T00:00:00Z,CHL,0.0251656733453274,0.0462363585829735
1985-08-01T00:00:00Z,CHN,0.13421693444252,0.166450902819633
1985-08-01T00:00:00Z,COL,0.03355423361063,0.036989089101553
1985-08-01T00:00:00Z,DEU,0.16777116060257,0.12946180999279
1985-08-01T00:00:00Z,DNK,0.00838855840265751,0
1985-08-01T00:00:00Z,EGY,0.0587199069559574,0.0832254514098167
1985-08-01T00:00:00Z,ESP,0.117439813911915,0.120214536786079
1985-08-01T00:00:00Z,FIN,0.03355423361063,0.0184945445507765
1985-08-01T00:00:00Z,FRA,0.411039352416992,0.332901805639267
1985-08-01T00:00:00Z,GBR,0.419427901506424,0.25892361998558
1985-08-01T00:00:00Z,HKG,0.0251656733453274,0.0277418158948422
1985-08-01T00:00:00Z,HUN,0.016777116805315,0.00924727227538824
1985-08-01T00:00:00Z,IDN,0.00838855840265751,0.00924727227538824
1985-08-01T00:00:00Z,IND,0.427816450595856,0.295912712812424
1985-08-01T00:00:00Z,ISR,0.293599516153336,0.342149078845978
1985-08-01T00:00:00Z,ITA,0.03355423361063,0.0462363585829735
1985-08-01T00:00:00Z,JPN,0.16777116060257,0.147956356406212
1985-08-01T00:00:00Z,KOR,0.0503313466906548,0.036989089101553
1985-08-01T00:00:00Z,MEX,0.0503313466906548,0.0554836317896843
1985-08-01T00:00:00Z,MYS,0.016777116805315,0.00924727227538824
1985-08-01T00:00:00Z,NLD,0.0503313466906548,0.036989089101553
1985-08-01T00:00:00Z,NOR,0.0251656733453274,0.00924727227538824
1985-08-01T00:00:00Z,PER,0.0503313466906548,0.0462363585829735
1985-08-01T00:00:00Z,PHL,0.0587199069559574,0.0739781782031059
1985-08-01T00:00:00Z,POL,0.03355423361063,0.036989089101553
1985-08-01T00:00:00Z,PRT,0.0587199069559574,0.0462363585829735
1985-08-01T00:00:00Z,RUS,0.729804575443268,0.721287190914154
1985-08-01T00:00:00Z,SAU,0.03355423361063,0.036989089101553
1985-08-01T00:00:00Z,SWE,0.0503313466906548,0.036989089101553
1985-08-01T00:00:00Z,THA,0.0671084672212601,0.0739781782031059
1985-08-01T00:00:00Z,TUN,0.03355423361063,0.0277418158948422
1985-08-01T00:00:00Z,TUR,0.0419427901506424,0.0554836317896843
1985-08-01T00:00:00Z,TWN,0.03355423361063,0.0184945445507765
1985-08-01T00:00:00Z,UKR,0.016777116805315,0.00924727227538824
1985-08-01T00:00:00Z,USA,1.8287056684494,2.18235611915588
1985-08-01T00:00:00Z,VEN,0.016777116805315,0.00924727227538824
1985-08-01T00:00:00Z,VNM,0.125828370451927,0.138709083199501
1985-08-01T00:00:00Z,ZAF,0.411039352416992,0.443869054317474
1985-09-01T00:00:00Z,ARG,0.0396951399743557,0.0260620284825563
1985-09-01T00:00:00Z,AUS,0.142902508378029,0.0955607667565346
1985-09-01T00:00:00Z,BEL,0.047634169459343,0.0434367135167122
1985-09-01T00:00:00Z,BRA,0.0793902799487114,0.0694987401366234
1985-09-01T00:00:00Z,CAN,0.30962210893631,0.104248113930225
1985-09-01T00:00:00Z,CHE,0.0238170847296715,0.0173746850341558
1985-09-01T00:00:00Z,CHL,0.00793902855366468,0.00868734251707792
1985-09-01T00:00:00Z,CHN,0.11114639788866,0.147684827446938
1985-09-01T00:00:00Z,COL,0.0317561142146587,0.0434367135167122
1985-09-01T00:00:00Z,DEU,0.285805016756058,0.304057002067566
1985-09-01T00:00:00Z,DNK,0.0714512541890144,0.0868734270334244
1985-09-01T00:00:00Z,EGY,0.087329313158989,0.0781860798597336
1985-09-01T00:00:00Z,ESP,0.119085423648357,0.104248113930225
1985-09-01T00:00:00Z,FIN,0.0158780571073294,0.0260620284825563
1985-09-01T00:00:00Z,FRA,0.468402653932571,0.451741814613342
1985-09-01T00:00:00Z,GBR,0.563670992851257,0.443054467439652
1985-09-01T00:00:00Z,HKG,0.0317561142146587,0.0260620284825563
1985-09-01T00:00:00Z,HUN,0.0238170847296715,0.0173746850341558
1985-09-01T00:00:00Z,IDN,0.0158780571073294,0.0173746850341558
1985-09-01T00:00:00Z,IND,0.325500160455704,0.295369654893875
1985-09-01T00:00:00Z,ISR,0.285805016756058,0.295369654893875
1985-09-01T00:00:00Z,ITA,0.150841534137726,0.156372159719467
1985-09-01T00:00:00Z,JPN,0.25404891371727,0.234558254480362
1985-09-01T00:00:00Z,KOR,0.0793902799487114,0.104248113930225
1985-09-01T00:00:00Z,MEX,0.166719600558281,0.156372159719467
1985-09-01T00:00:00Z,MYS,0.0158780571073294,0.0173746850341558
1985-09-01T00:00:00Z,NLD,0.103207364678383,0.0868734270334244
1985-09-01T00:00:00Z,NOR,0.0555731989443302,0.0521240569651127
1985-09-01T00:00:00Z,PER,0.0555731989443302,0.0608113966882229
1985-09-01T00:00:00Z,PHL,0.0238170847296715,0.0260620284825563
1985-09-01T00:00:00Z,POL,0.0555731989443302,0.0781860798597336
1985-09-01T00:00:00Z,PRT,0.0952683389186859,0.0868734270334244
1985-09-01T00:00:00Z,RUS,0.889171183109283,1.16410386562347
1985-09-01T00:00:00Z,SAU,0.0952683389186859,0.0868734270334244
1985-09-01T00:00:00Z,SWE,0.047634169459343,0.0434367135167122
1985-09-01T00:00:00Z,THA,0.0555731989443302,0.0868734270334244
1985-09-01T00:00:00Z,TUN,0,0.00868734251707792
1985-09-01T00:00:00Z,TUR,0.0396951399743557,0.0434367135167122
1985-09-01T00:00:00Z,TWN,0.0396951399743557,0.0434367135167122
1985-09-01T00:00:00Z,UKR,0,0
